.feature,.interaction
clade2,0.22582450824535996
VD_minor,0.1561055305715032
VD_medium,0.1536992980870504
VD_major,0.11640772300191357
ER_minor,0.2701103915585273
ER_medium,0.07600875820540477
ER_major,0.07700918254719352
MST_minor,0.046003259122228884
MST_medium,0.0641519783915961
MST_major,0.09935828128737179
