.feature,.interaction
clade2,0.0441253224722494
VD_minor,0.1444563079713537
VD_medium,0.10957503616481899
VD_major,0.0650819241146034
ER_minor,0.16570051209034348
ER_medium,0.047021626642750496
ER_major,0.1864138281368944
MST_minor,0.0698644177461998
MST_medium,0.16184681911793197
MST_major,0.12804934040311766
