.feature,.interaction
clade2,0.07585233662129451
VD_minor,0.07635861072773616
VD_medium,0.230079182579154
VD_major,0.06962893610579673
ER_minor,0.06498759978846738
ER_medium,0.1018037560728359
ER_major,0.12073845246181344
MST_minor,0.14583432847792271
MST_medium,0.27194304367689587
MST_major,0.2133036312343176
