.feature,.interaction
clade2,0.04828075759775543
VD_minor,0.17110971349191795
VD_medium,0.07958288498528435
VD_major,0.14254638346779241
ER_minor,0.10351457558799802
ER_medium,0.06484614197157726
ER_major,0.22749822009234097
MST_minor,0.12394231808386807
MST_medium,0.11142410598418472
MST_major,0.10104702867451645
