.feature,.interaction
clade2,0.08084920839783713
VD_minor,0.03952813611241024
VD_medium,0.12596901967114923
VD_major,0.0904947155925797
ER_minor,0.0664366045294116
ER_medium,0.06133964149725594
ER_major,0.10142946247719276
MST_minor,0.1385310399513702
MST_medium,0.12019974505345705
MST_major,0.24375578537491008
