.feature,.interaction
clade2,0.02016433901326887
VD_minor,0.07665328505273807
VD_medium,0.04276909743657257
VD_major,0.04241359068313227
ER_minor,0.020085952892435612
ER_medium,0.12235557929737617
ER_major,0.18621794578997494
MST_minor,0.027986339713836763
MST_medium,0.03805892291261018
MST_major,0.051534853386607585
