.feature,.interaction
clade2,0.10830005084458033
VD_minor,0.21088056750360226
VD_medium,0.17961398957820157
VD_major,0.10750656541722783
ER_minor,0.07292361084601487
ER_medium,0.11488152847011897
ER_major,0.33159532461292623
MST_minor,0.040071619273507615
MST_medium,0.1334095036202884
MST_major,0.1592042815039932
