.feature,.interaction
clade2,0.07402376452818243
VD_minor,0.1892921190814936
VD_medium,0.183283161591139
VD_major,0.10415822085066583
ER_minor,0.10803321297745125
ER_medium,0.1282256301701889
ER_major,0.22290367889940263
MST_minor,0.04908900283490429
MST_medium,0.09734738801577887
MST_major,0.12615119071398812
