.feature,.interaction
clade2,0.0336012145441453
VD_minor,0.13027460032541055
VD_medium,0.04744536724756522
VD_major,0.07325773569355988
ER_minor,0.023117990914911322
ER_medium,0.10260518417603365
ER_major,0.03609966420619529
MST_minor,0.11029982158281709
MST_medium,0.12750412032944955
MST_major,0.10376056332495394
