"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0744	0.0753	0.0797	0.0771	0.0788	0.0828	0.1451	0.0794	0.0741	0.2652	0.0848	0.0788	0.0821	0.0808
0.2102	0.0707	0.0756	0.0574	0.0767	0.0719	0.0728	0.0829	0.0817	0.0775	0.0805	0.0763	0.0775	0.0786
0.0785	0.0694	0.0784	0.059	0.0779	0.0758	0.0737	0.084	0.0681	0.0802	0.0847	0.0741	0.3704	0.0777
0.0719	0.0805	0.0839	0.0897	0.076	0.0797	0.1805	0.0804	0.0782	0.0861	0.5539	0.4408	0.4166	0.088
0.0863	0.0736	0.0732	0.0637	0.0788	0.0804	0.0727	0.0877	0.1111	0.0815	0.0866	0.0819	0.0783	0.0777
0.0748	0.0718	0.0752	0.0823	0.0762	0.078	0.1378	0.0848	0.0737	0.441	0.6873	0.5241	0.0827	0.0868
0.0728	0.1753	0.0762	0.0774	0.0709	0.081	0.1919	0.0906	0.0771	0.0818	0.3705	0.3085	0.0835	0.0784
0.0781	0.0785	0.0831	0.0813	0.0724	0.0851	0.129	0.1464	0.0855	0.0844	0.3304	0.2702	0.0833	0.0797
0.0757	0.0844	0.0811	0.5355	0.0905	0.0879	0.0937	0.0868	0.0847	0.0857	2.1391	1.6878	0.0862	0.0896
0.0787	0.0747	0.0796	0.0828	0.0732	0.0772	0.0799	0.0814	0.0743	0.276	0.0844	0.0867	0.0867	0.0833
0.0747	0.121	0.0785	0.0769	0.0695	0.0797	0.0823	0.15	0.0785	0.0848	0.3089	0.2598	0.0887	0.0844
0.0796	0.1302	0.0812	0.0809	0.0793	0.0788	0.0792	0.0798	0.0758	0.0899	0.4931	0.3861	0.0836	0.3306
0.0835	0.0933	0.0946	0.0944	0.0943	0.087	0.3462	0.0905	0.0872	0.7711	1.6123	1.2922	0.0937	0.0933
0.0742	0.0722	0.0743	0.0822	0.1939	0.0714	0.0761	0.0783	0.0785	0.0842	0.3878	0.307	0.0825	0.081
0.0715	0.4025	0.0849	0.0672	0.0733	0.0756	0.4295	0.3694	0.0775	0.0817	0.0871	0.0782	0.0803	0.0808
0.0664	0.0726	0.0756	0.079	0.2453	0.0766	0.0823	0.0827	0.0767	0.0854	0.7557	0.5517	0.0803	0.0806
0.0713	0.129	0.0809	0.076	0.0737	0.0758	0.0827	0.0736	0.0665	0.0821	0.0843	0.085	0.0899	0.0796
0.0687	0.0655	0.0742	0.0623	0.0733	0.0691	0.0713	0.0761	0.0668	0.0804	0.1407	0.0948	0.0759	0.0796
0.1664	0.0799	0.0769	0.0822	0.0743	0.0793	0.1316	0.079	0.0691	0.0873	0.326	0.2652	0.0802	0.0842
0.0727	0.0818	0.0829	0.0831	0.0735	0.6648	0.6661	0.0828	0.0797	0.0847	0.5445	0.4715	1.2004	0.0799
0.0789	0.0723	0.0797	0.0759	0.0758	0.0794	0.0829	0.154	0.0816	0.0841	0.4746	0.3515	0.0796	0.0763
0.5761	0.4513	0.087	0.0785	0.0749	0.0762	0.5435	0.0839	0.0788	0.0837	0.6397	0.4804	0.1078	0.082
0.0829	0.1477	0.085	0.076	0.0783	0.0758	0.1749	0.0769	0.0756	0.0902	0.4201	0.3284	0.0844	0.0853
0.0753	0.2136	0.0844	0.0861	0.0829	0.0804	0.2527	0.0802	0.0793	0.0866	0.4217	0.3411	0.0829	0.0826
0.0758	0.0779	0.0809	0.0635	0.0744	0.0712	0.0766	0.0853	0.1279	0.0789	0.0859	0.0804	0.0845	0.0802
0.0735	0.0758	0.0781	0.0832	0.1609	0.074	0.0744	0.0812	0.0706	0.0823	0.433	0.3431	0.0752	0.0815
0.0701	0.0709	0.0712	0.0851	0.0775	0.077	0.0751	0.0862	0.0758	0.4313	0.7103	0.5523	0.085	0.0799
0.0745	0.087	0.577	0.0783	0.0761	0.0816	0.491	0.0783	0.0788	0.0831	0.6589	0.5637	0.0908	0.0838
0.0746	0.0787	0.1722	0.0751	0.0708	0.0754	0.0813	0.0751	0.068	0.0855	0.3738	0.3098	0.085	0.0829
0.0773	0.065	0.0749	0.0777	0.0733	0.0745	0.081	0.1283	0.0843	0.0846	0.3513	0.2862	0.0799	0.0795
