"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0776	0.0839	0.0756	0.0714	0.0732	0.0825	0.1786	0.0788	0.0776	0.0814	0.0801	0.0735	0.0765	0.1637
0.0777	0.083	0.0776	0.0749	0.0796	0.0826	0.1651	0.0737	0.0786	0.0772	0.0792	0.0806	0.0708	0.0761
0.0737	0.0772	0.0769	0.0724	0.0743	0.0769	0.1788	0.0774	0.0819	0.0867	0.086	0.0757	0.0747	0.0816
0.2973	0.0879	0.0859	0.0844	0.0819	0.086	0.3104	0.0845	0.0879	0.0801	0.9302	0.7049	0.0862	0.0808
0.0861	0.0865	0.0732	0.0692	0.1006	0.0804	0.0863	0.0771	0.0793	0.0794	0.0852	0.0825	0.0732	0.0755
0.0808	0.4359	0.0795	0.0857	0.0755	0.0829	0.1912	0.0835	0.0844	0.0777	0.5385	0.4619	0.079	0.0851
0.08	0.0778	0.0775	0.1748	0.0737	0.0833	0.2032	0.0799	0.0859	0.0762	0.6096	0.5081	0.0836	0.0772
0.0845	0.0835	0.3508	0.0801	0.0752	0.0821	0.3337	0.0752	0.0845	0.082	0.4841	0.3767	0.0796	0.0797
0.0818	0.0812	0.0791	0.1524	0.0755	0.0826	0.0926	0.0828	0.0777	0.0789	0.5492	0.4118	0.0722	0.0772
0.0946	0.0897	0.0841	0.2116	0.0816	0.0791	0.0885	0.0866	0.0869	0.0827	0.0976	0.0953	0.0771	0.0817
0.0816	0.8713	0.0824	0.0797	0.0806	0.0879	0.0896	0.0924	0.0863	0.0832	1.1601	0.9935	0.0833	1.1941
0.0843	0.4605	0.0789	0.0828	0.0775	0.4467	0.0882	0.0904	0.0913	0.0828	1.0147	0.8544	0.0762	0.0777
0.0921	0.0867	0.0882	0.0939	0.0869	0.0892	1.0142	0.0954	1.8956	0.0892	2.1252	1.6403	0.0874	0.0881
0.0825	0.0839	0.0788	0.079	0.0815	0.0802	0.1791	0.0822	0.0863	0.0874	0.4877	0.3873	0.0784	0.0745
0.089	1.6187	0.085	0.0868	1.0814	0.0922	0.4251	0.0886	0.0935	0.0837	0.0973	0.0994	0.085	0.0833
0.0789	0.0822	0.0737	0.0815	0.0719	0.0788	0.0889	0.0879	0.4452	0.0792	0.4629	0.3559	0.0759	0.0828
0.0779	0.078	0.0731	0.0702	0.069	0.0805	0.0851	0.0738	0.0811	0.0746	0.1324	0.0905	0.0696	0.0756
0.073	0.0818	0.0798	0.066	0.0635	0.075	0.0832	0.0668	0.0782	0.0756	0.1409	0.0847	0.0773	0.0725
0.0848	0.0845	0.076	0.078	0.1365	0.0858	0.1818	0.0759	0.0835	0.0786	0.4377	0.3569	0.0792	0.0806
0.0844	0.0841	0.0774	0.0834	0.0783	0.8384	0.2935	0.0783	0.0832	0.7649	1.2455	0.7611	0.0819	0.0801
0.0922	0.0831	0.0745	0.196	0.0747	0.0802	0.087	0.0794	0.0865	0.0836	0.8985	0.7457	0.0778	0.0818
0.0829	0.2983	0.6269	0.0818	0.0809	0.0845	0.5339	0.0828	0.0842	0.0808	0.6973	0.6207	0.0807	0.0761
0.087	0.2297	0.0969	0.0743	0.088	0.0882	0.2003	0.0797	0.083	0.0879	0.6465	0.4666	0.0875	0.0835
0.0853	0.0809	0.0829	0.2372	0.074	0.0869	0.2517	0.0816	0.0839	0.0872	0.9526	0.7783	0.0774	0.0729
