"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0747	0.0656	0.0794	0.0839	0.0814	0.0805	0.1362	0.0715	0.0765	0.0742	0.0827	0.0835	0.1693	0.0868
0.0798	0.0792	0.0767	0.0811	0.0791	0.0815	0.0853	0.0883	0.0844	0.0854	0.0974	0.0957	0.0824	0.3916
0.0787	0.0775	0.0736	0.0783	0.0775	0.0782	0.0834	0.0712	0.0804	0.077	0.0878	0.0857	0.3342	0.0872
0.0804	0.0822	0.0859	0.0785	0.2234	0.0863	0.1803	0.0824	0.0834	0.0866	0.7322	0.8445	0.0793	0.0868
0.0708	0.0689	0.0723	0.0823	0.085	0.0727	0.0801	0.0835	0.0807	0.0922	0.0961	0.2662	0.0736	0.0849
0.0786	0.0725	0.076	0.079	0.0783	0.0841	0.1652	0.0828	0.0829	0.0838	0.4983	0.554	0.0866	0.4126
0.0754	0.1379	0.0742	0.0811	0.0816	0.083	0.1589	0.084	0.0824	0.0824	0.5557	0.5819	0.0754	0.0876
0.1409	0.0698	0.0764	0.0725	0.0802	0.0777	0.1318	0.0895	0.0808	0.0775	0.4198	0.4518	0.0841	0.0841
0.0789	0.0721	0.1905	0.0783	0.0778	0.0716	0.0846	0.0836	0.0932	0.083	1.1811	1.1613	0.0849	0.08
0.0862	0.0757	0.0813	0.0821	0.221	0.0762	0.0832	0.0769	0.088	0.0794	0.0868	0.0899	0.0786	0.0838
0.0784	0.1358	0.1853	0.0748	0.0876	0.0749	0.0811	0.0811	0.0889	0.0787	0.7743	0.8257	0.0757	0.0805
0.0802	0.1435	0.0876	0.0744	0.0814	0.0745	0.0921	0.0789	0.0796	0.0812	0.8111	0.8582	0.0765	0.3645
0.0793	0.0779	0.0821	0.0796	0.3145	0.0828	0.2181	0.0907	0.0865	0.0856	0.8054	0.8287	0.0808	0.0863
0.1396	0.0728	0.0785	0.0766	0.0757	0.0692	0.0813	0.0832	0.0803	0.082	0.4333	0.4466	0.0821	0.0798
0.0775	0.1373	0.0773	0.0836	0.0777	0.0807	0.1822	0.0801	0.0815	0.078	0.0872	0.0909	0.0775	0.32
0.0783	0.0699	0.0749	0.0743	0.0819	0.0826	0.1562	0.0792	0.0804	0.079	0.8842	0.8881	0.0787	0.0841
0.076	0.0749	0.0708	0.0781	0.0738	0.0808	0.1446	0.0786	0.0825	0.0777	0.0883	0.0845	0.0781	0.083
0.074	0.0694	0.0807	0.0755	0.0765	0.0799	0.079	0.0716	0.0746	0.0781	0.1785	0.0988	0.0809	0.0785
0.1595	0.0757	0.0859	0.076	0.0795	0.08	0.1326	0.0826	0.0806	0.0807	0.4429	0.4667	0.0752	0.0879
0.0868	0.0766	0.0813	0.0742	0.1993	0.7175	0.8459	0.0827	0.0778	0.0796	0.7982	0.8854	0.0788	0.0849
0.0768	0.0751	0.0742	0.0789	0.08	0.08	0.0836	0.083	0.0852	0.0808	0.7174	0.7961	0.081	0.429
0.0737	0.4499	0.0734	0.0758	0.0732	0.0784	0.4539	0.0877	0.0827	0.0809	1.4059	1.7028	0.0751	1.0276
0.0817	0.0753	0.0882	0.0756	0.1362	0.0835	0.13	0.092	0.088	0.0902	0.6483	0.6424	0.0784	0.089
0.0753	0.1222	0.0864	0.0813	0.0785	0.0931	0.167	0.0952	0.0841	0.0892	0.6012	0.6217	0.0793	0.0845
0.0738	0.0617	0.0957	0.082	0.0758	0.0664	0.0791	0.0801	0.0808	0.0772	0.0977	0.1558	0.0759	0.0826
0.075	0.0781	0.0792	0.3806	0.0801	0.0761	0.0825	0.081	0.0794	0.0795	0.5696	0.6046	0.0835	0.0874
0.076	0.0693	0.0682	0.0799	0.0798	0.0762	0.0839	0.1887	0.0894	0.0777	0.8378	0.7926	0.0756	0.0801
0.0724	0.0791	0.0765	0.0785	0.0786	0.0855	0.1884	0.0838	0.3024	0.0832	0.8569	0.8527	0.075	0.084
0.0791	0.129	0.0778	0.0767	0.0798	0.075	0.0862	0.0843	0.0775	0.08	0.8995	0.9016	0.078	0.0839
0.0723	0.0866	0.0773	0.0792	0.0851	0.0809	0.0797	0.0858	0.2406	0.0821	1.1266	1.0867	0.0808	0.0868
0.0783	0.0776	0.0811	0.0819	0.0862	0.0827	0.1806	0.2257	0.0854	0.0835	1.4727	1.3882	0.0875	0.0843
0.0782	0.0921	0.0769	0.0775	0.0732	0.0767	0.1411	0.0736	0.0822	0.0778	0.0814	0.0846	0.0839	0.082
0.0823	0.0796	0.0792	0.0912	0.0814	1.0403	1.0664	0.0879	0.0887	0.0848	1.1935	1.3127	0.8966	0.0843
0.0814	0.0761	0.0807	0.0728	0.1692	0.0893	0.1451	0.081	0.0826	0.0833	0.6898	0.7137	0.0768	0.0796
0.1495	0.065	0.0748	0.0732	0.073	0.0676	0.0776	0.0754	0.0747	0.079	0.081	0.0839	0.0765	0.0822
0.0768	0.0724	0.081	0.0727	0.0787	0.0794	0.0871	0.0845	0.0861	0.4539	0.9869	1.0207	0.0843	0.081
0.0763	0.0748	0.0757	0.0774	0.2581	0.0769	0.1502	0.0811	0.0873	0.0778	0.5436	0.5618	0.0777	0.0882
0.0765	0.0754	0.0877	0.0799	0.0804	0.0837	0.1747	0.0804	0.0862	0.0835	0.9515	0.9668	0.3498	0.0836
0.0708	0.064	0.0694	0.2396	0.0731	0.0896	0.1244	0.0702	0.0843	0.072	0.082	0.0841	0.0832	0.0787
0.0776	0.0838	0.0851	0.0799	0.4174	0.085	0.4048	0.0891	0.7743	0.0809	2.2251	2.4353	0.0832	0.0876
0.0743	0.0757	0.0799	0.0794	0.173	0.0835	0.1549	0.083	0.0879	0.0808	0.6988	0.7353	0.0815	0.0847
0.0712	0.0707	0.067	0.0756	0.1429	0.0683	0.0746	0.0715	0.0738	0.0736	0.0769	0.0832	0.0723	0.0767
0.1476	0.0786	0.0767	0.0772	0.0748	0.0783	0.1367	0.0859	0.0822	0.0857	0.458	0.4833	0.073	0.0818
0.0733	0.0671	0.0724	0.0764	0.0767	0.0739	0.0786	0.072	0.0796	0.0758	0.096	0.1623	0.0789	0.0803
0.0783	0.0917	0.0832	0.0838	0.0775	0.0809	0.171	0.0784	0.0821	0.0799	0.0832	0.0878	0.0836	0.0859
0.0764	0.0714	0.0756	0.0747	0.0822	0.0815	0.0767	0.0815	0.213	0.0815	1.0448	1.0441	0.074	0.0794
0.0766	0.0738	0.0779	0.0806	0.0806	0.0782	0.196	0.0832	0.089	0.1632	0.4832	0.5072	0.0851	0.0849
0.0779	0.0822	0.0782	0.0823	0.1933	0.0853	0.163	0.0849	0.086	0.0773	0.5245	0.5626	0.0873	0.0788
0.0705	0.0753	0.0737	0.0763	0.168	0.0833	0.1375	0.0789	0.0811	0.0798	0.5297	0.5664	0.0817	0.0899
0.0909	0.0811	0.0905	0.7353	0.0857	0.078	0.3398	0.0917	0.0883	0.0854	0.095	0.1004	0.0879	0.0853
0.0768	0.0707	0.188	0.0788	0.0812	0.0748	0.0859	0.0857	0.0809	0.0778	0.8377	0.829	0.078	0.0869
0.0764	0.0788	0.0741	0.0811	0.1643	0.0796	0.1612	0.0736	0.0765	0.0792	0.0831	0.0915	0.084	0.0804
0.0733	0.0754	0.0773	0.7399	0.0788	0.086	0.2521	0.0878	0.0785	0.0797	0.6757	0.6977	0.0783	0.0798
0.0781	0.0815	0.0775	0.0781	0.0845	0.0735	0.0847	0.0863	0.0822	0.0828	0.718	0.7419	0.4019	0.0836
0.082	0.6436	0.0872	0.7499	0.6744	0.737	0.6484	0.9102	0.0899	0.0813	3.2668	3.3398	0.082	0.0872
0.0749	0.0788	0.0725	0.0772	0.0827	0.0756	0.0828	0.1989	0.0808	0.082	1.0228	0.98	0.0791	0.0878
0.0747	0.1423	0.0732	0.0883	0.0841	0.0772	0.0803	0.0904	0.1972	0.0784	0.8975	0.8755	0.0829	0.0821
0.0782	0.2175	0.0788	0.0733	0.0821	0.0872	0.0848	0.0866	0.4399	0.0868	2.0463	2.1153	0.078	0.0833
0.0735	0.0833	0.0763	0.0766	0.0794	0.0758	0.1647	0.0822	0.0818	0.0851	0.4833	0.5249	0.0781	0.2906
0.072	0.0686	0.0755	0.081	0.0937	0.0685	0.0745	0.082	0.0831	0.0736	0.0995	0.1973	0.0804	0.0864
0.0783	0.0706	0.1449	0.0761	0.0845	0.0766	0.0812	0.0797	0.0814	0.0803	0.5318	0.6049	0.0757	0.0824
0.0736	0.068	0.0766	0.0724	0.0782	0.0724	0.0824	0.0787	0.2047	0.0783	0.6083	0.6339	0.0782	0.0784
0.0749	0.0718	0.0836	0.0786	0.0754	0.0793	0.1426	0.0813	0.0843	0.0802	0.4735	0.4961	0.0744	0.2792
0.0731	0.2437	0.0736	0.0781	0.0808	0.0759	0.0795	0.0798	0.0788	0.0796	0.087	0.0888	0.7199	0.0824
0.0811	0.1488	0.2086	0.0767	0.0779	0.0769	0.0848	0.0801	0.083	0.089	1.1993	1.249	0.0775	0.0878
0.0789	0.0723	0.0767	0.0753	0.2514	0.0745	0.0781	0.0822	0.0845	0.0881	1.0331	1.0301	0.0776	0.0852
0.0763	0.0832	0.0753	0.0832	0.1868	0.2268	0.2923	0.0809	0.0823	0.0825	0.5746	0.5937	0.0746	0.0793
0.079	0.8932	0.084	0.6188	0.0785	0.0861	0.4692	1.0824	0.0849	0.0857	5.2113	5.6021	0.0773	0.9047
0.0796	0.0655	0.0798	0.0765	0.0815	0.0817	0.1669	0.1402	0.0825	0.0805	0.0836	0.0865	0.0764	0.0862
0.2341	0.0809	0.0891	0.0853	0.0788	0.0892	0.2357	0.0896	0.0861	0.0851	0.6665	0.7134	0.0809	0.0856
0.0867	0.0719	0.0782	0.2168	0.0791	0.0843	0.1684	0.0782	0.0827	0.0818	0.5625	0.5885	0.074	0.0818
0.0667	0.0629	0.0659	0.074	0.0738	0.0701	0.0725	0.0786	0.0707	0.0751	0.1247	0.0998	0.0861	0.0854
0.0784	0.0719	0.0709	0.077	0.0749	0.0803	0.1413	0.0847	0.0854	0.0818	0.5969	0.5859	0.0761	0.2605
0.0787	0.0764	0.0725	0.0764	0.1369	0.1965	0.2512	0.0768	0.0887	0.0799	0.0873	0.0867	0.0835	0.082
0.0742	0.0765	0.0838	0.0766	0.6977	1.1776	1.3551	1.5136	1.9151	0.0825	2.0795	2.1303	0.083	0.0897
0.2096	0.079	0.0755	0.0779	0.0875	0.0846	0.1751	0.0872	0.0801	0.0867	0.6179	0.6753	0.0806	0.0864
0.0787	0.1298	0.069	0.0828	0.0798	0.5746	0.6242	0.0694	0.0808	0.0765	0.0864	0.0858	0.0803	0.0784
0.0773	0.0778	0.0893	0.0809	0.2315	0.0669	0.0734	0.0781	0.0847	0.0806	0.0876	0.0801	0.0838	0.0836
0.0798	0.0783	0.0821	0.4331	0.0806	0.0784	0.0902	0.0799	0.0856	0.0871	0.6275	0.6995	0.083	0.0874
0.0737	0.1384	0.0783	0.0958	0.0756	0.0823	0.1659	0.2033	0.0867	0.0782	0.9092	0.9716	0.0801	0.0847
0.1712	0.0758	0.0769	0.0728	0.0827	0.0769	0.1573	0.0808	0.0829	0.0809	0.598	0.5896	0.0847	0.0823
0.077	0.0763	0.0773	0.0846	0.0831	0.5393	0.5982	0.2293	0.0876	0.0824	1.079	1.0319	0.0798	0.0833
0.0808	0.0756	0.0902	0.082	0.0903	0.5255	0.6382	0.0827	0.0887	0.8111	2.0407	2.2247	0.082	0.0827
0.0821	0.0859	0.2621	0.098	0.0946	0.0822	0.0936	0.0874	0.0838	0.0897	1.3445	1.4442	0.0832	0.0876
0.0784	0.0822	0.0924	0.0858	0.0842	1.4732	1.3637	0.092	0.9135	0.0815	2.7925	2.8452	0.0809	0.0821
0.0715	0.0723	0.0762	0.0761	0.0782	0.0814	0.1244	0.0773	0.0803	0.0819	0.4285	0.4778	0.0773	0.0784
0.0803	0.0782	0.0779	0.0837	0.083	0.0773	0.1683	0.0864	0.0835	0.0768	0.7814	0.789	0.0815	0.0816
0.076	0.1994	0.0796	0.078	0.082	0.0819	0.2063	0.0873	0.0844	0.0863	0.8925	0.933	0.0845	0.0863
0.0759	0.0778	0.0775	0.0772	0.0794	0.0801	0.1506	0.0852	0.0825	0.0839	0.4468	0.4785	0.075	0.3109
0.0719	0.069	0.0651	0.0769	0.0813	0.1132	0.0858	0.0756	0.085	0.0776	0.0835	0.0857	0.0754	0.0813
0.2069	0.0711	0.0747	0.0748	0.0807	0.0757	0.0813	0.0798	0.085	0.0769	0.5811	0.5748	0.0823	0.0789
0.0729	0.0841	0.0798	0.0812	0.3157	0.953	1.1209	0.0838	0.0836	0.0792	0.8327	0.7922	0.0766	0.0864
0.0776	0.0718	0.073	0.0777	0.0764	0.0785	0.0825	0.0818	0.246	0.083	0.7669	0.7931	0.0776	0.0852
0.0787	0.3615	0.075	0.0777	0.076	1.1452	1.0852	0.085	0.0816	0.0832	0.7571	0.6954	0.0812	0.0851
0.078	0.0775	0.0839	0.0799	0.297	0.0877	0.1904	0.0815	0.0884	0.0821	0.8612	0.8583	0.0797	0.0876
0.0768	0.1273	0.0744	0.0793	0.0815	0.0784	0.1777	0.0802	0.0892	0.0743	0.093	0.1004	0.073	0.0864
0.08	0.074	0.1966	0.0789	0.0856	0.0792	0.0823	0.0813	0.0881	0.0881	0.6411	0.7551	0.0795	0.0867
0.0748	0.0751	0.0775	0.0749	0.2184	0.0798	0.0869	0.082	0.0855	0.0838	0.8641	0.9281	0.0755	0.0838
0.084	0.0773	0.0788	0.0774	0.0778	0.0824	0.1508	0.1789	0.0864	0.0783	0.5546	0.5585	0.0801	0.0828
0.1764	0.0717	0.0746	0.0745	0.0775	0.0827	0.1589	0.0872	0.0809	0.0798	0.5255	0.5724	0.0805	0.081
0.0788	0.0707	0.0734	0.0777	0.0774	0.0758	0.0774	0.0802	0.0858	0.0855	0.5105	0.5888	0.082	0.287
0.0731	0.0707	0.0768	0.0791	0.187	0.0777	0.1361	0.0825	0.0816	0.0856	0.5604	0.5859	0.0786	0.0816
0.448	0.0764	0.0775	0.0845	0.0824	1.0472	1.2847	0.0905	0.0965	0.086	1.9356	1.8358	0.0827	0.085
0.0736	0.0745	0.0782	0.4132	0.0814	0.7489	0.8527	0.0846	0.0876	0.0872	0.8208	0.8983	0.0836	0.0823
0.0717	0.0763	0.0712	0.0845	0.0754	0.0855	0.1481	0.0833	0.086	0.0808	0.755	0.7292	0.208	0.0878
0.222	0.0749	0.0802	0.0832	0.0831	0.0811	0.1553	0.0864	0.0827	0.0788	0.5556	0.5566	0.0781	0.0861
0.0736	0.0737	0.074	0.0741	0.0797	0.0672	0.0712	0.0809	0.0812	0.0794	0.5022	0.5188	0.3217	0.0804
0.0757	0.1397	0.082	0.0815	0.0822	0.084	0.1754	0.0825	0.0817	0.0835	0.5781	0.6634	0.0839	0.0849
0.0827	0.0797	0.0775	0.2026	0.0769	0.0829	0.172	0.0856	0.0804	0.0808	0.5507	0.5542	0.0784	0.0851
0.0821	0.0751	0.2803	0.0801	0.0814	0.0926	0.1884	0.0838	0.088	0.0825	1.0719	1.1269	0.0784	0.0867
0.0777	0.0961	0.0819	0.0838	0.3071	0.8038	0.9302	0.0793	0.0829	0.087	0.6835	0.6827	0.0805	0.0859
0.0795	0.0685	0.2475	0.083	0.0796	0.0744	0.0831	0.0859	0.0819	0.0747	0.088	0.0914	0.0755	0.0854
0.0759	0.072	0.0741	0.0779	0.0801	0.0708	0.0841	0.0868	0.0909	0.0877	0.0864	0.0858	0.4349	0.0836
0.0711	0.0746	0.0799	0.0776	0.0791	0.0799	0.0803	0.0855	0.2007	0.0752	0.8945	0.8516	0.0791	0.0819
0.0769	0.0833	0.0813	0.0799	0.1986	0.0823	0.1587	0.0789	0.0844	0.0837	0.5104	0.5601	0.0796	0.0842
0.0697	0.0565	0.0747	0.076	0.071	0.0678	0.0728	0.0846	0.1327	0.0752	0.0857	0.0814	0.0764	0.0817
0.0772	0.0761	0.0771	0.0802	0.0827	0.0949	0.1908	0.0856	0.2643	0.0787	0.0964	0.0928	0.4054	0.0772
0.0792	0.0991	0.0782	0.0782	0.0781	0.0811	0.1574	0.0786	0.0815	0.0752	0.0867	0.092	0.0825	0.0799
0.0758	0.1904	0.0732	0.0788	0.0863	0.4761	0.5317	0.0868	0.0867	0.0845	0.9645	1.0243	0.0871	0.0877
0.0771	0.1357	0.0823	0.0722	0.081	0.1578	0.0844	0.0668	0.0806	0.0789	0.0833	0.0868	0.0772	0.0835
0.081	0.0741	0.0822	0.0839	0.0823	0.077	0.2003	0.2232	0.0934	0.0867	1.2255	1.1835	0.0819	0.0869
0.0829	0.0768	0.0802	0.0804	0.0833	0.0793	0.168	0.0863	0.0817	0.0846	0.5788	0.6319	0.0804	0.3245
