"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0739	0.0853	0.0747	0.0909	0.1151	0.0749	0.1322	0.077	0.0806	0.0791	0.1009	0.1492	0.0877	0.0873
0.077	0.0843	0.063	0.0728	0.0777	0.0728	0.0744	0.0738	0.0853	0.0833	0.0943	0.1433	0.0805	0.0807
0.086	0.0792	0.1071	0.183	0.0919	0.0694	0.0753	0.1084	0.0868	0.085	0.1181	0.0816	0.0918	0.083
0.3181	0.0776	0.0822	0.0762	0.0886	0.0822	0.1488	0.0779	0.0856	0.0829	0.3536	0.2977	0.0815	0.0855
0.0785	0.086	0.0888	0.0859	0.3307	0.0729	0.0705	0.0771	0.0792	0.0837	0.0858	0.0757	0.0822	0.0881
0.0782	0.273	0.0744	0.0824	0.0781	0.0828	0.1461	0.0749	0.0933	0.0836	1.0773	0.8668	0.0847	0.0857
0.0768	0.2282	0.0756	0.0842	0.0732	0.0777	0.13	0.0781	0.0823	0.0855	0.9169	0.7029	0.0833	0.0847
0.081	0.0736	0.0752	0.0762	0.0933	0.0827	0.2067	0.3462	0.0824	0.0801	0.4843	0.4035	0.085	0.0841
0.0729	0.3027	0.0728	0.0754	0.0795	0.074	0.0745	0.0738	0.0839	0.0879	0.5193	0.4268	0.0801	0.0821
0.0837	0.083	0.0851	0.1901	0.0841	0.0793	0.0915	0.0754	0.0831	0.0848	0.0997	0.1033	0.0806	0.09
0.0828	0.608	0.0786	0.0777	0.9066	0.0771	0.0742	0.0781	0.0856	0.0746	1.0212	0.7828	0.0814	0.0889
0.0727	0.3077	0.0794	0.0729	0.0837	0.0827	0.1423	0.0827	0.081	0.0787	0.6028	0.4468	0.0824	0.082
0.0806	0.0798	0.0735	0.0742	0.0762	0.0805	0.1347	0.0805	0.0862	0.3964	0.7004	0.602	0.0825	0.0871
0.0858	0.0755	0.0736	0.0682	0.0763	0.0675	0.0736	0.0763	0.0804	0.0819	0.276	0.2647	0.0817	0.4981
0.0761	0.7401	0.0863	0.0817	1.173	0.0832	0.2143	0.0862	0.0891	0.0862	0.0912	0.0907	0.0888	0.0922
0.0784	0.0761	0.0712	0.1624	0.0729	0.0788	0.0807	0.0829	0.0826	0.0802	0.4757	0.3522	0.0836	0.0883
0.0719	0.1143	0.0725	0.0596	0.0785	0.102	0.0879	0.0792	0.2094	0.0856	0.0844	0.0746	0.0779	0.0845
0.0755	0.0764	0.0775	0.0869	0.3935	0.0659	0.0691	0.075	0.0751	0.082	0.0807	0.0876	0.085	0.085
0.0787	0.0753	0.0722	0.0731	0.0759	0.08	0.1197	0.0845	0.0845	0.4676	0.3687	0.2666	0.082	0.0836
0.0781	0.0798	0.0861	0.0686	0.083	0.2613	0.2979	0.0714	0.0846	0.0768	0.3816	0.3345	0.0841	0.9865
0.0768	0.0776	0.0776	0.0747	0.0785	0.0859	0.0878	0.0796	0.2237	0.081	0.4771	0.3517	0.0928	0.0884
0.0807	0.5446	0.0723	0.074	0.7818	0.083	0.1788	0.0785	0.0828	0.0898	1.0146	0.7279	0.0825	0.0915
0.0886	0.0785	0.0932	0.0685	0.0722	0.0826	0.1185	0.1554	0.0894	0.0815	0.3281	0.2558	0.0842	0.0892
