"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0799	0.0783	0.0715	0.0811	0.1041	0.0795	0.0955	0.0773	0.0932	0.0742	0.0894	0.0799	0.2643	0.0916
0.0785	0.073	0.0707	0.0792	0.2776	0.077	0.0737	0.0749	0.0828	0.0754	0.0998	0.0933	0.0855	0.0842
0.0809	0.0777	0.1587	0.0877	0.088	0.0765	0.0896	0.0773	0.0819	0.0915	0.0874	0.0809	0.0901	0.0812
0.0794	0.084	0.0847	0.0794	0.0886	0.0879	0.24	0.0831	0.2868	0.0828	0.9286	0.8111	0.0928	0.0813
0.0808	0.0721	0.0655	0.076	0.0823	0.0814	0.0815	0.0819	0.1643	0.0783	0.0924	0.0836	0.0849	0.0804
0.0706	0.0803	0.0708	0.0733	0.1573	0.0836	0.1293	0.079	0.0863	0.0806	0.5821	0.4982	0.09	0.0873
0.0778	0.1992	0.073	0.0751	0.0803	0.0774	0.2588	0.0781	0.0871	0.084	0.8742	0.7431	0.0831	0.0811
0.0769	0.0765	0.0736	0.0764	0.089	0.0845	0.2084	0.0865	0.0879	0.0799	0.9423	0.8215	0.088	0.6707
0.0728	0.0692	0.0767	0.1237	0.0822	0.0731	0.0689	0.0805	0.0847	0.0836	0.4107	0.3532	0.0888	0.0785
0.0766	0.0963	0.0894	0.0725	0.0804	0.0866	0.0829	0.0754	0.0889	0.0853	0.0984	0.2036	0.0876	0.0811
0.0742	0.1687	0.075	0.077	0.1629	0.0822	0.0771	0.0797	0.09	0.076	0.4699	0.375	0.0937	0.0807
0.0783	0.3219	0.0842	0.0839	0.0825	0.0822	0.0901	1.126	0.0906	0.0916	2.057	1.6524	0.0908	0.0856
0.0838	0.0864	0.0775	0.0771	0.087	0.4391	0.3542	0.0795	0.0852	0.0758	1.2775	1.0945	0.0843	0.083
0.0769	0.1817	0.0759	0.0694	0.0825	0.0721	0.0809	0.0792	0.084	0.0803	0.4387	0.3779	0.0793	0.0783
0.0753	0.1582	0.0791	0.0713	0.0869	0.1725	0.1498	0.0747	0.0888	0.0811	0.0823	0.0791	0.0804	0.0829
0.0739	0.0772	0.2536	0.0879	0.0972	0.0771	0.0809	0.0804	0.0847	0.0821	0.8792	0.7552	0.0841	0.0815
0.0744	0.0716	0.0692	0.0723	0.0794	0.1491	0.0858	0.0758	0.0864	0.0797	0.0903	0.0864	0.0863	0.0773
0.0731	0.0698	0.0617	0.0738	0.1953	0.0761	0.0666	0.0762	0.0862	0.0826	0.09	0.0778	0.0813	0.0749
0.078	0.0791	0.3991	0.0699	0.0778	0.0782	0.3686	0.0786	0.0801	0.0771	1.8139	1.5017	0.0855	0.0831
0.0773	0.0748	0.0733	0.0719	0.0758	1.0435	0.5818	0.0817	0.8717	0.0874	1.9116	1.3598	0.0828	0.0803
0.0773	0.0788	0.0704	0.0774	0.0843	0.0839	0.0823	0.0819	0.084	0.0878	1.4456	1.2885	0.0831	1.0539
0.0816	0.4382	0.0688	0.2508	0.0872	0.0809	0.4296	0.0747	0.0822	0.0764	1.6107	1.4105	0.0872	0.0862
0.0764	0.083	0.0752	0.0714	0.0855	0.0819	0.122	0.0823	0.1812	0.0827	0.5231	0.4248	0.085	0.0897
0.0734	0.0776	0.1207	0.0696	0.0852	0.0804	0.1358	0.0814	0.0897	0.0879	0.7059	0.596	0.0867	0.0906
0.0787	0.0761	0.0876	0.0711	0.0896	0.0819	0.0663	0.079	0.0833	0.0822	0.0843	0.08	0.563	0.0779
0.0713	0.0718	0.0749	0.0684	0.0848	0.0716	0.0798	0.3122	0.0828	0.0763	0.7132	0.5819	0.0835	0.0779
0.0813	0.0741	0.0725	0.1856	0.086	0.0795	0.0861	0.0819	0.0854	0.0812	0.6468	0.5597	0.0841	0.0823
0.0704	0.0788	0.0731	0.0797	0.0837	0.0817	0.1318	0.3115	0.089	0.0767	0.8876	0.7565	0.0856	0.0835
0.0768	0.1194	0.0794	0.0726	0.0796	0.0743	0.076	0.0781	0.0813	0.0782	0.4879	0.4081	0.0811	0.0847
0.077	0.0805	0.1621	0.0665	0.0791	0.0766	0.0748	0.0784	0.0836	0.0752	0.5966	0.4947	0.0809	0.0827
0.0785	0.084	0.081	0.0754	0.086	0.0868	0.2096	0.5223	0.0911	0.0885	1.348	1.1357	0.0875	0.0841
0.0806	0.1283	0.0772	0.0677	0.0822	0.0788	0.1115	0.0788	0.0838	0.08	0.0837	0.0774	0.0807	0.086
0.0737	0.077	0.0795	0.0862	0.9213	1.2396	1.1027	0.0816	0.0931	0.08	2.3193	2.1302	0.0882	0.0813
0.0757	0.0774	0.0758	0.0681	0.0896	0.0816	0.253	0.0798	0.087	0.0783	1.5929	1.3728	1.2034	0.0839
0.0731	0.0705	0.0633	0.0607	0.0765	0.079	0.0625	0.068	0.0839	0.0783	0.132	0.0937	0.0858	0.0803
0.072	0.0726	0.0716	0.0692	0.0817	0.0923	0.0814	0.0798	0.093	0.3622	0.8962	0.7715	0.0868	0.0813
0.0784	0.0794	0.0755	0.0756	0.0885	0.0911	0.2008	0.0773	0.3287	0.0826	0.9215	0.7502	0.0875	0.0857
0.0738	0.0736	0.0775	0.0745	0.0798	0.08	0.1903	0.0834	0.252	0.0843	0.7077	0.6073	0.0913	0.0838
0.0715	0.0664	0.0647	0.0696	0.1408	0.0776	0.0717	0.0728	0.0883	0.0779	0.0841	0.0683	0.0845	0.0805
0.0733	0.0802	0.0846	0.0802	0.6193	0.648	0.6288	0.0846	0.094	0.0834	1.8804	1.6849	0.0803	0.0823
0.0777	0.0853	0.0717	0.0778	0.212	0.0904	0.1539	0.0796	0.0861	0.0767	0.6497	0.5327	0.0838	0.0849
0.0748	0.0689	0.0713	0.0708	0.0763	0.0683	0.0635	0.0667	0.0783	0.0767	0.0797	0.0712	0.0866	0.1985
0.0765	0.0783	0.0716	0.1042	0.084	0.0841	0.1373	0.0826	0.0846	0.0843	0.529	0.4441	0.0813	0.0817
0.0776	0.1003	0.0843	0.0777	0.0842	0.0801	0.0837	0.079	0.0939	0.0788	0.0894	0.0948	0.0843	0.4264
0.0717	0.0709	0.069	0.0728	0.0866	0.08	0.1312	0.079	0.0919	0.0799	0.0973	0.1245	0.092	0.0811
0.0742	0.073	0.0695	0.1097	0.0835	0.0752	0.0724	0.0781	0.0832	0.0805	0.4379	0.3756	0.082	0.0814
0.0746	0.0756	0.0746	0.0857	0.0973	0.081	0.1656	0.0834	0.0852	0.0768	0.5214	0.4322	0.0827	0.2011
0.0726	0.0929	0.0847	0.072	0.0817	0.084	0.2336	0.082	0.0888	0.313	0.7717	0.6572	0.084	0.0783
0.0713	0.0737	0.0718	0.0678	0.082	0.0796	0.1618	0.0796	0.0867	0.4195	1.1384	0.9859	0.0821	0.0876
0.07	0.0789	0.0791	0.0836	0.0907	0.0853	0.1757	0.078	0.0858	0.0792	0.086	0.0804	0.7694	0.0871
0.0785	0.0759	0.0727	0.0649	0.0817	0.0786	0.1367	0.0776	0.086	0.0846	0.6425	0.5633	0.0802	0.0807
0.0698	0.0706	0.0694	0.0713	0.0798	0.0803	0.1074	0.0723	0.086	0.1921	0.0851	0.078	0.0823	0.0776
0.0758	0.0801	0.0746	0.0723	0.0758	0.2999	0.3551	0.0805	0.0867	0.0789	1.1171	0.9289	0.0798	0.0835
0.0749	0.0691	0.0753	0.1814	0.0834	0.0721	0.0724	0.0826	0.0862	0.0777	0.5358	0.4755	0.0827	0.0787
0.0841	0.5597	0.0779	0.43	1.0738	1.1194	0.9618	1.3179	0.0935	0.0819	4.4695	3.4438	0.086	0.082
0.0787	0.0769	0.0847	0.0653	0.0798	0.0757	0.2048	0.0749	0.0861	0.0847	0.8483	0.7121	0.083	0.0827
0.166	0.1386	0.0748	0.072	0.0871	0.0803	0.0772	0.0769	0.0852	0.0789	0.4948	0.4157	0.0888	0.0808
0.0815	0.1861	0.0777	0.0775	0.0876	0.0794	0.2665	0.0853	0.0882	0.0756	0.8025	0.6744	0.082	0.0788
0.0806	0.0965	0.0716	0.0706	0.0866	0.0791	0.1998	0.0809	0.2671	0.0808	0.7214	0.6448	0.0841	0.0818
0.1239	0.073	0.0671	0.0703	0.0778	0.0789	0.0779	0.0846	0.0835	0.0774	0.0812	0.0703	0.0762	0.079
0.1747	0.0722	0.076	0.0716	0.0786	0.0791	0.0742	0.076	0.085	0.0803	0.4403	0.359	0.0856	0.0796
