"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0749	0.0827	0.0811	0.0721	0.0785	0.6263	0.5291	0.0815	0.0802	0.0803	0.0977	0.0887	0.0855	0.0844
0.0718	0.0808	0.0683	0.0674	0.0616	0.3733	0.0879	0.0829	0.0859	0.0765	0.0844	0.0796	0.0854	0.0768
0.0722	0.0752	0.0738	0.0595	0.0729	0.0884	0.3017	0.0696	0.0776	0.0734	0.0778	0.0715	0.08	0.0812
0.0754	0.0815	0.2248	0.0739	0.0813	0.0881	0.5397	0.0806	0.0876	0.0834	0.8796	0.7653	0.0874	0.0834
0.0772	0.0806	0.0672	0.0764	0.0623	0.084	0.091	0.0771	0.0859	0.079	0.0877	0.0787	0.0757	0.0835
0.0828	0.0815	0.0736	0.0741	0.0811	0.0823	0.3349	0.187	0.0824	0.0801	0.771	0.6768	0.0805	0.0828
0.2129	0.0771	0.0731	0.0751	0.0736	0.0855	0.3564	0.082	0.088	0.0779	0.3941	0.3409	0.079	0.0827
0.0779	0.0792	0.0771	0.0789	0.0856	0.7742	0.674	0.0746	0.088	0.0803	0.5839	0.5069	0.0827	0.0829
0.0721	0.0774	0.0691	0.0676	0.0758	0.0825	0.2587	0.0856	0.0824	0.0784	0.4589	0.4101	0.0808	0.0821
0.0759	0.1817	0.0747	0.0715	0.0736	0.0838	0.0959	0.0833	0.0903	0.087	0.086	0.0822	0.0814	0.0827
0.0708	0.3107	0.0711	0.0676	0.0688	0.3975	0.0903	0.0829	0.0826	0.0782	0.5579	0.531	0.0794	0.0849
0.072	0.2946	0.0717	0.0725	0.0701	0.5251	0.0923	0.0766	0.0818	0.0846	0.473	0.4266	0.0813	0.0781
0.0779	0.0793	0.0811	0.0774	0.0785	0.0885	0.3602	0.0838	0.091	0.2855	0.8491	0.7383	0.0784	0.0811
0.0746	0.0775	0.0701	0.0675	0.0651	0.0803	0.094	0.0798	0.0825	0.0847	0.427	0.3816	0.0831	0.2901
0.0784	0.2107	0.0745	0.0709	0.0775	0.0943	0.4269	0.0859	0.0816	0.0863	0.0876	0.0891	0.0853	0.2936
0.0721	0.0774	0.1128	0.0682	0.0695	0.0927	0.0864	0.0776	0.0829	0.0875	0.5425	0.4984	0.0788	0.0785
0.0731	0.0875	0.1035	0.0632	0.069	0.0838	0.0917	0.0787	0.081	0.0833	0.0846	0.0747	0.0815	0.0823
0.0669	0.0778	0.0633	0.0614	0.0614	0.0864	0.0853	0.1812	0.0824	0.0789	0.0783	0.0691	0.0756	0.078
0.0737	0.0774	0.1517	0.0808	0.0663	0.0843	0.4258	0.0761	0.0841	0.0835	0.3688	0.3372	0.0805	0.0825
0.0752	0.0868	0.0724	0.0768	0.3511	0.7759	1.334	0.0801	0.085	0.081	0.6627	0.5991	0.0855	0.0791
0.0739	0.0783	0.0712	0.0704	0.0806	0.0831	0.0966	0.0826	0.087	0.0832	0.381	0.3452	0.5931	0.0843
0.0848	1.3982	0.0791	0.0786	0.0814	0.0883	0.9971	1.0391	0.0891	0.0841	1.9023	1.8672	0.0829	0.0859
0.0786	0.0799	0.0704	0.0707	0.074	0.0863	0.2547	0.0807	0.0862	0.0816	0.3097	0.2782	0.2103	0.0891
0.0804	0.0804	0.1129	0.0775	0.0775	0.0843	0.3127	0.0803	0.0822	0.0835	0.3857	0.3421	0.0781	0.0828
0.076	0.0758	0.1019	0.0611	0.0627	0.0922	0.0907	0.0719	0.0789	0.0796	0.0802	0.0738	0.0801	0.0866
0.0745	0.0776	0.0694	0.0967	0.0796	0.0826	0.0921	0.0806	0.0805	0.0807	0.4091	0.368	0.0745	0.086
0.0707	0.0761	0.0727	0.0656	0.0722	0.0801	0.2499	0.0807	0.0874	0.0794	0.408	0.3551	0.0813	0.0803
0.0768	0.0803	0.0749	0.1364	0.0781	0.0873	0.4091	0.0865	0.0873	0.0833	0.7301	0.6588	0.0798	0.085
0.191	0.0766	0.0679	0.0768	0.0764	0.0859	0.0912	0.0781	0.0824	0.0932	0.4528	0.415	0.0797	0.0844
0.0822	0.0847	0.0641	0.0717	0.117	0.0877	0.0978	0.0777	0.0786	0.0787	0.4283	0.397	0.0793	0.0871
0.0814	0.0839	0.0828	0.0834	0.0854	0.0883	0.5107	0.0807	0.0894	0.3015	0.857	0.7425	0.0838	0.0888
0.073	0.0762	0.0695	0.0636	0.0684	0.0854	0.2976	0.0827	0.0818	0.0776	0.0895	0.1082	0.0768	0.0818
0.0816	0.0836	0.0855	0.082	0.0789	2.9585	2.0798	0.6767	0.0902	0.0838	1.1654	0.9567	0.0913	0.086
0.0852	0.0754	0.073	0.1387	0.0705	0.0849	0.3317	0.0768	0.0856	0.0798	0.5095	0.4683	0.0768	0.0796
0.0701	0.0752	0.0642	0.0579	0.0598	0.087	0.0928	0.0789	0.2037	0.0823	0.08	0.0761	0.0849	0.0835
0.0741	0.0803	0.0677	0.0664	0.066	0.0888	0.0938	0.0895	0.2175	0.0804	0.3801	0.3406	0.0821	0.0815
0.0857	0.0792	0.0701	0.0688	0.0772	0.0838	0.2988	0.0793	0.2657	0.0753	0.5998	0.5209	0.0781	0.0826
0.073	0.0954	0.0809	0.1852	0.0834	0.0874	0.5568	0.0831	0.0887	0.0876	1.1707	1.0327	0.0833	0.0858
0.0704	0.0842	0.0644	0.0636	0.0758	0.0834	0.2417	0.1657	0.0841	0.0772	0.0808	0.0713	0.0943	0.0853
