"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0811	0.0797	0.0772	0.0715	0.0733	0.0738	0.4001	0.1545	0.0777	0.0796	0.2028	0.2184	0.0822	0.0818
0.0848	0.5192	0.0777	0.085	0.0672	0.0753	0.0854	0.0756	0.082	0.0826	0.1836	0.0918	0.0833	0.0906
0.081	0.5918	0.0827	0.0793	0.1807	0.077	0.0918	0.081	0.0811	0.081	0.6556	0.4144	0.0844	0.0858
0.0914	0.0857	0.0854	0.0772	0.1435	0.072	0.0926	0.0874	0.0823	0.0856	0.3467	0.2405	0.081	0.0804
0.0784	0.0801	0.0792	0.0812	0.1479	0.1781	0.4687	0.0783	0.0828	0.0768	0.2269	0.2172	0.0823	0.0828
0.8116	0.8363	0.0793	0.9887	0.0819	0.0787	2.2193	0.3006	0.0866	0.0803	1.7508	1.4317	0.0856	0.0923
0.0867	0.462	0.0839	0.0742	0.0727	0.0794	0.3385	0.0817	0.0915	0.0818	0.0855	0.0833	0.0823	0.0872
0.0884	0.0751	0.0765	0.0811	0.0736	0.0801	0.5956	0.0777	0.078	0.0796	0.3471	0.4194	0.0874	0.8085
0.2443	0.0776	0.0757	0.0846	0.0786	0.0756	0.4816	0.078	0.0829	0.0851	0.2306	0.224	0.0838	0.0797
0.0815	0.0717	0.0798	0.0669	0.0716	0.1674	0.0861	0.0673	0.0738	0.0786	0.0804	0.0736	0.0782	0.0863
0.0839	0.0732	0.0783	0.0724	0.075	0.1815	0.513	0.0761	0.0796	0.0818	0.2167	0.1978	0.0829	0.0798
0.0868	0.1766	0.0877	0.073	0.0822	0.1486	0.6745	0.065	0.0779	0.0899	0.0818	0.0792	0.0846	0.0907
0.967	0.0745	0.0774	0.0871	0.0715	0.8436	1.7099	0.6022	0.6547	0.0867	0.9325	0.9331	0.0869	0.0827
0.0826	0.0734	0.0812	0.0737	0.0672	0.0779	0.5854	0.0824	0.2155	0.0905	0.2798	0.2328	0.0807	0.0828
0.082	0.2553	0.076	0.074	0.0774	0.0749	0.5006	0.0744	0.0764	0.0844	0.0855	0.1244	0.0754	0.0897
0.0933	0.0726	0.0748	0.0706	0.0919	0.0767	0.0912	0.1209	0.0798	0.0859	0.0793	0.0838	0.0831	0.0799
0.0781	0.0745	0.2229	0.0737	0.077	0.0795	0.086	0.0777	0.0841	0.0796	0.2481	0.2293	0.0808	0.0827
0.0868	0.2484	0.0803	0.2387	0.0774	0.0796	0.6105	0.0811	0.0894	0.0825	0.3573	0.3495	0.0819	0.0804
0.0797	0.077	0.0817	0.0764	0.0741	0.0825	0.4092	0.0808	0.2201	0.0788	0.3258	0.2812	0.0797	0.0833
0.0957	0.634	0.0857	0.0841	0.0737	0.5641	1.9766	0.0777	0.082	0.082	0.6802	0.5554	0.0884	0.0856
0.0894	0.0812	0.0769	0.0804	0.0742	0.2487	0.7926	0.0758	0.0848	0.6606	0.4324	0.4507	0.0881	0.0847
1.6952	0.0869	0.0959	0.0942	0.0971	0.0977	0.1063	0.0963	0.0989	0.1015	1.3311	1.516	0.0929	0.0914
0.0892	0.0791	0.0823	0.0812	0.081	0.4689	0.7592	0.0781	0.0827	0.0858	0.4964	0.433	0.5318	0.0855
0.0841	0.0762	0.0784	0.071	0.137	0.0778	0.0853	0.0804	0.0757	0.0768	0.1829	0.1778	0.0837	0.0834
0.0924	0.0777	0.082	0.0762	0.0758	0.0747	0.584	0.0833	0.0867	0.0818	0.2766	0.333	0.0857	0.0856
0.084	0.0771	0.0792	0.0736	0.0727	0.0762	0.4513	0.1682	0.0776	0.0815	0.2496	0.2572	0.0785	0.0837
0.0824	0.0743	0.0773	0.0771	0.0747	0.2134	0.3521	0.0819	0.0801	0.0782	0.2644	0.27	0.0849	0.0827
0.0868	0.0741	0.0752	0.0583	0.0605	0.0729	0.0885	0.1071	0.0792	0.0818	0.0753	0.0705	0.0829	0.0791
0.0835	0.0744	0.0769	0.0721	0.1036	0.0755	0.0951	0.0715	0.0803	0.0802	0.2029	0.1781	0.081	0.0836
0.0811	0.0801	0.0745	0.0728	0.5593	0.6201	1.2049	0.0782	0.0777	0.0785	0.4549	0.2236	0.0864	0.0822
0.0812	0.0791	0.0787	0.0723	0.0715	0.0767	0.0926	0.1496	0.0811	0.0737	0.4347	0.4536	0.0821	0.0862
0.0837	0.0774	0.0745	0.8518	0.0756	0.3498	1.4843	0.0735	0.0819	0.0837	1.1028	0.9186	0.082	0.0817
0.086	0.0801	0.0874	0.0834	0.0788	0.084	1.1836	0.0824	0.0902	0.0828	0.5012	0.4139	0.0889	0.8949
0.0803	0.08	0.0776	0.0702	0.0732	0.0771	1.04	0.0786	0.0757	0.0779	0.1945	0.082	0.0841	0.0914
0.0827	0.0811	0.0845	0.0777	0.074	0.0749	0.8861	0.075	0.08	0.0785	0.3461	0.3105	0.0856	0.0861
0.0815	0.0746	0.0842	0.0731	0.1073	0.0788	0.0964	0.0783	0.2624	0.0824	0.4045	0.2459	0.0811	0.0882
0.0866	0.0785	0.0768	0.075	0.1971	0.0855	0.8307	0.0807	0.0888	0.0855	0.3527	0.2156	0.0816	0.0849
0.0946	0.0758	0.0807	0.0802	0.0705	0.0744	0.3474	0.0758	0.0817	0.0794	0.2156	0.2067	0.2072	0.0783
0.0853	0.0785	0.0811	0.0839	0.0771	0.0855	0.0924	0.0807	0.0891	0.0809	0.5931	0.4664	0.0841	1.2133
0.0892	0.0759	0.0784	0.0773	0.0761	0.0791	0.5884	0.0784	0.2226	0.0805	0.382	0.2902	0.0891	0.0959
0.0819	0.0834	0.0838	0.8706	0.0762	0.6381	1.4062	0.0789	0.0871	0.0794	1.1656	1.148	0.0795	0.0873
0.0815	0.0917	0.0765	0.0737	0.0742	0.4802	1.0416	0.3908	0.0902	0.0766	0.6483	0.7263	0.0888	0.0814
0.0829	0.0774	0.2172	0.0738	0.0753	0.0797	0.3401	0.0812	0.0842	0.0778	0.2101	0.1878	0.0893	0.0869
0.0854	0.0759	0.0807	0.0819	0.0764	0.4531	0.4916	0.0776	0.0861	0.0822	0.3092	0.2446	0.0826	0.0878
0.0801	0.0748	0.0766	0.072	0.0584	0.0841	0.085	0.0784	0.0816	0.0782	0.1704	0.1594	0.1907	0.0852
0.0911	0.0784	0.076	0.0822	0.0758	0.0759	1.1824	0.3297	0.0824	0.083	0.4369	0.6176	0.0854	0.0835
0.0853	0.0753	0.0814	0.0742	0.0704	0.1722	0.4752	0.0739	0.0803	0.0807	0.2517	0.2608	0.0863	0.0847
1.923	0.0857	0.0895	0.0881	0.0872	0.0859	1.5581	0.081	0.0858	0.0861	1.7925	1.9289	0.0869	0.0936
0.0828	0.0782	0.0786	0.0795	0.0763	0.5862	1.0748	0.5187	0.0893	0.0826	0.7537	0.7533	0.0849	0.0886
0.0782	0.0806	0.0833	0.0644	0.072	0.0784	0.0939	0.0805	0.0881	0.0844	0.092	0.0837	0.391	0.092
0.0768	0.0742	0.0775	0.0672	0.0746	0.0743	0.0929	0.0876	0.0808	0.4934	0.0824	0.082	0.0809	0.092
0.0882	0.0761	0.0781	0.3798	0.0758	0.0781	0.0904	0.0849	0.0793	0.0772	0.7071	0.644	0.0833	0.0826
0.0871	0.0774	0.0845	0.0799	0.21	0.0787	0.9382	0.0809	0.0854	0.0763	0.3	0.3426	0.0868	0.0826
0.0851	0.0716	0.0802	0.0553	0.157	0.0756	0.0898	0.0659	0.0762	0.0765	0.0746	0.0652	0.0808	0.0805
0.0909	0.0868	0.0822	0.073	0.0752	0.0825	1.6853	0.082	0.785	0.083	0.0812	0.0921	0.8609	0.0926
0.0824	0.0708	0.0763	0.0686	0.0815	0.0815	0.9373	0.0824	0.0838	0.087	0.0943	0.1571	0.0818	0.0838
0.0868	0.0843	0.0852	0.0838	0.0876	0.4989	1.0566	0.0857	0.0906	0.088	0.6168	0.5124	0.0876	0.6816
0.0858	0.2054	0.074	0.0718	0.0726	0.0752	0.4662	0.0686	0.0765	0.0773	0.078	0.075	0.0807	0.0868
0.0901	0.8495	0.0812	0.0864	0.081	0.0818	1.4442	0.0873	0.0864	0.0833	0.8908	0.6431	0.081	0.0881
0.0854	0.0808	0.0839	0.0736	0.0776	0.0774	0.9069	0.0817	0.2764	0.0819	0.3633	0.329	0.0872	0.0862
