"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0725	0.0818	0.0801	0.0643	0.0668	0.0791	0.1985	0.0811	0.0762	0.082	0.0835	0.0817	0.0755	0.2903
0.0849	0.074	0.0717	0.0696	0.0622	0.0783	0.0858	0.08	0.175	0.0809	0.0878	0.0804	0.0781	0.0921
0.07	0.0654	0.1314	0.0672	0.0646	0.0838	0.0865	0.0792	0.0712	0.0767	0.0754	0.074	0.0727	0.0861
0.0858	0.0835	0.0898	0.088	0.0803	0.0932	0.3577	0.0891	0.0835	0.6087	0.8328	0.7384	0.0813	0.0961
0.0797	0.0756	0.076	0.0654	0.0817	0.0822	0.081	0.0804	0.073	0.076	0.0821	0.0767	0.0738	0.0857
0.0771	0.0708	0.0782	0.4074	0.0668	0.0827	0.2008	0.0948	0.0806	0.0808	1.1467	1.0279	0.0744	0.094
0.0738	0.0823	0.0771	0.0754	0.0814	0.0843	0.2059	0.081	0.0772	0.073	0.448	0.4635	0.0775	0.5946
0.3722	0.071	0.0827	0.0888	0.0636	0.084	0.1702	0.0739	0.0718	0.0767	0.6856	0.5935	0.078	0.0873
0.0779	0.0728	0.0724	0.079	0.0826	0.0727	0.0829	0.081	0.0764	0.0779	0.3202	0.2972	0.0837	0.0855
0.0796	0.0715	0.0796	0.0868	0.0675	0.0802	0.0822	0.085	0.0809	0.0826	0.0965	0.2425	0.0764	0.0958
0.0776	0.1649	0.0737	0.7507	0.0796	0.0828	0.0893	0.0831	0.0792	0.0828	1.9801	1.788	0.0769	0.0903
0.08	0.1152	0.1386	0.0789	0.0746	0.0839	0.0865	0.0778	0.0835	0.0777	0.4279	0.4132	0.0758	0.0906
0.0806	0.0955	0.0802	0.0803	0.0686	0.0844	0.1842	0.0836	0.0788	0.0832	0.3308	0.3114	0.0818	0.0862
0.0762	0.0702	0.0752	0.0806	0.0589	0.0792	0.086	0.0826	0.361	0.0849	0.4051	0.4509	0.0701	0.0916
0.0729	0.1357	0.0736	0.0776	0.0819	0.1985	0.2238	0.082	0.0802	0.0783	0.0828	0.0831	0.0745	0.0885
0.076	0.1217	0.0779	0.0834	0.0776	0.0826	0.0806	0.0847	0.0781	0.0845	0.4442	0.4466	0.075	0.0911
0.0789	0.0779	0.0797	0.0747	0.067	0.0826	0.0898	0.3419	0.0799	0.0793	0.0891	0.089	0.0778	0.0909
