"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0757	0.0901	0.0885	0.0726	0.0743	0.2374	0.3507	0.083	0.0809	0.0758	0.0866	0.0819	0.0809	0.0861
0.0765	0.0836	0.0851	0.0687	0.0779	0.0765	0.0881	0.1595	0.0858	0.0829	0.0897	0.0879	0.0795	0.0825
0.073	0.0839	0.2156	0.0593	0.069	0.094	0.0902	0.0702	0.0796	0.0808	0.0807	0.0768	0.0836	0.0821
0.0837	0.0858	0.0924	0.0818	0.0805	0.0833	0.2193	0.2958	0.0856	0.0935	1.8373	1.6895	0.0746	0.0891
0.0788	0.1144	0.0906	0.0652	0.0712	0.1447	0.0833	0.0733	0.0811	0.0795	0.0838	0.0767	0.0819	0.0853
0.6531	0.0916	0.0923	0.0767	0.0744	0.0821	0.3644	0.0845	0.0788	0.0822	2.5201	2.1587	0.0867	0.0865
0.0782	0.0745	0.0874	0.0718	0.0744	0.0728	0.1506	0.1602	0.0856	0.079	0.9185	0.8028	0.0798	0.0862
0.0776	0.0823	0.0854	0.0724	0.0734	0.0783	0.2577	0.082	0.0796	0.4722	0.9463	0.8298	0.0828	0.0884
0.0896	0.0843	0.2313	0.0851	0.0683	0.1017	0.1017	0.0871	0.0803	0.0816	1.2465	1.1263	0.0821	0.0868
0.0844	0.096	0.0891	0.0808	0.0758	0.1845	0.0889	0.0788	0.0813	0.0831	0.0952	0.088	0.0861	0.0878
0.5894	0.2265	0.0825	0.0771	0.0702	0.0859	0.0813	0.0782	0.0828	0.0771	1.9764	1.7084	0.0795	0.084
0.0764	0.2273	0.0879	0.089	0.234	0.0844	0.084	0.0848	0.0832	0.0916	1.5797	1.3629	0.0861	0.0846
0.0823	0.0812	0.0901	0.0791	0.076	0.0879	0.3053	0.0806	0.0808	0.7479	1.1959	1.0647	0.0796	0.0916
0.076	0.2592	0.0879	0.0781	0.0894	0.079	0.0861	0.0941	0.0893	0.0802	0.696	0.6097	0.0804	0.0913
0.0867	1.8114	1.5377	0.0953	0.1124	0.0978	0.9694	0.0913	0.0986	0.0939	0.1004	0.1052	0.0833	0.0824
0.0787	0.0944	0.0893	0.075	0.0766	0.1108	0.0942	0.0833	0.0778	0.084	1.5193	1.3301	0.4096	0.0849
0.0758	0.1334	0.1994	0.0743	0.1625	0.0917	0.1049	0.125	0.1201	0.0869	0.0985	0.093	0.0855	0.0881
0.075	0.0757	0.0828	0.072	0.0952	0.0691	0.0845	0.074	0.0877	0.0767	0.1549	0.0986	0.0788	0.0814
0.082	0.0815	0.0947	0.0768	0.0772	0.0815	0.198	0.0839	0.1926	0.0819	0.8755	0.7774	0.079	0.0839
0.078	0.0863	0.0896	0.0772	0.0785	0.6597	0.7858	0.0888	0.2501	0.0845	2.2895	2.1209	0.0771	0.0825
0.0745	0.0833	0.0904	0.0842	0.0769	0.0841	0.2568	0.0921	0.0841	0.0799	1.2178	1.067	0.0809	0.0882
