"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0795	0.0729	0.0722	0.0747	0.0828	0.1609	0.1774	0.0763	0.0825	0.0838	0.0805	0.0778	0.0796	0.0804
0.083	0.0873	0.0635	0.0837	0.0871	0.0905	0.0877	0.078	0.1387	0.0772	0.0849	0.0852	0.0784	0.0846
0.0776	0.078	0.0647	0.0692	0.0882	0.0749	0.0814	0.1551	0.083	0.0801	0.0845	0.0811	0.0774	0.0847
0.0795	0.0808	0.075	0.0813	0.0876	0.0911	0.1806	0.0838	0.1298	0.0845	1.9658	2.0817	0.0838	0.0904
0.0812	0.0854	0.0654	0.0865	0.0834	0.1084	0.0973	0.163	0.0838	0.0844	0.0867	0.0827	0.0756	0.085
0.075	0.2648	0.0776	0.0737	0.0848	0.0784	0.2451	0.079	0.0808	0.0818	1.4727	1.3727	0.0837	0.0826
0.08	0.0839	0.0803	0.1872	0.0902	0.0801	0.2355	0.0799	0.0761	0.0892	1.6116	1.513	0.0805	0.083
0.0761	0.0831	0.0768	0.0655	0.0823	0.0845	0.2892	0.2448	0.0785	0.082	1.0832	1.0314	0.0961	0.0825
0.0823	0.0753	0.134	0.0758	0.084	0.0758	0.0861	0.0743	0.0723	0.0817	1.7532	1.8005	0.0871	0.0828
0.0781	0.0833	0.0758	0.0741	0.0843	0.2487	0.092	0.0773	0.0763	0.0771	0.0968	0.0871	0.0783	0.0865
0.0749	0.1319	0.0712	0.0782	0.0911	0.08	0.0783	0.0755	0.0745	0.4878	1.8379	1.7824	0.0816	0.0799
0.0753	0.165	0.0789	0.0832	1.2415	0.0858	0.0855	0.0796	0.0849	0.091	4.8395	4.6965	0.0807	0.0911
0.0898	0.0881	0.0798	0.2933	0.092	0.0881	0.5325	0.0818	0.0855	0.0816	3.2863	3.2298	0.0789	0.0882
0.0844	0.0826	0.0733	0.0786	0.972	0.0883	0.0911	0.0878	0.08	0.0862	7.8194	7.9458	0.0818	0.0868
0.0768	0.2083	0.0704	0.0722	0.0828	0.0886	0.1817	0.0818	0.0801	0.0803	0.0906	0.1378	0.0817	0.0902
0.0855	0.0857	0.0775	0.0842	0.0895	0.0887	0.097	0.0806	0.0867	1.0719	7.3412	7.1915	0.0877	0.0861
0.0782	0.1897	0.0693	0.075	0.0813	0.0796	0.0855	0.072	0.0863	0.0826	0.084	0.0857	0.0773	0.0833
0.086	0.0719	0.0645	0.1063	0.0811	0.0939	0.0743	0.0755	0.1893	0.0813	0.0778	0.075	0.0846	0.0844
0.6811	0.075	0.0757	0.0789	0.0854	0.0778	0.3933	0.0771	0.0715	0.088	2.4208	2.4707	0.0811	0.0846
0.0712	0.083	0.075	0.0747	0.087	0.8016	0.3769	0.0902	0.5937	0.0843	2.4491	2.5736	0.0776	0.0831
0.0802	0.0823	0.0752	0.0797	0.0998	0.0822	0.0828	0.0825	0.0838	0.0849	2.7719	2.8015	0.2564	0.0836
0.0796	1.012	0.0773	0.0841	0.093	0.8537	0.6507	0.076	0.0847	0.0852	6.6782	6.571	0.0819	0.0815
0.0747	0.1537	0.0822	0.0777	0.0827	0.0847	0.2583	0.0777	0.0753	0.0865	1.2474	1.2108	0.0775	0.0901
0.0782	0.0797	0.0763	0.0761	0.0847	0.083	0.2979	0.2526	0.0835	0.0914	1.3875	1.4044	0.0811	0.0847
0.0893	0.0732	0.0791	0.0857	0.0805	0.0735	0.0795	0.0764	0.0827	0.0782	0.0762	0.0775	0.085	0.0814
0.0757	0.0773	0.0648	0.0728	0.089	0.0818	0.0762	0.0772	0.1206	0.0889	1.5704	1.6136	0.0808	0.0904
0.076	0.0768	0.0763	0.0755	0.0838	0.0773	0.2021	0.0778	0.0697	0.0836	1.8526	1.8334	0.0773	0.0853
0.8758	0.0815	0.0794	0.0831	0.0901	0.0842	0.3354	0.0778	0.079	0.081	1.5342	1.5304	0.0835	0.086
0.0777	0.0859	0.0697	0.0761	0.0827	0.0891	0.0796	0.0804	0.1167	0.0871	1.7768	1.8303	0.0806	0.0829
0.0775	0.0751	0.064	0.0723	0.0837	0.0768	0.0798	0.078	0.0784	0.0799	1.3208	1.3348	0.0776	0.3827
0.0759	0.08	0.0744	0.0769	0.0857	0.0869	0.2451	0.0841	0.1325	0.0849	2.7185	2.7849	0.0831	0.0829
0.0784	0.3017	0.0715	0.0707	0.0823	0.0803	0.2107	0.0801	0.0862	0.0806	0.0955	0.0926	0.0835	0.0825
0.5958	0.0793	0.079	0.079	0.0823	0.1812	0.3043	0.0811	0.0865	0.0902	2.2142	2.1947	0.0775	0.0869
0.0754	0.1914	0.0841	0.0777	0.0858	0.0873	0.2563	0.0768	0.082	0.0872	1.6906	1.6406	0.083	0.0808
0.6203	0.0755	0.0925	0.0761	0.0819	0.0739	0.0973	0.0912	0.0763	0.0801	0.0839	0.0821	0.0793	0.0885
0.0743	0.0822	0.0684	0.0702	0.0854	0.0745	0.0829	0.0753	0.0742	0.082	0.851	0.8052	0.2256	0.0823
0.0763	0.0771	0.0831	0.0745	0.0855	0.0821	0.4707	0.0755	0.0731	0.0869	2.702	2.7401	0.5408	0.0804
0.0736	0.0789	0.0732	0.0797	0.0875	0.0807	0.2162	0.0737	0.0734	0.0937	1.5582	1.5511	0.3113	0.0837
0.0733	0.07	0.0633	0.0762	0.0822	0.0797	0.12	0.0727	0.0682	0.08	0.1207	0.1007	0.0808	0.0831
0.0849	0.0814	0.4256	0.0862	0.688	0.0895	0.91	0.0793	0.0841	0.0823	5.7771	5.4774	0.0899	0.0901
0.0746	0.0772	0.0769	0.2993	0.0825	0.0891	0.2234	0.0771	0.0792	0.0863	1.7846	1.6572	0.0903	0.0819
0.0787	0.0811	0.0681	0.073	0.0838	0.0723	0.0858	0.0808	0.0886	0.0777	0.0814	0.0769	0.2762	0.0911
0.0742	0.0792	0.074	0.0805	0.0843	0.1617	0.17	0.0731	0.0815	0.0802	0.8677	0.8212	0.0769	0.0858
0.0798	0.0816	0.0637	0.0722	0.0789	0.1124	0.0774	0.074	0.0821	0.0793	0.0829	0.087	0.074	0.0886
0.0807	0.0815	0.0663	0.0661	0.083	0.0777	0.1596	0.0776	0.0728	0.0883	0.1685	0.099	0.0806	0.0775
0.0771	0.0788	0.0632	0.0744	0.0827	0.0847	0.077	0.1751	0.0792	0.0791	0.9801	0.9772	0.0813	0.08
0.0736	0.0855	0.0864	0.0746	0.0871	0.1553	0.1795	0.087	0.0789	0.0844	0.9255	0.9495	0.0829	0.0813
0.0728	0.0792	0.0768	0.0764	0.0853	0.082	0.2079	0.075	0.0741	0.0951	1.5596	1.5644	0.078	0.4784
0.0804	0.0778	0.0774	0.0786	0.0818	0.0789	0.234	0.0774	0.0811	0.7129	2.1479	2.0464	0.0828	0.0813
0.0784	0.0758	0.0741	0.0797	0.0867	0.0842	0.2705	0.0743	0.0787	0.0795	0.0808	0.0787	0.084	1.1409
0.0812	0.0821	0.0777	0.1901	0.0883	0.0812	0.0899	0.0786	0.0797	0.0827	1.8597	1.7111	0.077	0.0866
0.877	0.0795	0.0862	0.0769	0.0786	0.0892	0.2866	0.0812	0.0844	0.0808	0.0909	0.0867	0.0911	0.089
0.076	0.082	0.0762	0.0766	0.0841	0.0804	0.1533	0.1468	0.0791	0.0905	1.1385	1.0996	0.0798	0.0836
0.0784	0.0823	0.0693	0.0819	0.0932	0.0875	0.0854	0.0835	0.0873	0.0916	1.421	1.4414	0.0762	0.7907
0.0809	0.9376	1.0456	0.7048	1.59	0.09	1.0817	1.2023	0.0785	0.0893	8.9744	8.2751	0.0796	0.0849
0.0759	0.0803	0.0649	0.074	0.0853	0.0871	0.0853	0.0772	0.1079	0.0887	0.9498	0.9434	0.0789	0.083
0.0828	0.1383	0.1335	0.084	0.0845	0.0838	0.0808	0.077	0.0792	0.0941	2.2721	2.382	0.0796	0.0841
