"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.1802	0.069	0.0876	0.1159	0.0725	0.0889	0.1228	0.0904	0.0846	0.0866	0.082	0.0956	0.0826	0.0935
0.0842	0.0718	0.0761	0.0727	0.0812	0.0894	0.1108	0.8434	0.0912	0.0812	0.0893	0.0951	0.0853	0.0887
0.0761	0.1135	0.0805	0.1276	0.0777	0.0715	0.085	0.092	0.0925	0.1199	0.11	0.2352	0.0942	0.0827
0.0856	0.0783	0.0781	0.0776	0.0783	0.0846	0.2655	0.6078	0.0898	0.088	1.2875	0.8006	0.0787	0.089
0.0881	0.0736	0.0745	0.0934	0.0836	0.0882	0.0833	0.1426	0.1505	0.0841	0.0839	0.0848	0.0842	0.0907
0.0768	0.0787	0.0746	0.0731	0.2274	0.0877	0.2255	0.0799	0.0867	0.0859	0.8572	0.9321	0.0786	0.0848
0.0722	0.0772	0.0859	0.0684	0.0807	0.0817	0.1796	0.0801	0.0861	0.0788	0.5678	0.4455	0.0794	1.3334
0.0735	0.1757	0.0809	0.0725	0.0873	0.0797	0.1958	0.0827	0.0838	0.0795	1.1479	1.1972	0.0747	0.0785
0.0723	0.08	0.146	0.0783	0.0804	0.074	0.0779	0.082	0.0869	0.0814	1.8623	1.8933	0.076	0.0898
0.1121	0.0926	0.0773	0.0867	0.0849	0.0804	0.3506	0.1093	0.0895	0.094	0.1081	0.1099	0.0763	0.0961
0.0816	0.7428	0.0781	0.0834	1.3092	0.0809	0.0818	0.0905	0.0898	0.0879	2.8713	3.1661	0.0869	0.0899
0.0786	0.1868	0.0769	0.0758	0.0853	0.0776	0.3578	0.0906	0.0905	0.0827	1.6656	1.8069	0.081	0.0847
0.0786	0.0785	0.0889	0.0783	0.0778	0.3013	0.3533	0.0797	0.0848	0.0837	0.5846	0.5336	0.0788	0.0822
0.0742	0.114	0.0767	0.0701	0.0768	0.0709	0.0769	0.0889	0.0813	0.0844	0.3347	0.3838	0.0785	0.0808
0.0773	0.1428	0.0866	0.1219	0.0797	0.079	0.1347	0.0826	0.0843	0.0825	0.0834	0.0837	0.0732	0.0807
0.0925	0.0912	0.0848	0.0991	0.0889	0.0758	0.0934	0.0839	0.0881	0.0843	2.293	2.7175	0.0856	1.8176
0.0761	0.0993	0.0863	0.0927	0.0748	0.0818	0.0973	0.0892	0.0927	0.0906	0.1106	0.4659	0.0797	0.0865
0.101	0.0795	0.0833	0.0664	0.223	0.063	0.0719	0.1223	0.1031	0.0873	0.0846	0.0879	0.0844	0.0895
0.0712	0.075	0.0737	0.0698	0.078	0.0808	0.2408	0.0867	0.8191	0.0804	0.8667	0.9625	0.0796	0.0896
0.0761	0.0691	0.0864	0.0796	0.0774	0.2243	0.403	0.0869	0.0852	0.6747	0.8034	0.8151	0.077	0.0875
0.0842	0.072	0.0768	0.0796	0.2803	0.0754	0.0852	0.087	0.0829	0.0829	1.3444	1.6849	0.0803	0.0854
0.0816	0.2193	0.0772	0.0765	0.0791	0.0797	0.284	0.719	0.0827	0.0828	2.7088	2.7101	0.0801	0.0882
0.076	0.0725	0.0731	0.073	0.0838	0.0781	0.1167	0.1891	0.0844	0.0792	0.5108	0.5742	0.0776	0.0873
0.075	0.0979	0.0922	0.0745	0.0949	0.2137	0.2548	0.0895	0.0886	0.0828	1.2213	1.3394	0.0786	0.0815
0.0788	0.0716	0.0718	0.0899	0.0824	0.0698	0.0673	0.0804	0.0794	0.0805	0.0879	0.1011	0.0775	0.0854
0.0752	0.0733	0.0734	0.0768	0.178	0.0634	0.0703	0.0897	0.083	0.0806	0.3437	0.3444	0.075	0.0842
0.0855	0.0789	0.075	0.0802	0.0845	0.0836	0.0934	0.8034	0.0851	0.0806	5.5406	4.9429	0.086	0.0874
0.0808	0.1378	0.0743	0.0715	0.0831	0.0812	0.1807	0.0883	0.0805	0.0859	0.5445	0.561	0.0813	0.0888
0.0712	0.0692	0.0743	0.0717	0.0723	0.0651	0.0771	0.0868	0.0909	0.0849	2.0393	2.0182	0.0777	0.7081
0.0767	0.0737	0.0737	0.0715	0.0859	0.0719	0.0805	0.0835	0.0873	0.0819	0.4346	0.3867	0.4842	0.0821
0.0779	0.075	0.0803	0.1923	0.0838	0.0792	0.2741	0.0818	0.0852	0.0796	1.0387	1.1768	0.0735	0.0808
0.0821	0.108	0.1348	0.089	0.0907	0.0821	0.3307	0.0894	0.0906	0.1047	0.0921	0.0847	0.0834	0.0848
0.0806	0.0776	0.0898	0.0835	0.0793	0.4942	0.6697	0.914	0.0839	0.0797	1.4925	1.691	0.0779	0.0865
0.0738	0.0737	0.0714	0.0767	0.0789	0.0736	0.1921	0.0809	0.0845	0.0827	1.4449	1.2936	0.5373	0.0845
0.0729	0.0715	0.078	0.0771	0.0792	0.1627	0.1275	0.1076	0.0945	0.0975	0.1399	0.1246	0.0944	1.5527
0.0758	0.0752	0.0758	0.0684	0.0761	0.1039	0.0783	0.0834	0.0873	0.0812	0.502	0.6221	0.0781	0.0829
0.0744	0.1654	0.0745	0.0765	0.0886	0.0841	0.1613	0.0861	0.0825	0.0832	0.7254	0.7728	0.0756	0.0925
0.2914	0.0774	0.0781	0.0801	0.077	0.0771	0.1394	0.0895	0.0809	0.0821	1.2478	1.5086	0.0756	0.0914
0.0787	0.0798	0.0701	0.0867	0.0874	0.078	0.1242	0.1096	0.1005	0.0921	0.1385	0.1049	0.0982	0.084
0.0759	0.0787	0.3597	0.0785	0.5971	0.0859	0.254	0.0839	0.0888	0.0809	1.8826	2.1885	0.0789	0.0849
0.0835	0.0767	0.08	0.0742	0.0792	0.1952	0.2573	0.081	0.0854	0.0764	0.5941	0.7302	0.078	0.0809
0.0748	0.0847	0.0625	0.0708	0.082	0.0644	0.0697	0.0838	0.0799	0.2479	0.0881	0.0911	0.0763	0.0854
0.0822	0.083	0.0809	0.08	0.08	0.0816	0.1655	0.9073	0.0913	0.0789	5.6806	5.2677	0.0851	0.0875
0.1706	0.0854	0.0831	0.0727	0.0856	0.0667	0.0848	0.089	0.0885	0.0789	0.0919	0.0911	0.0751	0.0895
0.0736	0.0713	0.0709	0.0696	0.0793	0.0798	0.1604	0.0869	0.0905	0.0804	0.104	0.1004	0.0842	0.2148
0.0718	0.0715	0.0742	0.074	0.0781	0.0912	0.0793	0.0824	0.0828	0.0835	0.364	0.3518	0.0784	0.0859
0.0754	0.0717	0.0798	0.0708	0.08	0.1734	0.1926	0.0809	0.0869	0.0791	0.2946	0.3222	0.0821	0.0883
0.0737	0.0725	0.0788	0.0769	0.0802	0.184	0.2024	0.0841	0.084	0.0878	0.7037	0.6504	0.0782	0.0792
0.0785	0.0777	0.0774	0.0771	0.0964	0.0795	0.3242	0.0822	0.0853	0.086	0.5593	0.6614	0.0746	1.2473
0.0879	0.0896	0.0875	0.0958	0.0954	0.0856	0.7009	0.083	0.0974	2.1534	0.0965	0.1015	0.0881	0.0832
0.0746	0.0788	0.0782	0.0775	0.1722	0.0821	0.0817	0.0793	0.0806	0.0834	1.6542	1.6489	0.079	0.0854
0.0995	0.0884	0.0808	0.1076	0.2467	0.0815	0.1358	0.0978	0.0949	0.0799	0.0809	0.0912	0.0751	0.082
0.0791	0.0812	0.0769	0.0859	0.0851	0.0841	0.3846	0.0894	0.0885	0.6486	1.5168	1.6792	0.0785	0.0768
0.0747	0.1278	0.0779	0.0707	0.0788	0.0641	0.0779	0.0791	0.0851	0.0813	1.4058	1.33	0.0792	0.0838
0.0843	0.7205	1.1503	0.7643	0.9237	0.0841	0.377	1.055	0.086	0.0814	3.5707	3.0442	0.0779	0.0897
0.0842	0.0803	0.0767	0.0888	0.084	0.0852	0.092	0.0901	0.6629	0.0878	6.3895	5.0306	0.0849	0.0911
0.0784	0.1148	0.0816	0.0771	0.0854	0.105	0.0782	0.0833	0.0855	0.0849	0.4274	0.3612	0.086	0.0866
0.0866	0.2342	0.0839	0.0835	0.08	0.0867	0.0918	0.0852	0.087	0.7289	3.2106	3.211	0.0833	0.0868
0.0772	0.0855	0.0849	0.0813	0.0813	0.0818	0.3891	0.0924	1.1553	0.0834	7.7575	6.0879	0.0852	0.0893
0.0768	0.1222	0.085	0.1084	0.0823	0.0972	0.0998	0.0848	0.0992	0.0826	0.0859	0.1105	0.0777	0.0815
0.0753	0.071	0.0737	0.0708	0.0809	0.0685	0.0783	0.0867	0.5643	0.0855	0.9086	1.0515	0.0901	0.0824
0.0751	0.0778	0.0729	0.0678	0.0788	0.0684	0.0741	0.0867	0.7668	0.0855	3.5176	2.7626	0.0823	0.089
0.0735	0.0787	0.0738	0.0746	0.0743	0.0863	0.1384	0.7039	0.0849	0.082	1.5823	1.6028	0.0809	0.0841
0.0728	0.0902	0.0741	0.0818	0.0809	0.0702	0.0755	0.0853	0.0859	0.0865	0.0863	0.0808	0.0776	0.0856
0.0879	0.75	0.0922	0.0919	1.0409	0.0842	0.088	0.0961	0.0936	0.0873	1.4058	2.0236	0.0875	0.0913
0.2401	0.0761	0.0743	0.0792	0.0757	0.0672	0.0739	0.0831	0.0878	0.0805	1.3741	1.5649	0.0791	0.0816
0.076	0.1183	0.0795	0.0772	0.0809	0.2596	0.3607	0.0854	0.0877	0.0832	1.3898	1.4586	0.2884	0.0877
0.0799	0.9517	0.7848	0.4254	0.0806	0.0885	0.9205	0.8541	0.0877	0.0857	3.461	3.8572	0.0809	0.0856
0.0883	0.2291	0.0745	0.1109	0.0801	0.0931	0.1538	0.0947	0.0909	0.0866	0.0886	0.0828	0.0809	0.0836
0.0774	0.0762	0.0791	0.0769	0.0825	0.2646	0.2987	0.0829	0.0877	0.0822	0.9363	0.9821	0.0854	0.0843
0.0842	0.0747	0.0782	0.0786	0.0754	0.1957	0.232	0.0819	0.0883	0.0816	0.98	0.9521	0.0801	0.0814
0.088	0.0736	0.1914	0.075	0.0763	0.0856	0.0731	0.0944	0.0877	0.0902	0.0858	0.0861	0.0806	0.0827
0.0735	0.0786	0.0789	0.0736	0.2889	0.0741	0.2424	0.0812	0.0871	0.0768	0.4005	0.3687	0.0747	0.0837
0.0846	0.0738	0.0744	0.181	0.0769	0.2943	0.2738	0.1038	0.1142	0.0806	0.0825	0.0847	0.0995	0.0902
0.0818	0.0801	0.083	0.7395	0.0744	0.9197	0.6139	0.8137	1.3482	0.0823	0.6264	0.8368	0.0781	0.101
0.0798	0.07	0.0775	0.1187	0.0743	0.0774	0.1199	0.0843	0.0875	0.0853	0.694	0.6556	0.0799	0.0827
0.0777	0.1406	0.1479	0.0892	0.0804	0.0831	0.1447	0.0866	0.0805	0.0861	0.0957	0.0844	0.0763	0.0902
0.081	0.0842	0.0758	0.1285	0.0753	0.1236	0.0913	0.0825	0.0845	0.0905	0.0962	0.0906	1.0782	0.0803
0.0732	0.0774	0.0759	0.0767	0.0767	0.0744	0.1454	0.0857	0.0873	0.0774	0.7596	0.7055	0.0755	0.0814
0.0736	0.1552	0.1451	0.0792	0.0821	0.0881	0.1437	0.0872	0.0878	0.086	0.3611	0.3594	0.1003	0.0848
0.0756	0.0717	0.0823	0.2618	0.08	0.0793	0.1636	0.0779	0.0892	0.0885	2.7414	2.8944	0.0863	0.091
0.0786	0.0764	0.0902	0.0761	0.078	0.3719	0.394	0.0858	0.0872	0.0832	2.0975	2.0157	0.5158	0.0874
0.0802	0.0823	0.0838	0.0813	0.0853	0.589	0.6801	0.808	0.0886	0.0876	0.8752	0.8059	0.0852	0.0882
0.3504	0.0863	0.0835	0.087	0.0845	0.0802	0.0899	0.092	0.0829	0.0897	3.2311	2.5534	0.0875	0.0876
0.0748	0.0783	0.0803	0.0803	0.0788	0.3881	0.2713	0.0846	0.0867	0.0858	1.6802	1.6815	1.3256	0.0845
0.074	0.0721	0.076	0.0842	0.0731	0.0819	0.0811	0.7925	0.0821	0.0768	0.5949	0.4457	0.0744	0.0807
0.0774	0.0781	0.2236	0.0861	0.0787	0.0892	0.0851	0.0859	0.0865	0.087	1.6849	1.9845	0.0851	0.0838
0.0766	0.0765	0.0777	0.127	0.0787	0.0789	0.1681	0.0833	0.0837	0.0821	2.2935	2.3897	0.0843	0.0833
0.2086	0.079	0.0807	0.0811	0.0806	0.0776	0.1511	0.0858	0.0858	0.0811	0.737	0.8184	0.0757	0.0787
0.0821	0.0722	0.0747	0.1111	0.0748	0.0961	0.0819	0.087	0.0925	0.0841	0.1167	0.0962	1.2329	0.0901
0.0872	0.0808	0.0841	0.0799	0.0861	0.0811	0.0932	0.092	0.0899	0.0843	1.4919	2.0497	0.0883	0.9159
0.0841	0.0746	0.084	0.0794	0.4567	0.4689	0.6589	0.083	0.0822	0.0803	1.1002	0.9888	0.0794	0.0857
0.0745	0.2842	0.0772	0.0783	0.0913	0.0742	0.0844	0.0854	0.0903	0.0844	0.6602	0.7573	0.078	0.0879
0.0744	0.0745	0.089	0.0732	0.0742	0.6309	0.9183	0.0835	1.8455	0.0863	1.9662	1.3532	0.0824	0.0818
0.0733	0.0735	0.0813	0.0817	0.0756	0.081	0.2356	0.5927	0.0833	0.0811	2.3609	2.2821	0.0815	0.0816
0.0897	0.081	0.0938	0.0892	0.0913	0.0796	0.145	0.2086	0.0925	0.0854	0.0959	0.1128	0.0884	0.0951
0.078	0.0814	0.0798	0.0768	0.3501	0.0724	0.0812	0.0836	0.0862	0.0888	0.6587	0.445	0.0799	0.0916
0.0784	0.0737	0.0772	0.0837	0.0774	0.0822	0.0878	0.9025	0.0936	0.0785	0.8746	0.8747	0.073	0.083
0.0693	0.0745	0.0782	0.0754	0.0723	0.0844	0.135	0.0809	0.0819	0.2837	0.4898	0.4648	0.0774	0.0815
0.1819	0.0726	0.0743	0.0794	0.0765	0.0787	0.1384	0.0833	0.0819	0.0824	0.7534	0.7578	0.0787	0.0883
0.0782	0.0739	0.077	0.0746	0.0762	0.0749	0.0778	0.0854	1.1878	0.0819	1.8943	2.1124	0.0773	0.085
0.0721	0.0815	0.0767	0.0817	0.0861	0.0801	0.269	0.0864	1.1992	0.0788	3.5844	3.0129	0.0773	0.0867
0.7302	0.0893	0.0904	0.0798	0.0816	1.0205	1.5418	0.0856	0.0879	0.0848	2.8469	3.2409	0.0819	0.0805
0.0762	0.0771	0.0817	0.0783	0.0747	0.2705	0.6868	0.0855	0.0799	0.8551	1.8714	2.0536	0.0785	0.0824
0.0795	0.0774	0.0818	0.0713	0.0752	0.1597	0.1858	0.0772	0.0864	0.0862	0.8159	0.6561	0.0761	0.0886
0.0731	0.0732	0.075	0.0731	0.0793	0.0819	0.2211	0.0889	0.7302	0.0881	2.3341	2.1399	0.082	0.0879
0.0683	0.081	0.0692	0.0714	0.1678	0.0661	0.0745	0.0834	0.0785	0.0844	0.3634	0.4047	0.0782	0.0885
0.18	0.0805	0.0847	0.0775	0.0767	0.0812	0.3035	0.0861	0.0888	0.0851	1.2279	1.3079	0.0785	0.084
0.0821	0.0717	0.0837	0.0754	0.0771	0.2689	0.2764	0.0828	0.0865	0.089	0.4009	0.3121	0.0768	0.094
0.0827	0.0798	0.0851	0.0772	0.0894	0.0878	0.2916	0.808	0.0873	0.086	7.3711	6.9314	0.0871	0.0888
0.0777	0.0727	0.08	0.0867	0.0819	0.3267	0.4003	0.7932	0.0901	0.0839	1.0483	1.0571	0.0785	0.0842
0.0765	0.0807	0.0765	0.0728	0.0814	0.101	0.1051	0.0955	0.0949	0.088	0.0884	0.0898	0.0843	1.9078
0.0768	0.088	0.0855	0.0939	0.0772	0.0979	0.1098	0.0941	0.0781	0.1103	0.1381	0.1003	0.0955	1.6365
0.0721	0.0711	0.074	0.0766	0.0743	0.0799	0.0758	0.082	0.0933	0.3207	0.5281	0.5312	0.0776	0.0834
0.0821	0.0785	0.074	0.0707	0.0756	0.0804	0.1531	0.5905	0.0879	0.08	2.1975	1.8238	0.0809	0.0873
0.0926	0.0719	0.0812	0.0736	0.0749	0.0635	0.0694	0.1126	0.1126	0.0937	0.0949	0.2395	0.077	0.0833
0.0834	0.5304	0.086	0.0899	0.0921	0.0888	1.0654	0.0912	0.0882	0.0823	0.0908	0.101	0.9641	0.092
0.09	0.075	0.076	0.1179	0.0802	0.0819	0.254	0.0911	1.0442	0.0838	0.1133	0.1228	0.0809	0.0842
0.0835	0.0776	0.0848	0.3109	0.0822	0.4163	0.6334	0.0851	0.0925	0.0842	0.9605	0.9705	0.0827	0.0896
0.083	0.1817	0.0767	0.183	0.079	0.0735	0.0837	0.0964	0.0919	0.0919	0.1037	0.0965	0.0861	0.0866
0.0907	0.0902	0.0949	0.1007	0.088	0.0939	0.3869	0.09	0.09	0.0903	1.271	0.9822	0.8858	0.0878
0.0752	0.0719	0.0744	0.1453	0.083	0.0849	0.1336	0.0873	0.083	0.0816	0.6369	0.7111	0.0822	0.0804
