"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0782	0.0791	0.1604	0.0571	0.0786	0.0817	0.146	0.0785	0.0753	0.0779	0.0841	0.0792	0.0772	0.0878
0.0764	0.0799	0.0719	0.0581	0.0831	0.1217	0.083	0.0672	0.068	0.078	0.0826	0.0745	0.0794	0.0791
0.0821	0.0765	0.0768	0.0528	0.0862	0.0663	0.0753	0.0853	0.0747	0.0817	0.0822	0.072	0.0784	0.0828
0.0773	0.0782	0.0804	0.0773	0.0868	0.2736	0.2758	0.076	0.0769	0.0861	0.4571	0.3721	0.0802	0.0892
0.0847	0.0767	0.0789	0.0624	0.0819	0.0809	0.087	0.0715	0.0766	0.0907	0.0874	0.076	0.0785	0.2552
0.3282	0.0797	0.0853	0.0798	0.0836	0.0764	0.1476	0.0803	0.0858	0.0744	0.3523	0.3087	0.0812	0.0892
0.0826	0.0806	0.084	0.0898	0.615	0.0849	0.1557	0.0795	0.0759	0.0773	0.4834	0.4135	0.0835	0.0917
0.0776	0.0792	0.0775	0.2128	0.084	0.078	0.1247	0.0776	0.0758	0.0788	0.6342	0.5794	0.0782	0.0853
0.0797	0.0808	0.0816	0.0729	0.08	0.1374	0.0854	0.0713	0.0729	0.0794	0.3067	0.2743	0.08	0.0838
0.0838	0.3232	0.0791	0.0748	0.0875	0.0764	0.0864	0.0755	0.0803	0.0784	0.0919	0.0945	0.0905	0.0854
0.0795	0.3825	0.0802	0.077	0.0797	0.0787	0.0901	0.0689	0.0687	0.0743	0.3888	0.3663	0.0856	0.4513
0.0786	0.4275	0.0814	0.0731	0.0906	0.0818	0.2632	0.0751	0.0775	0.0796	0.4335	0.4049	0.0791	0.0847
0.083	0.0791	0.0842	0.0766	0.0826	0.0776	0.1509	0.074	0.1164	0.0795	0.2976	0.2581	0.0818	0.0965
0.0749	0.0749	0.0825	0.0787	0.0867	0.1241	0.0791	0.0756	0.0722	0.0757	0.2866	0.2555	0.0795	0.0838
0.0771	0.3827	0.0837	0.0695	0.3069	0.0841	0.2379	0.0808	0.0744	0.0766	0.0884	0.0845	0.0766	0.0894
0.0816	0.077	0.0777	0.0818	0.0834	0.0706	0.0807	0.0753	0.1018	0.0783	0.3484	0.3009	0.0813	0.0864
0.0807	0.1662	0.0763	0.0534	0.0806	0.0743	0.0823	0.066	0.0732	0.078	0.074	0.067	0.078	0.0873
0.0825	0.0791	0.0776	0.0488	0.0818	0.0682	0.0706	0.0731	0.1006	0.0804	0.0784	0.0723	0.0788	0.0805
0.0797	0.0754	0.086	0.0766	0.0859	0.0861	0.1248	0.0752	0.1021	0.0803	0.2481	0.2218	0.0803	0.0882
0.0831	0.0778	0.0809	0.0756	0.893	0.4959	0.3336	0.0786	0.0791	0.0816	0.3877	0.3413	0.0777	0.0847
0.0843	0.0825	0.0771	0.0748	0.0919	0.0801	0.0848	0.0774	0.1206	0.0843	0.3216	0.2861	0.0826	0.086
0.4639	0.7609	0.0834	0.0803	0.0787	0.0824	0.3571	0.0871	0.0774	0.0776	0.637	0.5888	0.0834	0.0843
0.0897	0.0772	0.0861	0.0739	0.1809	0.0828	0.1162	0.0774	0.0748	0.086	0.2578	0.2195	0.077	0.0851
0.0831	0.0804	0.0916	0.0753	0.0849	0.0828	0.1273	0.1161	0.0784	0.085	0.3002	0.2709	0.0814	0.0866
0.0876	0.0831	0.0836	0.0734	0.5791	0.084	0.0858	0.0812	0.0861	0.0875	0.1004	0.0983	0.0863	0.0841
0.0746	0.0762	0.0775	0.0711	0.0828	0.0787	0.1264	0.0743	0.0701	0.084	0.2676	0.2344	0.079	0.0867
0.0779	0.079	0.1861	0.0802	0.0776	0.0705	0.08	0.0741	0.0798	0.0832	0.3092	0.2792	0.0811	0.0838
0.0807	0.0832	0.0805	0.0791	0.0835	0.0808	0.2058	0.0823	0.0813	0.4468	0.3141	0.2743	0.08	0.0953
0.085	0.0813	0.0849	0.0873	0.6451	0.0792	0.0947	0.084	0.0858	0.0775	0.6247	0.5381	0.0827	0.0873
0.0784	0.0707	0.0777	0.0719	0.0808	0.0739	0.0721	0.0744	0.0953	0.0839	0.2594	0.2277	0.0745	0.0842
0.0802	0.0813	0.0818	0.0807	0.0786	0.0811	0.191	0.075	0.0765	0.433	0.3679	0.3225	0.0799	0.0894
0.0818	0.0743	0.0748	0.063	0.0828	0.0811	0.1857	0.0742	0.0768	0.0778	0.0813	0.072	0.4181	0.0836
