"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0712	0.3836	0.1783	0.0753	0.0741	0.0789	0.0868	0.0731	0.077	0.0911	0.6848	0.6866	0.0848	0.0799
0.0898	2.2353	0.0961	0.0855	0.0877	0.0882	0.0967	0.0962	0.6697	0.0983	1.3432	1.3961	0.098	0.0902
0.0704	0.0925	0.3722	0.0772	0.0746	0.083	0.182	0.0786	0.0826	0.0844	1.8699	1.9858	0.0797	0.0801
0.0771	0.0878	0.0821	0.0779	0.076	0.0765	0.0778	0.0646	0.0736	0.081	0.0852	0.0843	0.0836	0.2251
0.0717	0.0873	0.0831	0.0767	0.079	0.0754	0.0823	0.0716	0.0837	0.0818	1.2279	1.2831	0.9747	0.0769
0.0751	0.0785	0.0851	0.0786	0.0814	0.0842	0.0847	0.0781	0.0789	0.08	1.5622	1.6044	1.258	0.0838
0.075	0.0852	0.0831	0.0831	0.0715	0.086	0.1169	0.0942	0.0834	0.0813	0.589	0.5802	0.085	0.0796
0.075	0.2872	0.0798	0.0808	0.0788	0.1162	0.0866	0.0719	0.0818	0.0817	0.086	0.081	0.0832	0.071
0.0698	0.4441	0.0871	0.0809	0.0737	0.1476	0.0925	0.0802	0.0809	0.0792	0.6812	0.7577	0.0849	0.0821
0.0748	0.0819	0.2811	0.0816	0.0761	0.0788	0.0846	0.0764	0.0772	0.0813	1.0134	1.0244	0.0861	0.0809
0.0748	0.0864	0.0834	0.0889	0.0744	0.5	0.5076	0.1506	0.0864	0.0823	1.0291	1.0621	0.0802	0.078
0.0748	0.7395	0.0875	0.5685	0.0866	0.0804	0.5031	0.3859	0.091	0.7883	2.7294	2.4211	0.0813	0.075
0.0728	0.0849	0.0822	0.0788	0.0712	0.0884	0.138	0.0724	0.082	0.0837	0.0884	0.0843	0.5269	0.0829
0.0741	0.0886	0.0858	0.0847	0.0751	0.085	0.2228	0.0815	0.2757	0.0816	1.146	1.1106	0.0846	0.0836
0.0749	0.0839	0.0881	0.0741	0.0768	0.0839	0.1347	0.1155	0.0883	0.0824	0.4718	0.4662	0.086	0.0795
0.078	0.0829	0.0761	0.069	0.0746	0.0693	0.0756	0.0642	0.0756	0.0742	0.0959	0.1262	0.08	0.0751
0.0781	0.0919	0.0851	0.0772	0.077	0.6108	0.5429	0.0746	0.0757	0.0823	1.4616	1.4091	0.0853	0.0827
0.0765	0.0789	0.0829	0.0789	0.0735	0.2206	0.2316	0.0684	0.0818	0.0783	0.1335	0.0996	0.0848	0.0749
0.7707	0.0827	0.0854	0.0791	0.0778	0.8382	0.8648	0.6008	1.1248	0.0837	2.3214	2.4267	0.086	0.0789
0.0775	0.0802	0.0854	0.0778	0.0741	0.0849	0.1332	0.0696	0.0824	0.0762	1.2157	1.2269	0.5363	0.0734
0.0724	0.5413	0.0771	0.0754	0.0823	0.0831	0.119	0.077	0.226	0.0783	0.0799	0.0844	0.081	0.0766
0.0703	0.0922	0.0831	0.1318	0.0778	0.0672	0.0729	0.0679	0.0867	0.0808	0.0891	0.0965	0.0869	0.0731
0.0782	0.0852	0.0844	0.0774	0.0734	0.1332	0.0885	0.0724	0.0793	0.0752	0.6596	0.6622	0.0888	0.0823
0.0764	0.2318	0.0857	0.1989	0.0825	0.0846	0.1572	0.0836	0.0836	0.0827	1.0146	0.9884	0.0834	0.0836
0.0704	0.0858	0.0819	0.2184	0.0864	0.0805	0.1551	0.0729	0.0813	0.0799	0.9921	0.935	0.0789	0.0853
0.0739	0.0799	0.0802	0.0759	0.0811	0.4798	0.4416	0.0804	0.0899	0.2757	1.1001	1.1394	0.0881	0.0827
0.0773	0.0838	0.0812	0.2442	0.0799	0.7203	0.6425	0.0739	0.0831	0.0764	1.6361	1.4957	0.094	0.0813
0.0896	0.0989	0.0935	0.4002	0.0891	0.092	0.0961	0.0877	0.0909	0.0896	1.4293	1.3409	0.0927	0.0929
0.0863	0.0813	0.0857	0.0778	0.0847	1.1415	1.1218	0.2242	0.0863	0.0853	1.8972	1.8605	0.0818	0.0844
0.0788	0.0924	0.0844	0.0802	0.0789	0.0792	0.0803	0.0722	0.0785	0.2601	0.6876	0.7069	0.0846	0.0805
0.0787	0.0845	0.0862	0.0836	0.0753	0.0816	0.0886	0.0859	0.17	0.0844	1.1047	1.0636	0.094	0.089
0.0753	0.5578	0.0812	0.0786	0.0792	0.0844	0.1468	0.0804	0.0804	0.0768	0.6937	0.697	0.08	0.0846
0.0799	0.0811	0.3756	0.0764	0.0766	0.0796	0.1576	0.0768	0.0805	0.076	2.0351	2.0237	0.0871	0.0745
0.0777	0.7222	0.0824	0.0762	0.0778	0.0809	0.0805	0.0768	0.0843	0.0826	0.0932	0.0968	0.0819	0.083
0.0746	0.0763	0.3536	0.0724	0.0784	0.081	0.0783	0.071	0.0786	0.0867	1.9538	2.0436	0.0822	0.0789
0.0726	0.0788	0.0791	0.0784	0.0795	0.716	0.7068	0.1755	0.0901	0.0794	1.0136	0.966	0.0807	0.0767
0.0745	0.082	0.087	0.0754	0.072	0.0824	0.0948	0.0821	0.1704	0.0816	0.9208	0.9884	0.0837	0.0818
0.4988	0.0836	0.0853	0.0792	0.0765	0.9583	0.8704	0.0767	0.0833	0.0891	1.7335	1.6452	0.084	0.0798
0.0749	0.0844	0.0853	0.2047	0.0801	0.0794	0.15	0.0794	0.083	0.0784	1.1283	1.0987	0.0855	0.0823
0.0763	0.0854	0.079	0.0766	0.0818	0.0883	0.1887	0.0756	0.0845	0.3341	0.0886	0.0845	0.0817	0.0816
0.0729	0.0821	0.0787	0.0793	0.0757	0.0815	0.0806	0.0728	0.0755	0.0874	1.0325	1.0074	0.7191	0.0791
0.0722	0.0806	0.0857	0.076	0.0741	0.0904	0.152	0.0723	0.0863	0.0774	0.9368	0.9393	0.0811	0.0805
0.0753	0.0838	0.0828	0.0784	0.0752	0.0886	0.1486	0.0713	0.0819	0.1766	1.0998	1.0621	0.0827	0.0773
0.0685	0.0813	0.083	0.0677	0.0784	0.0799	0.1488	0.076	0.081	0.0781	1.6512	1.6231	0.0798	0.4917
0.0737	0.085	0.082	0.0784	0.0746	0.0899	0.0912	0.0731	0.0902	0.2326	1.3319	1.2944	0.0812	0.0852
0.0786	0.085	0.0887	0.0792	0.0731	0.0873	0.1821	0.0901	0.0857	0.0819	2.8223	2.7409	0.0828	0.7579
0.0817	0.0934	0.0886	0.083	0.0777	0.4962	0.4778	0.0788	0.0838	0.0873	2.2683	2.2186	1.545	0.0785
0.0796	0.0836	0.091	0.0728	0.0761	0.5551	0.6219	0.078	0.2411	0.0836	1.2103	1.1774	0.0864	0.077
0.0714	0.0819	0.0818	0.0759	0.0709	0.0898	0.1717	0.0751	0.0935	0.0808	1.182	1.1538	0.081	0.1914
0.0742	0.0813	0.0836	0.0841	0.0868	0.0878	0.2166	0.0776	0.0806	0.0831	2.4236	2.4065	0.079	0.8396
0.2553	0.0834	0.0797	0.076	0.0729	0.0708	0.0689	0.0749	0.0787	0.0753	0.6582	0.6647	0.0811	0.0851
0.072	0.0822	0.0777	0.2239	0.087	0.0858	0.137	0.0781	0.0822	0.079	0.8668	0.7645	0.0805	0.0761
0.0727	0.0807	0.2294	0.0759	0.0778	0.085	0.1744	0.1036	0.0881	0.0893	0.6967	0.7416	0.0925	0.0833
0.0846	0.4429	0.0856	0.0779	0.0788	0.0908	0.2233	0.0815	0.0836	0.0856	1.1146	1.1769	0.0906	0.0825
0.0758	0.0849	0.0852	0.0818	0.076	1.2248	1.2387	0.0884	0.3553	0.0806	1.9047	1.7587	0.0819	0.0819
0.0749	0.0839	0.1871	0.0771	0.0734	0.0836	0.086	0.0692	0.0772	0.0867	0.0875	0.0901	0.0817	0.0855
0.0757	0.4458	0.0843	0.0712	0.0717	0.0776	0.076	0.0742	0.081	0.0789	0.0832	0.0859	0.0835	0.0775
0.0811	0.5908	0.0792	0.0735	0.0804	0.0762	0.0772	0.0813	0.0837	0.0812	0.78	0.7624	0.0805	0.0795
0.0735	0.0859	0.3479	0.0767	0.0802	0.0876	0.1813	0.0836	0.0842	0.0834	1.2106	1.2664	0.076	0.0803
0.0693	0.076	0.0733	0.145	0.0718	0.0663	0.0756	0.0686	0.0807	0.0823	0.0808	0.076	0.078	0.0771
0.0804	0.0918	0.0885	0.0889	0.0855	0.0889	0.3431	0.0851	0.0895	0.0894	0.0974	0.096	1.4123	0.6982
0.0785	0.3492	0.0805	0.0787	0.0829	0.0824	0.1485	0.0776	0.0848	0.0826	0.084	0.0832	0.0879	0.0802
0.0822	0.0948	0.0908	0.0901	0.084	1.2395	0.9527	0.0839	0.0864	0.0845	3.3256	3.2634	0.8157	0.0901
0.0779	0.4559	0.0764	0.079	0.0738	0.0733	0.0748	0.0778	0.0873	0.0759	0.0973	0.1597	0.08	0.0773
0.0726	0.0847	0.0794	0.0837	0.0724	0.0817	0.1584	0.0785	0.0821	0.0763	1.1011	1.1021	0.0818	0.4322
0.0744	0.0778	0.0902	0.0704	0.0742	0.0908	0.1581	0.0801	0.1786	0.0785	1.0852	1.1383	0.0791	0.0753
