"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0806	0.0728	0.0634	0.0691	0.0804	0.0843	0.3852	0.0788	0.077	0.0847	0.2181	0.0959	0.0821	0.0835
0.0681	0.0723	0.0577	0.0704	0.0704	0.0854	0.2827	0.0762	0.0735	0.0793	0.0831	0.078	0.0841	0.0843
0.55	0.0708	0.0624	0.0695	0.0756	0.0988	0.0963	0.0738	0.0779	0.0831	0.083	0.0794	0.0905	0.0864
0.0799	0.0815	0.0747	0.0849	0.0827	0.0923	0.4753	0.0851	0.0815	1.2991	0.8535	0.7543	0.0813	0.0851
0.0783	0.0724	0.0739	0.0695	0.0657	0.0923	0.0967	0.0634	0.0763	0.0833	0.0844	0.0777	0.0822	0.0797
0.0753	0.0763	0.0675	0.0723	0.0732	0.0859	0.6157	0.1812	0.0829	0.0828	0.9257	0.7393	0.0876	0.0817
0.077	0.0767	0.0731	0.0746	0.0806	0.0795	0.3993	0.0815	0.1424	0.0801	0.7229	0.6014	0.0905	0.0866
0.3206	0.0722	0.0695	0.0781	0.0778	0.0854	0.3477	0.0764	0.0786	0.0824	0.6113	0.5373	0.0826	0.0851
0.0799	0.0703	0.0694	0.0765	0.0762	0.0907	0.4788	0.0715	0.0785	0.088	1.2805	1.0249	0.0808	0.0811
0.0809	0.0815	0.07	0.0778	0.3462	0.09	0.0917	0.0761	0.0857	0.0825	0.099	0.0952	0.0848	0.0905
0.0771	0.2449	0.0736	0.0807	0.0746	0.0845	0.0949	0.0774	0.0783	0.081	1.3394	1.1467	0.086	0.3257
0.0862	0.839	0.08	0.7918	0.0822	0.0879	0.0931	0.0842	0.0899	0.0829	3.047	2.4615	0.0825	0.0822
0.0827	0.0747	0.142	0.0774	0.0763	0.0876	0.3509	0.0783	0.0817	0.0794	1.2078	1.0431	0.0798	0.0844
0.0792	0.2154	0.0654	0.0766	0.0771	0.0827	0.0943	0.0736	0.0714	0.0824	1.3383	1.1389	0.0737	0.0784
0.0836	0.1964	0.0729	0.078	0.0776	0.0819	0.4536	0.0873	0.1895	0.0842	0.0877	0.0821	0.0812	0.087
0.0811	0.0806	0.0778	0.0807	0.0797	0.0855	0.0913	0.0756	0.0823	0.0805	0.9066	0.7977	0.0755	0.2381
0.0783	0.0667	0.0661	0.0718	0.0706	0.0856	0.0909	0.067	0.0739	0.084	0.1389	0.0922	0.0805	0.0787
0.0712	0.0788	0.0583	0.1197	0.0776	0.089	0.096	0.0699	0.0731	0.0812	0.0864	0.0771	0.0719	0.0819
0.0732	0.0761	0.0786	0.0755	0.0763	0.0816	0.4656	0.0767	0.0814	0.0796	0.9037	0.7242	0.2613	0.0861
0.506	0.0829	0.0693	0.0795	0.0819	1.1992	1.0443	0.079	0.0809	0.0826	1.4528	1.0473	0.0834	0.0852
0.0773	0.0744	0.0716	0.0785	0.0731	0.0846	0.0906	0.0767	0.082	0.0869	0.9257	0.7787	0.0803	0.2454
0.0819	0.4538	0.076	0.0782	0.0853	0.0841	0.6321	0.0788	0.0787	0.0786	1.974	1.8072	0.3701	0.0864
0.0821	0.077	0.0691	0.0765	0.0869	0.0851	0.3404	0.0756	0.0787	0.1869	1.033	0.8674	0.0862	0.0878
0.082	0.0789	0.071	0.1207	0.0803	0.0915	0.3878	0.0749	0.0814	0.0856	1.137	0.935	0.086	0.0791
0.0794	0.0722	0.0615	0.0751	0.0701	0.0866	0.0877	0.0771	0.0758	0.0835	0.0807	0.0769	0.0721	0.073
0.0773	0.2856	0.0744	0.0801	0.0746	0.0849	0.0909	0.092	0.0801	0.0771	1.2105	1.0824	0.0808	0.084
0.0776	0.0771	0.0724	0.0791	0.0794	0.0833	0.0872	0.0766	0.0777	0.0816	0.6355	0.5421	0.078	0.1862
0.0817	0.0746	0.0674	0.0709	0.0771	0.0853	0.4767	0.0761	0.0824	0.4963	0.7822	0.6233	0.0806	0.0768
0.081	0.0705	0.074	0.0727	0.0763	0.6239	0.0986	0.0832	0.0827	0.0779	1.0104	0.8691	0.0805	0.0832
0.0758	0.0765	0.0699	0.0762	0.0707	0.0817	0.0957	0.0788	0.1243	0.0793	0.7835	0.6731	0.0776	0.0878
0.0783	0.0788	0.108	0.0724	0.0785	0.0893	0.5306	0.0787	0.0835	0.0799	1.4406	1.1297	0.0788	0.0825
0.0745	0.0714	0.0842	0.0713	0.0792	0.0837	0.2843	0.0705	0.0738	0.0877	0.0883	0.0815	0.0785	0.0881
0.0795	0.0751	0.0747	0.0754	0.0838	1.7344	1.5182	0.0856	0.4101	0.0829	1.6607	1.2532	0.0849	0.0912
