"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0819	0.067	0.077	0.0803	0.0823	0.0888	0.2289	0.0786	0.2088	0.0907	0.0864	0.0814	0.0774	0.0896
0.0771	0.0719	0.0697	0.0748	0.0668	0.0873	0.1704	0.073	0.0839	0.0772	0.0876	0.0808	0.0769	0.0916
0.0782	0.0705	0.0824	0.067	0.0738	0.0764	0.0743	0.0805	0.0824	0.0745	0.0904	0.1201	0.0824	0.0796
0.0836	0.0781	0.0852	0.0874	0.0785	1.3282	1.7832	0.0908	0.0878	0.0819	2.8651	2.3432	0.0794	0.0873
0.093	0.071	0.0778	0.0899	0.1593	0.0979	0.1179	0.0733	0.081	0.0826	0.0885	0.0834	0.081	0.0944
0.0835	0.0767	0.0768	0.0766	0.1014	0.0881	0.3098	0.0757	0.0855	0.0813	1.2602	1.114	0.078	0.0834
0.0801	0.0756	0.0771	0.1779	0.0723	0.0831	0.1781	0.0691	0.0822	0.0755	1.0203	0.8712	0.0796	0.0905
0.0866	0.0772	0.0821	0.0857	0.0831	1.0893	1.1251	0.084	0.0869	0.0841	2.0738	1.6486	0.0888	0.0834
0.08	0.0724	0.0813	0.0738	0.0715	0.0845	0.0803	0.0768	0.2517	0.0877	1.3557	1.0909	0.0772	0.0803
0.0905	0.086	0.0873	0.2554	0.096	0.0837	0.0818	0.0762	0.0845	0.0814	0.0915	0.0846	0.084	0.0844
0.0817	0.6961	0.0803	0.0883	0.5502	0.0877	0.0782	0.0788	0.0868	0.0797	2.0809	1.6297	0.0827	0.0894
0.0882	0.5575	0.074	0.08	0.4614	0.0798	0.089	0.0722	0.0845	0.0782	1.9233	1.6032	0.0801	0.0757
0.0815	0.0784	0.0831	0.2396	0.08	0.0859	0.7104	0.0724	0.0884	0.0835	2.7486	2.4493	0.0945	0.0848
0.0763	0.0688	0.0763	0.0775	0.0747	0.0824	0.0777	0.2446	0.0804	0.0835	0.5662	0.4817	0.081	0.0834
0.0821	0.1069	0.0829	0.0799	0.0784	0.0801	0.2302	0.0825	0.2091	0.0814	0.0887	0.0835	0.0771	0.0774
0.0772	0.0674	0.0737	0.0729	0.0694	0.0816	0.082	0.4987	0.0837	0.0776	1.8775	1.5864	0.0791	0.0929
0.0802	0.0661	0.0793	0.0661	0.0727	0.0828	0.0906	0.0744	0.0857	0.0724	0.0772	0.0711	0.0739	0.6233
0.1063	0.0979	0.6488	0.0696	0.0886	0.0856	0.0971	0.1013	0.0906	0.0781	0.085	0.0878	0.0755	0.083
0.0757	0.0706	0.0783	0.0821	0.0746	0.0862	0.2789	0.349	0.0806	0.075	0.8664	0.7152	0.0797	0.0875
0.0784	0.0766	0.0791	0.0802	0.0753	0.8757	1.1372	0.6321	0.0856	0.0816	1.1741	0.9558	0.0822	0.0978
0.0848	0.0703	0.0804	0.0753	0.0728	0.0824	0.3098	0.0794	0.0858	0.0768	0.9858	0.9059	0.0819	0.0855
0.0763	0.368	0.6544	0.0828	0.0747	0.0808	0.3526	0.0749	0.0852	0.0762	0.897	0.7458	0.0815	0.0838
0.0782	0.0744	0.0858	0.0748	0.0764	0.083	0.165	0.0716	0.0826	0.0822	0.4677	0.391	0.0902	0.2726
0.2887	0.0709	0.084	0.0809	0.0909	0.0873	0.349	0.0767	0.0877	0.0783	0.6715	0.5291	0.0798	0.089
0.0833	0.0708	0.0765	0.0708	0.0745	0.0811	0.0803	0.0733	0.0789	0.0772	0.0923	0.0835	0.0778	0.954
0.0842	0.0736	0.4789	0.0762	0.0689	0.0784	0.082	0.0693	0.0816	0.0792	1.1801	1.0175	0.0821	0.0803
0.0766	0.0764	0.076	0.0771	0.1219	0.0804	0.0782	0.082	0.0823	0.0805	0.8056	0.7064	0.0756	0.0837
0.0783	0.0687	0.0781	0.077	0.0705	0.0843	0.2915	0.0883	0.3462	0.0763	0.8136	0.6207	0.0786	0.0856
0.0795	0.07	0.0734	0.0746	0.0682	0.0844	0.0833	0.2121	0.0875	0.087	0.6144	0.5244	0.0813	0.0815
0.1001	0.0919	0.788	0.0944	0.0785	0.1041	0.1151	0.0901	0.0965	0.0855	1.7102	1.52	0.0884	0.089
0.0832	0.0774	0.5158	0.0798	0.0714	0.0894	0.2305	0.0784	0.0895	0.0807	1.2106	1.0849	0.0808	0.0827
0.0769	0.0744	0.0766	0.0749	0.0773	0.0886	0.3271	0.0839	0.0849	0.0834	0.0855	0.0786	0.0826	1.362
0.0865	0.0838	0.0812	0.079	0.078	0.7261	0.9285	0.7677	0.0866	0.0855	1.5862	1.3245	0.0819	0.0849
0.2516	0.0719	0.081	0.077	0.075	0.0828	0.3339	0.0744	0.0861	0.0773	0.7318	0.6467	0.0807	0.0801
0.08	0.0609	0.0739	0.0771	0.0653	0.1584	0.0803	0.0737	0.0819	0.0766	0.0783	0.0724	0.086	0.0851
0.0829	0.0751	0.0769	0.0803	0.0677	0.194	0.0849	0.0732	0.085	0.0776	0.7082	0.6138	0.0825	0.0817
0.0859	0.116	0.0779	0.0777	0.078	0.0822	0.2576	0.076	0.0832	0.0803	0.8729	0.7709	0.0823	0.0843
0.0793	0.0749	0.0901	0.077	0.1462	0.0855	0.3659	0.0793	0.0871	0.0811	0.9107	0.8081	0.0798	0.0846
0.0812	0.079	0.0743	0.1082	0.073	0.089	0.12	0.0737	0.0879	0.0802	0.0811	0.0703	0.0805	0.0859
0.0791	0.0806	0.4983	0.0831	0.206	0.0936	0.1982	0.0766	0.0799	0.0802	1.236	1.051	0.0787	0.0856
0.0805	0.0687	0.081	0.1782	0.0775	0.085	0.2106	0.0794	0.0821	0.0829	0.7862	0.6843	0.0775	0.0872
0.0738	0.06	0.0761	0.0647	0.0646	0.0735	0.0721	0.0654	0.0801	0.0734	0.1351	0.0984	0.0815	0.0835
0.0819	0.0717	0.0772	0.2021	0.0731	0.0881	0.2894	0.073	0.0869	0.0813	1.6443	1.4631	0.0814	0.0857
0.0823	0.0645	0.0716	0.0742	0.0693	0.0875	0.0948	0.081	0.0936	0.0778	0.1641	0.0941	0.0786	0.0837
0.0813	0.0626	0.0815	0.0755	0.0745	0.0823	0.3335	0.083	0.0877	0.0782	0.2	0.0948	0.0818	0.0815
0.0784	0.0686	0.0762	0.08	0.0704	0.0789	0.0757	0.079	0.0832	0.2593	0.7662	0.672	0.0751	0.0855
0.0766	0.0681	0.0792	0.0796	0.0744	0.089	0.3616	0.0795	0.0867	0.1612	0.4748	0.3976	0.078	0.0826
0.0861	0.0843	0.0811	0.1545	0.0833	0.087	0.3497	0.0819	0.0861	0.085	0.9066	0.7735	0.0762	0.0832
