"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
0.0799	0.0906	0.0824	0.0714	0.091	0.0774	0.1945	0.1726	0.0876	0.0749	0.088	0.0836	0.0815	0.0846
0.1992	0.0742	0.0756	0.0658	0.0848	0.0821	0.0832	0.0795	0.077	0.084	0.0745	0.0773	0.0855	0.08
0.0675	0.1416	0.0871	0.0703	0.091	0.09	0.0761	0.0832	0.0818	0.0815	0.0815	0.0776	0.0885	0.0777
0.0872	0.0764	0.0822	0.0841	0.0876	0.0851	0.2538	0.0854	0.0843	0.09	0.4328	0.4002	0.6492	0.0812
0.0716	0.0686	0.0754	0.0779	0.0785	0.0768	0.0814	0.0888	0.1255	0.0778	0.0954	0.0954	0.0852	0.0819
0.0767	0.1291	0.0828	0.0855	0.0801	0.087	0.1686	0.0762	0.0856	0.0804	0.7078	0.7653	0.0839	0.0821
0.0796	0.0748	0.0813	0.0825	0.0829	0.0862	0.2912	0.0763	0.0813	0.0846	0.6663	0.6988	0.0887	0.4057
0.0697	0.0761	0.0748	0.0879	0.0802	0.0883	0.1621	0.0806	0.0823	0.1577	0.3989	0.406	0.0864	0.0795
0.0746	0.0743	0.077	0.0847	0.53	0.089	0.0763	0.0779	0.0829	0.0817	1.6721	1.7263	0.0841	0.0818
0.0833	0.0814	0.0766	0.0792	0.0923	0.0923	0.2366	0.0859	0.0824	0.0803	0.0881	0.0894	0.0851	0.08
0.0779	0.6262	0.0856	0.0834	0.0828	1.9843	0.0919	0.0932	0.0815	0.0886	3.6221	3.3447	0.0875	0.0866
0.0807	0.2377	0.0825	0.0902	0.0841	0.0857	0.0895	0.3119	0.0842	0.0827	2.2344	2.4545	0.0833	0.0856
0.0694	0.0712	0.0756	0.0864	0.0843	0.0895	0.1931	0.0764	0.0826	0.2026	0.441	0.4247	0.0818	0.0783
0.0737	0.0729	0.0799	0.078	0.0802	0.0855	0.0759	0.0797	0.0793	0.0705	0.367	0.3383	0.2206	0.0842
0.0785	0.1044	0.0765	0.1168	0.0789	0.0868	0.1482	0.1058	0.0899	0.0808	0.1377	0.094	0.0873	0.0729
0.1871	0.0726	0.0776	0.0796	0.087	0.0878	0.0815	0.0761	0.0811	0.0814	0.8449	0.9419	0.0801	0.0844
0.074	0.0664	0.0744	0.0612	0.0827	0.0803	0.1302	0.0788	0.0917	0.0714	0.0744	0.0781	0.0844	0.0729
0.1521	0.0634	0.0799	0.0652	0.0849	0.0813	0.0856	0.074	0.0738	0.0734	0.0849	0.077	0.086	0.0724
0.0718	0.0731	0.0796	0.0779	0.0826	0.0862	0.1513	0.0806	0.0774	0.0884	0.292	0.2771	0.2619	0.0766
1.4871	0.0716	0.0729	0.0825	0.0819	0.8023	1.2391	0.0774	0.0793	0.0772	0.625	0.6099	0.0789	0.0767
0.0802	0.0771	0.0866	0.3088	0.0829	0.0889	0.0915	0.0864	0.0876	0.0837	1.3579	1.4774	0.0873	0.0823
0.0795	0.1575	0.0769	0.0861	0.9619	0.0896	0.4227	0.078	0.0873	0.089	0.5192	0.509	0.0779	0.081
0.0835	0.0711	0.0909	0.0822	0.0821	0.2505	0.1544	0.0864	0.0911	0.1091	0.406	0.3663	0.093	0.0855
0.081	0.0725	0.0817	0.0791	0.0778	0.0868	0.1349	0.0799	0.0792	0.0757	0.2869	0.2705	0.1801	0.0943
0.0672	0.0676	0.0764	0.074	0.0776	0.1806	0.0739	0.0717	0.0721	0.0785	0.0835	0.0831	0.0815	0.0774
0.0697	0.1054	0.0744	0.0843	0.0785	0.0819	0.0775	0.0744	0.0781	0.0786	0.336	0.3258	0.0837	0.075
0.073	0.081	0.0771	0.0864	0.0865	0.5082	0.0779	0.0771	0.0803	0.0858	0.7188	0.7051	0.0846	0.0846
0.0757	0.0762	0.0802	0.0835	0.08	0.0884	0.2443	0.0829	0.0864	0.0798	0.3797	0.3457	0.5945	0.0794
0.0783	0.0693	0.1859	0.087	0.0804	0.0883	0.074	0.0783	0.0807	0.0755	0.842	0.9699	0.0813	0.0746
0.0713	0.0728	0.0807	0.0842	0.0814	0.0832	0.0837	0.0795	0.0818	0.0747	0.3821	0.3584	0.2799	0.0858
0.0733	0.0777	0.078	0.0857	0.0793	0.0923	0.2766	0.2366	0.0892	0.0858	1.8473	1.9938	0.0849	0.0773
0.0816	0.0778	0.0803	0.0755	0.0828	0.0874	0.1888	0.074	0.0866	0.1746	0.088	0.095	0.0831	0.0829
0.0748	0.0777	0.0835	0.0802	0.0872	0.974	0.2495	0.4321	0.0923	0.0795	1.6218	1.4925	0.086	0.0807
0.0772	0.0827	0.0756	0.3646	0.0854	0.0874	0.1697	0.078	0.0803	0.084	0.8726	0.8381	0.0781	0.0775
0.0748	0.0818	0.1002	0.1102	0.0937	0.1065	0.0804	0.2739	0.0847	0.0881	0.0797	0.0959	0.0828	0.0827
0.0697	0.071	0.075	0.0795	0.0814	0.0851	0.0861	0.0772	0.0781	0.075	0.2821	0.2601	0.2966	0.0738
0.0741	0.1103	0.0804	0.0821	0.0804	0.088	0.1597	0.0758	0.0788	0.0866	0.7691	0.8072	0.0853	0.08
0.078	0.0693	0.0775	0.2804	0.0758	0.0911	0.1891	0.0817	0.0797	0.0773	0.8261	0.7729	0.0814	0.0814
0.0771	0.092	0.0728	0.2808	0.08	0.0902	0.1426	0.0725	0.0799	0.0744	0.0927	0.0916	0.0817	0.0886
0.0795	0.0832	0.0786	0.3456	1.5781	0.0845	0.5586	0.0803	0.0894	0.0882	1.2238	1.2454	0.081	0.0845
0.0741	0.0736	0.0835	0.079	0.0828	0.4188	0.1686	0.0777	0.0852	0.0823	0.6124	0.5443	0.0859	0.0791
0.0688	0.0743	0.0737	0.0669	0.083	0.0793	0.0727	0.0819	0.0689	0.0747	0.1049	0.0858	0.0811	0.0755
0.0683	0.0758	0.0727	0.077	0.0821	0.0878	0.1543	0.0723	0.083	0.1569	0.5366	0.5614	0.0787	0.0861
0.0739	0.0794	0.205	0.0814	0.0806	0.0888	0.0878	0.0873	0.0782	0.079	0.0901	0.0922	0.0837	0.0848
0.0687	0.1022	0.1754	0.0708	0.0818	0.0814	0.1584	0.0756	0.0849	0.0919	0.084	0.0832	0.0817	0.0858
0.0714	0.0714	0.0772	0.0804	0.0818	0.0806	0.0778	0.0804	0.0777	0.0727	0.3129	0.2744	0.2857	0.079
0.0836	0.0783	0.0798	0.0834	0.0792	0.2415	0.1539	0.0759	0.0863	0.0825	0.3943	0.3656	0.0841	0.0778
0.0748	0.0761	0.0816	0.0831	0.0911	0.091	0.1621	0.0794	0.0858	0.1701	0.3854	0.3439	0.085	0.0834
0.0764	0.0746	0.0788	0.0759	0.0787	0.0873	0.1512	0.083	0.0812	0.0843	0.305	0.2894	0.299	0.0781
