clade,code,rmin,PC1,PC2,PC3
rosids,Cor_lae,0.08,0.3090369042689339,-0.3099875891860463,-0.5403448759518683
rosids,Cor_lae,0.09,0.33789327798541163,-0.49239243413699885,-0.7146218706074419
rosids,Cor_lae,0.09999999999999999,0.3593938191607768,-0.5744463842371589,-0.8122043977466915
rosids,Cor_lae,0.11,0.3834846570309021,-0.6731261874903036,-0.9250217432305832
rosids,Cor_lae,0.12,0.3886501066041976,-0.6915265457744124,-0.9455768339378323
rosids,Cor_lae,0.13,0.39545157818018145,-0.717736522509502,-0.9734429879213911
rosids,Cor_lae,0.14,0.3999355598029977,-0.735228568378262,-0.9928126625656859
rosids,Cor_lae,0.15000000000000002,0.40816619938100446,-0.7672187239384052,-1.0280482884952753
rosids,Cor_lae,0.16,0.4155168813094459,-0.7954472066980736,-1.0673086543070247
rosids,Cor_lae,0.2,0.42286593364909436,-0.8241609629403939,-1.0992217573285785
rosids,Cor_lae,0.29000000000000004,0.4400841889439317,-0.8917754088529679,-1.1870284147794636
monocots,Cos_tap,0.01,0.6784898012131374,1.3052779643962908,2.3368772606831048
monocots,Cos_tap,0.02,0.6549536707784328,1.2180161000189613,2.3404952700393746
monocots,Cos_tap,0.03,0.6916537657424351,1.0466442395330304,2.1368707491001815
monocots,Cos_tap,0.04,0.7658137664540672,0.5330335662936824,1.6092997526704802
monocots,Cos_tap,0.05,0.8373226936597126,-0.2611386107211956,0.9018344564305883
monocots,Cos_tap,0.060000000000000005,1.0613322856049412,-0.5124044608865466,0.19138754958907545
monocots,Cos_tap,0.06999999999999999,1.240605188681862,-0.9339049907735392,-0.5082663616401989
monocots,Cos_tap,0.08,1.2896073159744588,-1.1213596878618293,-0.7392785140700645
monocots,Cos_tap,0.09,1.2950485470775486,-1.1459679724733998,-0.7630179491412229
monocots,Cos_tap,0.09999999999999999,1.3053749352790809,-1.1860624406055589,-0.8119904026932033
monocots,Cos_tap,0.11,1.3207427044121123,-1.245011210369125,-0.8803961735568729
monocots,Cos_tap,0.12,1.3243667592056614,-1.2590244939257516,-0.896155889504384
monocots,Cos_tap,0.13,1.3270753696944602,-1.2695626832925653,-0.9079697384749912
monocots,Cos_tap,0.14,1.3349261884604111,-1.2998818495604523,-0.9420895778948251
monocots,Cos_tap,0.15000000000000002,1.3349212462795879,-1.2998937416474758,-0.9420848936621538
monocots,Cos_tap,0.16,1.33487180598958,-1.300012706989349,-0.9420380338182863
rosids,Cri_pat,0.01,0.03659634573409099,2.0184429238508876,1.2837588540139515
rosids,Cri_pat,0.02,0.028936860101930646,1.9446336909771813,1.2588908704637094
rosids,Cri_pat,0.03,0.03996899524028975,1.8869759912663642,1.1998208170175078
rosids,Cri_pat,0.04,0.07699542091601552,1.8246580665837648,1.0738520201556063
rosids,Cri_pat,0.05,0.12022469429790061,1.4599980467759488,0.7323290522695283
rosids,Cri_pat,0.060000000000000005,0.22680635871940868,0.9504493078669815,0.1265816638754515
rosids,Cri_pat,0.06999999999999999,0.29952175064566644,0.4569453493826695,-0.3599395034114953
rosids,Cri_pat,0.08,0.3913605173604988,0.2842819388153726,-0.6902343280891694
rosids,Cri_pat,0.09,0.3464718263024483,-0.011322789503091693,-0.7548681081880442
rosids,Cri_pat,0.09999999999999999,0.38168393162285286,-0.03589803916211528,-0.8515977217879095
rosids,Cri_pat,0.11,0.3914900321994691,-0.07241012127960628,-0.8933040036562648
rosids,Cri_pat,0.12,0.45693559265147043,0.05255351976663285,-0.9752048555174331
rosids,Cri_pat,0.13,0.4672806628185835,0.012707258001798435,-1.0223868652501797
rosids,Cri_pat,0.14,0.4810824434250158,-0.04029795207818173,-1.0865906744127132
rosids,Cup_nud,0.02,0.7960476089481752,2.737504564048448,2.762776406717717
rosids,Cup_nud,0.03,0.8781714382591533,2.410569964876466,2.342596114562739
rosids,Cup_nud,0.04,0.9367840782883801,2.1460897523655977,2.031582153532102
rosids,Cup_nud,0.05,1.0020539841807359,1.8903124476168647,1.710623833574326
rosids,Cup_nud,0.060000000000000005,1.090786440797533,1.5238309957616176,1.2626267706530738
rosids,Cup_nud,0.06999999999999999,1.2179015373449686,0.9081109499902148,0.55152343989751
rosids,Cup_nud,0.08,1.2826372665774006,0.019153725664079524,-0.13275687448486986
rosids,Cup_nud,0.09,1.34396649601021,-0.18935290006968414,-0.4068607567844042
rosids,Cup_nud,0.09999999999999999,1.3786258447212802,-0.31556732700081414,-0.5702284637240715
rosids,Cup_nud,0.11,1.3942350739937355,-0.3729710872108476,-0.6431992643227068
rosids,Cup_nud,0.12,1.4432144983706119,-0.26987892851927775,-0.6976265734672623
rosids,Cup_nud,0.15000000000000002,1.5179682777402983,-0.15337333359890898,-0.8028341987375514
asterids,Cus_spi,0.01,-0.8597921130753584,1.792189830121806,1.5777237674512652
asterids,Cus_spi,0.02,-0.8619647288043066,1.7349219676467493,1.546433258723648
asterids,Cus_spi,0.03,-0.8422211133638695,1.6648149555701774,1.4514869414806524
asterids,Cus_spi,0.04,-0.7660169247929671,1.4060767191165278,1.0921628347927206
asterids,Cus_spi,0.05,-0.6493268273345123,0.9022616608335026,0.4781562305468829
asterids,Cus_spi,0.060000000000000005,-0.5452783757279824,0.4158398776266312,-0.07295076523979545
asterids,Cus_spi,0.06999999999999999,-0.478712105748617,0.05732589197027958,-0.4476865581121491
asterids,Cus_spi,0.08,-0.4379711285771436,-0.1709334881190901,-0.6839968285959004
asterids,Cus_spi,0.09,-0.4269615758928239,-0.3958140836651202,-0.8365722653983462
asterids,Cus_spi,0.09999999999999999,-0.4121139816887933,-0.4461821675303335,-0.8984460678863334
asterids,Cus_spi,0.11,-0.39858810851623594,-0.44781550676525445,-0.9302141026595844
asterids,Cus_spi,0.12,-0.39324594527354495,-0.46817660559559354,-0.9576271785941336
asterids,Cus_spi,0.13,-0.41576697766863724,-0.5554008982550376,-0.9590844699330722
asterids,Cus_spi,0.14,-0.38927472627989446,-0.5296999660429408,-1.0095031570942756
asterids,Cus_spi,0.15000000000000002,-0.3984590526967611,-0.5979246892768737,-1.0305315095416547
asterids,Cus_spi,0.16,-0.37154419435551145,-0.5470259769311518,-1.0655342402520744
asterids,Cus_spi,0.17,-0.41565283345362247,-0.6721053751915818,-1.0364340813765651
asterids,Cus_spi,0.18000000000000002,-0.3744972352470738,-0.5833393695892595,-1.0812282915737803
asterids,Cus_spi,0.19,-0.34575683039382643,-0.5293938116498311,-1.115998498599201
asterids,Cus_spi,0.2,-0.33558274103748975,-0.5306334820388243,-1.1431181468543625
asterids,Cus_spi,0.21000000000000002,-0.33409802416802936,-0.5364175799383413,-1.1502272464396774
asterids,Cus_spi,0.22,-0.33325407694837983,-0.5764043853355061,-1.1806974568785067
asterids,Cus_spi,0.23,-0.2579683764416443,-0.426242845816365,-1.2730369511672903
asterids,Cus_spi,0.24000000000000002,-0.25759756836443615,-0.42786031771594396,-1.2745586280288863
asterids,Cus_spi,0.25,-0.2544542567218536,-0.43991164091642304,-1.2914151300525025
asterids,Cus_spi,0.26,-0.2511145568792099,-0.45260317185549365,-1.3086268099934546
asterids,Cus_spi,0.27,-0.24668483135254052,-0.4692704257978419,-1.3313687605565956
asterids,Cus_spi,0.28,-0.24458223433591444,-0.477424597917476,-1.340101849928087
asterids,Cus_spi,0.29000000000000004,-0.24400102493776712,-0.4797018808826878,-1.342506484390609
asterids,Cus_spi,0.3,-0.39337920026934214,-0.8404572382922935,-1.2015864852628686
asterids,Cus_spi,0.31,-0.24363617124244544,-0.4811331755685115,-1.344013149948536
asterids,Cus_spi,0.32,-0.30626113355731965,-0.6605145692156469,-1.3036907212926117
asterids,Cus_spi,0.33,-0.3044917220367386,-0.6672000317489867,-1.3125456826283977
asterids,Cus_spi,0.34,-0.3043096899384776,-0.6679074570702658,-1.3133392018978551
asterids,Cus_spi,0.35000000000000003,-0.3034831324226608,-0.6711811580478757,-1.3169756834751511
asterids,Cus_spi,0.37,-0.30196104996893447,-0.6771654336853823,-1.3236482251969812
asterids,Cus_spi,0.38,-0.3004291199631729,-0.6830812831680263,-1.330305850279491
asterids,Cus_spi,0.39,-0.3001759827578523,-0.6840586377338638,-1.3314058609023125
asterids,Cus_spi,0.4,-0.2999182263970156,-0.684943379609028,-1.3324660663421575
asterids,Cus_spi,0.41000000000000003,-0.2990336461293005,-0.6883828995001035,-1.3363231311709132
asterids,Cus_spi,0.42000000000000004,-0.2971383372891916,-0.6957030199288683,-1.3445605154574543
asterids,Cus_spi,0.43,-0.2971444763129797,-0.695717791910659,-1.3445546968488629
asterids,Cus_spi,0.45,-0.29656759474160643,-0.6979421395164985,-1.3470599302717086
asterids,Cus_spi,0.47000000000000003,-0.29626026143783313,-0.6991063408611824,-1.3483833053153356
ferns,Cya_ful,0.01,1.4225912982766973,0.834870244533955,2.3187638737014447
ferns,Cya_ful,0.02,1.4292881850120014,0.8058701328879417,2.2823691977227942
ferns,Cya_ful,0.03,1.4107820722252349,0.7298814560892258,2.2798372385538013
ferns,Cya_ful,0.04,1.4170122744879565,0.7134804455594291,2.2542177222394546
ferns,Cya_ful,0.05,1.367335991150476,0.5545967744414831,2.275560620108296
ferns,Cya_ful,0.060000000000000005,1.3992649686357734,0.554091492489193,2.1942514506899826
ferns,Cya_ful,0.06999999999999999,1.442907528039398,0.44050588412352687,2.005833801285436
ferns,Cya_ful,0.08,1.4615518087184993,0.12010521063525795,1.7413248113122684
ferns,Cya_ful,0.09,1.4825293829978352,-0.18901736953675657,1.479828082990393
ferns,Cya_ful,0.09999999999999999,1.5140765144694561,-0.34898349270337037,1.3026442077605018
ferns,Cya_ful,0.11,1.5433183736705018,-0.5028051402702125,1.1256395062982236
ferns,Cya_ful,0.12,1.570986376488679,-0.605274066675032,0.9899991584183329
ferns,Cya_ful,0.13,1.5959164785864797,-0.696833410671705,0.8676690362942708
ferns,Cya_ful,0.14,1.6220545265331645,-0.7807002979913858,0.748485516531694
ferns,Cya_ful,0.15000000000000002,1.6356693734492618,-0.8327776925838644,0.6821700839599726
ferns,Cya_ful,0.16,1.6540431318239315,-0.8899075533361904,0.599963421468089
ferns,Cya_ful,0.17,1.6669376241639795,-0.9395192687659206,0.5386038759838367
ferns,Cya_ful,0.18000000000000002,1.6844792555732844,-1.0007889278997781,0.4573875688962479
ferns,Cya_ful,0.19,1.7045894851297487,-1.0714735278322438,0.3621475689388759
ferns,Cya_ful,0.2,1.7854036270767843,-0.9421072086618514,0.24469755825596187
ferns,Cya_ful,0.21000000000000002,1.729296602936072,-1.1556446851181272,0.2491784118408166
ferns,Cya_ful,0.22,1.8630626578792802,-0.9154206641731346,0.07021527947783468
ferns,Cya_ful,0.23,1.752426832456361,-1.2361342497545529,0.14206992563295395
ferns,Cya_ful,0.24000000000000002,1.768866812811905,-1.2989588308130968,0.06073682816218973
ferns,Cya_ful,0.25,1.7781316050028622,-1.3327765418191073,0.01884040579273644
ferns,Cya_ful,0.27,1.8067015354797173,-1.4440486045528353,-0.11245298540463847
ferns,Cya_ful,0.28,1.8205653105789423,-1.498638767831216,-0.1768488389365319
ferns,Cya_ful,0.29000000000000004,1.8272909102259263,-1.5242181260247394,-0.20586467809734121
monocots,Cyc_bip,0.01,-0.11229158744867018,1.1397286938750675,3.0450570491169535
monocots,Cyc_bip,0.02,-0.12722906289957592,1.0887499864423877,3.0501096501208615
monocots,Cyc_bip,0.03,-0.13393484960087176,1.0554819010004417,3.04618947267234
monocots,Cyc_bip,0.04,-0.14106952464448402,1.01198919813252,3.036858804633676
monocots,Cyc_bip,0.05,-0.06597311143026807,1.0461865008626563,2.87034681638174
monocots,Cyc_bip,0.060000000000000005,0.018729507044124738,0.779087493521793,2.4778458015392153
monocots,Cyc_bip,0.06999999999999999,0.17295038994173417,0.2760809550985782,1.7507335037964664
monocots,Cyc_bip,0.08,0.2887462544372522,-0.40572296218090187,1.0064917519244658
monocots,Cyc_bip,0.09,0.3226995454998791,-0.9813596357196747,0.5428511735247536
monocots,Cyc_bip,0.09999999999999999,0.15013200207079225,-1.8165223406833975,0.4376838191875751
monocots,Cyc_bip,0.11,0.1281099460219005,-2.079987814256115,0.3298967231498812
monocots,Cyc_bip,0.12,0.25390992453109296,-1.9130822362986146,0.1357113106886938
monocots,Cyc_bip,0.13,0.34142365636732264,-1.8152125945496844,0.01164848203105237
monocots,Cyc_bip,0.14,0.4384127330880261,-1.4824193700246204,0.009555038949989297
monocots,Cyc_bip,0.15000000000000002,0.4384047701688162,-1.484704988412616,0.020325009092947405
monocots,Cyc_bip,0.16,0.4399227591551079,-1.494995354722858,0.009768132873471363
monocots,Cyc_bip,0.17,0.44542623755034516,-1.516134226995085,-0.019141041410469545
monocots,Cyc_bip,0.18000000000000002,0.44648227411423713,-1.520474545110798,-0.02426562181214939
monocots,Cyc_bip,0.19,0.4518982973054211,-1.5417162591568534,-0.05353198537987042
monocots,Cyc_bip,0.2,0.45990124895689466,-1.5716708123164573,-0.09596195782588346
monocots,Cyc_bip,0.21000000000000002,0.46010775134860005,-1.573120642777476,-0.09652732999132246
monocots,Cyc_bip,0.22,0.46265657591900433,-1.5830432506032337,-0.1103130127626798
monocots,Cyc_bip,0.23,0.4657841819751116,-1.5953063069578826,-0.1268295445763309
monocots,Cyc_bip,0.24000000000000002,0.4720734191298278,-1.6200203263722903,-0.1603222897255835
monocots,Cyc_bip,0.25,0.4779068111839567,-1.6425694514106395,-0.19139412843620063
monocots,Cyc_bip,0.26,0.4782408806627544,-1.6443309592298077,-0.19280480430603852
monocots,Cyc_bip,0.27,0.48042060645025186,-1.6527077753507617,-0.2042455656398725
monocots,Cyc_bip,0.28,0.4824527885796712,-1.660339303877402,-0.21484377182670478
monocots,Cyc_bip,0.29000000000000004,0.48211353061405693,-1.6598418188095478,-0.21310138649072696
monocots,Cyc_bip,0.31,0.48465144484574396,-1.66178620903597,-0.22073908719764834
monocots,Cyc_bip,0.32,0.4837842652307608,-1.666457915514321,-0.22153328389215576
monocots,Cyc_bip,0.33,0.48592528986863337,-1.6745197657037734,-0.23279704733295226
monocots,Cyc_bip,0.34,0.637603582282983,-1.3137033083673484,-0.3793319769720065
monocots,Cyc_bip,0.36000000000000004,0.489991916128634,-1.6897935769498997,-0.2541063187507985
monocots,Cyc_bip,0.37,0.4937980369288686,-1.7044827144639427,-0.274624436603668
monocots,Cyc_bip,0.38,0.524137328826023,-1.6523204338683821,-0.31797240373477553
monocots,Cyc_bip,0.41000000000000003,0.5392120529094845,-1.6279209417301952,-0.3403897906020229
monocots,Cyc_bip,0.42000000000000004,0.5035246069246444,-1.7410767783541932,-0.3260640293931164
monocots,Cyc_bip,0.43,0.5051641165376556,-1.7472347562622144,-0.3347074446612207
monocots,Cyc_bip,0.45,0.5058552579992082,-1.7503893241228874,-0.3386267938467038
monocots,Cyc_bip,0.47000000000000003,0.5062594324417155,-1.7523879122589103,-0.33956700822243713
monocots,Cyc_bip,0.48000000000000004,0.5169762226439216,-1.7930015084281687,-0.3971485112998927
basal eudicots,Dap_him,0.01,0.6958143377571253,1.183723436021613,1.0964230889342723
basal eudicots,Dap_him,0.02,0.715919319603739,1.101365953291473,0.9933767285616382
basal eudicots,Dap_him,0.03,0.7511736054014309,0.9588923385598747,0.8138462186780893
basal eudicots,Dap_him,0.04,0.7898184455483885,0.8112883927164392,0.6262953272310823
basal eudicots,Dap_him,0.05,0.8135458959675315,0.6811037597476127,0.4900958172852293
basal eudicots,Dap_him,0.060000000000000005,0.8353900380762183,0.5643295313983955,0.370337413854284
basal eudicots,Dap_him,0.06999999999999999,0.8803133358939059,0.4255702085744852,0.17909840935786378
basal eudicots,Dap_him,0.08,0.9140467135639532,0.18188643517139558,-0.050464717225709596
basal eudicots,Dap_him,0.09,0.8976403180375829,-0.13081522463094997,-0.2041560473026347
basal eudicots,Dap_him,0.09999999999999999,0.8446873095854921,-0.437797336119406,-0.2641347743205512
basal eudicots,Dap_him,0.11,0.7903285590200406,-0.7079817761490447,-0.2984573526771661
basal eudicots,Dap_him,0.12,0.8044082810850399,-0.7811890895291002,-0.377484070409417
basal eudicots,Dap_him,0.13,0.8177848485432389,-0.8085531117239356,-0.42573227804154234
basal eudicots,Dap_him,0.14,0.8228875143605776,-0.8281021548245143,-0.4488504690331847
basal eudicots,Dap_him,0.15000000000000002,0.8186746816608468,-0.8632290714774148,-0.45879405054314226
basal eudicots,Dap_him,0.16,0.8211988151170968,-0.8728099125401975,-0.47028807796276617
basal eudicots,Dap_him,0.17,0.8325904381120031,-0.8648661170589024,-0.4908178952814566
basal eudicots,Dap_him,0.18000000000000002,0.8268861446298843,-0.8947929592760134,-0.4944933123548303
basal eudicots,Dap_him,0.19,0.8204240086182137,-0.9211967120490875,-0.49490163515225427
basal eudicots,Dap_him,0.2,0.8224539753872493,-0.9293790183840759,-0.5032537253801648
basal eudicots,Dap_him,0.21000000000000002,0.8408297125488835,-0.896473369346774,-0.5266439341956533
basal eudicots,Dap_him,0.22,0.8262379915793987,-0.9440857773163857,-0.5193224529743752
basal eudicots,Dap_him,0.23,0.8277763825489932,-0.9500292589325648,-0.5252872146558143
basal eudicots,Dap_him,0.24000000000000002,0.8305016567237111,-0.9605663952143361,-0.5387577789357589
basal eudicots,Dap_him,0.25,0.8408348786049622,-0.9488608133752915,-0.5564718223641569
basal eudicots,Dap_him,0.27,0.8529682373386334,-0.942984132078862,-0.5799963185907822
basal eudicots,Dap_him,0.28,0.8389856095642516,-0.9931373774316714,-0.5775660934203737
basal eudicots,Dap_him,0.29000000000000004,0.8569945657070677,-0.9581885805879159,-0.5992184245213039
basal eudicots,Dap_him,0.3,0.8497664211322689,-0.9829272828590336,-0.5971354915544818
basal eudicots,Dap_him,0.32,0.8439071827933577,-1.0120720586873704,-0.5996724178367132
basal eudicots,Dap_him,0.34,0.8623196026054454,-0.9784765302887921,-0.6233060964927308
basal eudicots,Dap_him,0.35000000000000003,0.991809047975232,-0.6756634339765903,-0.7505118955479846
basal eudicots,Dap_him,0.37,0.9941556297142127,-0.6847251574914671,-0.7616600327179901
basal eudicots,Dap_him,0.38,0.9965465418853647,-0.6937720749531784,-0.7736742394430856
basal eudicots,Dap_him,0.4,1.0001885891445625,-0.7076013968980988,-0.7920865425928931
basal eudicots,Dap_him,0.42000000000000004,1.0021890164420022,-0.7152479430495385,-0.8017178781172463
basal eudicots,Dap_him,0.44,1.0039860726029044,-0.7220767224392257,-0.810519326610271
basal eudicots,Dap_him,0.46,1.0064597715939751,-0.7314789459613928,-0.8230106460429825
basal eudicots,Dap_him,0.48000000000000004,1.009072982653921,-0.7413538126743989,-0.836199128659715
basal eudicots,Del_fis,0.02,0.6073288759305032,2.2696968115360683,2.932890418036725
basal eudicots,Del_fis,0.03,0.6750084185379709,1.9852104823266485,2.5757376071330964
basal eudicots,Del_fis,0.04,0.7262790638423303,1.7641117837685854,2.306607060503363
basal eudicots,Del_fis,0.05,0.796930214921746,1.461227064824517,1.9358438217760099
basal eudicots,Del_fis,0.060000000000000005,0.91610105564258,0.9496658554825463,1.3180047276060824
basal eudicots,Del_fis,0.06999999999999999,1.1059593543076307,0.032747297915608015,0.3154077134568128
basal eudicots,Del_fis,0.08,1.301229763633429,-0.28552925253975237,-0.3355128731543041
basal eudicots,Del_fis,0.09,1.3394585340540817,-0.4294137643835667,-0.5210490505390417
basal eudicots,Del_fis,0.09999999999999999,1.3771112321971974,-0.4524495446357806,-0.627080930016805
basal eudicots,Del_fis,0.11,1.3736795981538932,-0.5866549055058948,-0.6964504569778682
basal eudicots,Del_fis,0.12,1.4291606292244918,-0.5029005989863613,-0.7791725084661711
basal eudicots,Del_fis,0.13,1.4322852236027834,-0.5149870937722646,-0.7926944021115536
basal eudicots,Del_fis,0.14,1.435389555037703,-0.5268234668232155,-0.8072095442084908
basal eudicots,Del_fis,0.15000000000000002,1.4364158079597986,-0.5309044607001244,-0.8117334707951949
basal eudicots,Del_fis,0.16,1.4375188589212016,-0.5352154715263143,-0.8165550730337303
basal eudicots,Del_fis,0.19,1.4391170466765102,-0.5413532953203731,-0.8234822733546907
basal eudicots,Del_fis,0.2,1.439414846145122,-0.5425476342313089,-0.8248005138604091
basal eudicots,Del_fis,0.21000000000000002,1.4397735389021729,-0.5439449661908852,-0.8263659565849939
basal eudicots,Del_fis,0.22,1.4415153011029525,-0.5506606394358791,-0.8339298087225848
basal eudicots,Del_fis,0.23,1.4420607193242243,-0.5527697793031852,-0.8363017176861292
basal eudicots,Del_fis,0.25,1.4447455675511323,-0.5631423989686917,-0.8479722843384065
basal eudicots,Del_fis,0.44,1.4606113626208543,-0.6244124182860276,-0.9169241622115851
asterids,Des_spi,0.01,-0.4194221464996885,0.3919906350485242,2.1209442284793365
asterids,Des_spi,0.02,-0.4244557838528668,0.3562642738946182,2.114077996930932
asterids,Des_spi,0.03,-0.43478424857560255,0.25319603097774585,2.0797031851920416
asterids,Des_spi,0.04,-0.39956252232013173,0.11551664829099811,1.9063229800674395
asterids,Des_spi,0.05,-0.35464967522328966,-0.11741594029042729,1.6460497896112685
asterids,Des_spi,0.060000000000000005,-0.2825971781587519,-0.4246171894524397,1.2760438880472544
asterids,Des_spi,0.06999999999999999,-0.14209802427545387,-0.6247136922250369,0.7986136443367322
asterids,Des_spi,0.08,-0.10916940267508995,-0.7623865221726001,0.6332025620709274
asterids,Des_spi,0.09,-0.06804006231434173,-0.8066064033203433,0.5062568701228074
asterids,Des_spi,0.11,-0.07647783491807275,-0.9081605534144486,0.4668872724673361
asterids,Des_spi,0.12,-0.07529950714227923,-0.9127330802243381,0.46175434399064264
asterids,Des_spi,0.14,-0.06418828491024836,-0.9556398962494241,0.4134667432253064
ferns,Dic_ant,0.01,-7.084635997907341,1.094586382006869,-0.7279771180132131
ferns,Dic_ant,0.02,-7.0625857341641485,1.0404489640360088,-0.8255989865131395
ferns,Dic_ant,0.03,-6.80012330389115,0.0996500241773002,-2.1312158306283084
ferns,Dic_ant,0.04,-6.705328704285071,-0.8247212145869445,-2.921953784461138
asterids,Dic_feb,0.01,1.3852755679837825,1.2326256557803184,1.203424118858029
asterids,Dic_feb,0.02,1.3769324511810785,0.7934746170673386,0.9304785790306408
asterids,Dic_feb,0.03,1.4322867067607379,0.02510121750784365,0.3017555832849363
asterids,Dic_feb,0.04,1.5143638939734296,-0.7256759327116971,-0.4030832694876839
asterids,Dic_feb,0.05,1.5356994490669849,-0.9481048719867584,-0.6005928266916106
asterids,Dic_feb,0.060000000000000005,1.4933617468286706,-1.0994511829257794,-0.5872853468862534
asterids,Dic_feb,0.08,1.6273470368908123,-0.856212338703723,-0.7571945540647068
ferns,Dic_squ,0.01,-7.583210634732891,1.3406452501679662,-2.5618344499079875
ferns,Dic_squ,0.02,-7.5558664912141555,1.2744846741744595,-2.678073010030321
ferns,Dic_squ,0.03,-7.483070281134475,1.3518748334352364,-2.8125024952051154
ferns,Dic_squ,0.04,-7.472775270045938,1.3061673737197852,-2.868749864116207
ferns,Dic_squ,0.05,-7.462281740697346,1.2625453823691855,-2.922412123742582
ferns,Dic_squ,0.060000000000000005,-7.45151525964829,1.1805462357956453,-3.0039927429695066
ferns,Dic_squ,0.06999999999999999,-7.445573260701882,1.1456277706906932,-3.040170438701886
ferns,Dic_squ,0.08,-7.432066282817243,1.0826467305486585,-3.1131998056093364
ferns,Dic_squ,0.09,-7.425264585930886,1.0569948831108085,-3.143979800651026
ferns,Dic_squ,0.09999999999999999,-7.4010071500008525,0.9565869133139561,-3.2690037155655363
ferns,Dic_squ,0.11,-7.371640474203143,0.861879915453682,-3.404122432984739
ferns,Dic_squ,0.12,-7.356999362957251,0.7749170234059675,-3.494057081444881
ferns,Dic_squ,0.13,-7.26724611894997,0.8212825158634646,-3.685448992417216
ferns,Dic_squ,0.14,-7.313981712003926,0.5918298825711917,-3.7149091662325713
ferns,Dic_squ,0.15000000000000002,-7.284868555428568,0.45421049289512405,-3.8816046332551926
ferns,Dic_squ,0.16,-7.273083256624189,0.4055936451223606,-3.939458231400009
ferns,Dic_squ,0.17,-7.266183882287762,0.37831871249061144,-3.972376605495203
ferns,Dic_squ,0.19,-7.249416373165146,0.30569249219361727,-4.0542048404276505
ferns,Dic_squ,0.2,-7.235390717974256,0.23894532223150422,-4.138660947103268
ferns,Dic_squ,0.22,-7.227370145456126,0.20778837227814362,-4.1736173234084255
asterids,Dio_lyc,0.01,0.5362128290526552,2.9527723451872494,1.537915617307275
asterids,Dio_lyc,0.02,0.7009888098164393,2.297970729463963,0.7050315669089365
asterids,Dio_lyc,0.03,0.861201641369754,1.320904276812854,-0.3173863868338932
asterids,Dio_lyc,0.04,0.8496607992018447,0.1371355582570596,-1.0091126662599637
asterids,Dio_lyc,0.08,0.9955163207593797,0.43208448543225925,-1.1813915121602296
monocots,Dio_pol,0.01,0.9774977813664233,0.4183844460010586,2.196521459171672
monocots,Dio_pol,0.02,0.9664283029940882,0.36987999850311426,2.1941308137903057
monocots,Dio_pol,0.03,0.9778276866110559,0.31216882611578245,2.134550239975597
monocots,Dio_pol,0.04,1.0039589369483888,0.18412255089985946,1.9998494624575558
monocots,Dio_pol,0.05,1.051909232354407,0.014803231470647993,1.7867646647969608
monocots,Dio_pol,0.060000000000000005,1.1122189685480188,-0.23461343689897307,1.4830326112181904
monocots,Dio_pol,0.06999999999999999,1.1791642170176337,-0.6389258715846748,1.053108175164021
monocots,Dio_pol,0.08,1.2547158738376256,-1.036711401979256,0.6116081130420684
monocots,Dio_pol,0.09,1.3134810015768186,-1.3347528291353794,0.28527805752609675
monocots,Dio_pol,0.09999999999999999,1.3410891836375667,-1.5037612210915543,0.12279502780255147
monocots,Dio_pol,0.11,1.3386224485838787,-1.5987655465545072,0.07295010379875522
monocots,Dio_pol,0.12,1.3589702694714156,-1.6220662422836674,0.011884881421403648
monocots,Dio_pol,0.13,1.3711593667846107,-1.6155838040078991,-0.013474098882205299
monocots,Dio_pol,0.14,1.5213202710011724,-1.2880505432623273,-0.17559842498307665
monocots,Dio_pol,0.15000000000000002,1.5262119931320284,-1.30704101489982,-0.19691167431640388
monocots,Dio_pol,0.17,1.5348181315857865,-1.3409081163282557,-0.23465621771546896
monocots,Dio_pol,0.19,1.550242495704577,-1.4007793807354019,-0.30185552796116355
monocots,Dio_pol,0.21000000000000002,1.5565738277682157,-1.425451434277998,-0.32949146159524256
monocots,Dio_pol,0.22,1.5618899482616309,-1.4459827450312133,-0.35259594510985914
ferns,Dip_esc,0.01,0.9052076987744875,0.6947854821248862,2.9891393684854526
ferns,Dip_esc,0.02,0.8877319398436057,0.6161755971942562,2.9856975299516053
ferns,Dip_esc,0.03,0.9051532751344191,0.5239443387894018,2.8914596220642554
ferns,Dip_esc,0.04,0.9817480454115344,0.25776003126302577,2.525750174957958
ferns,Dip_esc,0.05,1.0951943352650202,-0.1907343787938395,1.9470674069617337
ferns,Dip_esc,0.060000000000000005,1.2011615956472745,-0.661172883485655,1.3797673642369639
ferns,Dip_esc,0.06999999999999999,1.3108027981288664,-1.09740068968753,0.8064434580681552
ferns,Dip_esc,0.08,1.3866143343646171,-1.4139946220392874,0.42064237352211253
ferns,Dip_esc,0.09,1.4161286354067903,-1.5276228197324966,0.2879989864670288
ferns,Dip_esc,0.11,1.4341580196915207,-1.5974878599424285,0.2059587364705989
ferns,Dip_esc,0.18000000000000002,1.4519239909758133,-1.6657419290544042,0.12894070867984794
rosids,Dir_occ,0.01,0.09598130588564617,2.445400993040298,2.9528840187535605
rosids,Dir_occ,0.02,0.14529875851765284,2.279801929737195,2.7223843934800644
rosids,Dir_occ,0.03,0.23189119688739718,1.9611591091246374,2.2986146960254645
rosids,Dir_occ,0.04,0.31905529573067887,1.6359600804378454,1.8772645672193136
rosids,Dir_occ,0.05,0.38735059972731006,1.366225369582985,1.5436160855750964
