"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2806	-0.0644	-0.2976	-0.6564	0.7353	-0.3617	0.6056	-1.7854	-0.8366	0.3834	-0.911	-0.971	0.5304	0.0964
1.3891	-1.4077	-1.322	-0.398	-1.0541	0.0816	0.0964	0.1435	0.2008	-0.1008	-0.607	-0.1738	1.0265	0.3392
1.1849	1.333	0.2774	0.4523	0.9683	-0.2455	1.1966	0.1529	-0.2088	-1.0509	-0.0292	0.3434	0.7047	-0.017
2.644	-0.4752	-0.1369	-1.8921	-2.2902	1.4507	3.0112	-2.0979	-1.8016	1.8925	-9.5702	-9.4623	-0.7754	-1.8122
0.306	0.1588	0.057	0.3175	0.1856	-1.8513	-0.8983	0.2002	0.7643	1.0862	-1.6573	-0.595	1.2139	-0.5345
0.4251	2.0489	-0.4515	-0.9378	-0.2267	-0.0915	0.3436	0.6069	1.0755	1.7216	-4.5464	-3.7307	0.6641	2.0083
-0.2481	0.529	0.7555	0.9565	0.5083	-0.3879	-1.0412	1.5489	0.6515	-0.7972	3.8365	3.7045	0.03	0.3186
-1.3615	0.127	1.7476	-0.0469	-0.3215	0.1002	0.0955	-0.4916	-1.0829	-0.4149	0.2207	-0.5228	-1.6313	-0.398
0.4278	0.2358	0.0777	1.6037	0.3363	-0.6549	-0.2334	-0.7079	0.5775	-1.3147	-2.8504	-2.0602	-1.8378	-0.248
1.8807	0.7692	0.7996	3.3783	0.332	-1.0928	-2.02	-1.3423	-2.0734	-1.0074	-0.6721	-0.9185	-2.9246	-2.3654
1.0033	-1.3815	-0.7082	0.3116	0.2086	-0.8259	-0.8972	-0.314	-0.3231	-0.5307	-2.6068	-2.2809	-1.1162	-5.2203
1.2091	-1.4636	1.7346	1.8499	0.5534	3.6645	2.2886	-0.284	-0.8925	0.4092	10.1604	7.8704	0.2253	-0.738
-1.6088	0.7596	-0.6138	-0.3376	-0.6386	-1.8423	-8.0306	-0.8436	-10.3399	0.3804	14.1978	9.3139	0.503	-0.9574
0.9742	0.233	0.5799	0.7907	0.3151	-0.5422	0.4554	-1.1559	-1.4776	0.1808	0.8039	0.6932	0.7473	-0.289
1.2195	-5.3671	1.4424	0.878	-5.5624	0.0781	-1.7679	1.3075	1.1217	0.5838	0.9431	1.2032	-1.2035	1.958
0.5708	-0.1688	0.2896	0.7924	0.6295	2.1651	2.1631	-0.3374	1.6446	0.0885	-1.214	-1.2568	-1.497	-1.0321
1.0181	1.0974	-0.0172	0.5805	0.6284	-0.5331	0.3286	-0.8432	-1.263	-0.2716	-0.3761	-0.2973	0.4927	0.1343
0.0612	-0.2489	0.47	0.8707	0.2835	0.047	0.3838	-0.548	-0.17	-0.3912	1.7694	1.6903	0.1176	0.6734
-2.0799	-0.4951	0.1198	-1.0249	1.0954	0.5688	0.6005	0.0503	-0.0654	-0.7743	3.3712	2.6184	0.3618	-0.8579
-0.6052	-1.0256	-1.1067	-1.1395	-0.8857	-1.3787	-0.6168	0.3254	-0.2987	-2.5381	-0.9836	-0.3084	0.4405	1.3785
0.6203	0.9245	2.4288	1.9446	1.0763	2.5549	2.0565	0.2522	-1.2449	-2.2069	7.0269	5.1997	-1.6782	-0.1148
0.7098	-0.8418	1.2203	1.4207	0.1877	0.3738	1.1968	0.4089	1.4317	0.2658	3.5656	3.882	1.1789	0.9596
-0.6955	1.9797	0.4487	0.5703	0.9001	-0.2647	-0.1687	-0.1368	0.7639	-0.0407	-3.491	-3.0623	-1.7772	0.118
-0.7842	0.3724	-1.1655	-0.2256	0.0681	-0.8473	-1.2767	0.6151	1.2566	-1.1454	-3.2028	-2.3495	-1.1457	0.3896
-0.5959	0.3176	-0.4759	0.679	1.2338	0.349	0.4009	0.0597	2.247	0.0781	-0.9651	-0.3151	-0.4626	0.0693
-1.1869	0.3339	0.7697	-0.0676	0.2639	-0.7782	0.1874	0.4518	1.1833	-1.0198	-1.6075	-0.9215	-0.6747	0.3181
-1.5186	-0.2608	0.4907	-0.0168	0.5387	-0.818	-0.6941	0.7392	0.1608	-1.5876	3.2594	3.1514	0.189	0.2024
0.2194	-0.3696	-0.0879	-0.1343	-0.087	-0.6581	-0.3261	2.0344	1.6273	-0.9434	1.8336	2.5363	1.235	0.534
1.2292	1.6779	1.2291	1.2185	1.1605	1.336	0.613	1.6389	-0.1178	-0.1158	6.1141	5.1202	0.6348	0.0597
1.2504	-0.0703	-0.0168	1.0027	0.4131	0.0449	-0.2321	-0.9225	-0.8771	1.293	0.3555	0.07	0.155	-1.9078
1.0127	0.0679	-0.6805	1.5888	-0.6435	0.492	-3.4469	0.9788	-1.3672	1.6666	7.4108	5.9198	0.5633	1.6123
0.7581	1.4027	0.2319	0.7363	0.6182	-0.7356	0.0744	-1.062	-1.2029	0.5729	-0.4697	-0.3561	0.6927	0.8143
0.9158	-2.3811	-2.8544	-2.1717	-2.5974	-1.2468	-2.3416	1.0143	0.8749	1.6617	-5.2335	-4.1138	1.1166	-1.0119
0.8231	0.4128	3.4177	-0.3443	-0.3537	0.467	4.5039	1.0513	2.1282	-0.2525	-2.2718	-1.1617	0.8942	0.4157
0.2558	1.2564	0.438	0.4762	0.5286	-0.3579	-0.3432	0.5102	-0.0167	-0.2363	-0.2258	-0.1567	-0.3934	-0.3385
-0.7253	-0.3372	-0.0887	-7e-04	0.0303	-0.5155	-0.9971	0.1208	-0.1445	-0.8972	-0.4908	-0.5485	-1.156	-1.333
0.7092	1.3204	5.1202	-0.4298	-0.229	0.5009	5.5734	-0.8472	-0.3478	1.1382	-2.8401	-2.5666	0.8664	-0.1857
-1.2989	-1.9727	-2.5898	-2.1879	-1.6026	-0.5354	-2.4934	1.0119	0.2483	0.09	0.2623	0.2645	0.9012	1.028
-0.1475	0.6937	0.5366	0.516	0.3045	-0.3136	-0.6931	0.4557	-0.1511	-0.1943	0.9737	0.7967	-0.4398	-0.2196
-1.4106	-1.5905	-2.4052	-1.5636	-0.3731	0.5969	0.1054	-1.8688	-0.4686	-0.9006	-3.9924	-4.0363	-1.3437	-0.3153
-0.6733	0.4125	0.679	-0.1486	0.3236	2.3516	1.6055	0.1703	0.5497	-1.178	-1.0093	-1.8007	-2.864	-1.0882
0.4276	0.4366	0.2303	0.3839	0.0641	-1.1821	-0.5505	0.2384	0.0473	0.1121	-0.4209	0.1229	0.6829	0.182
0.0809	-0.3893	-0.0879	1.8623	0.2698	-0.4711	-2.2295	-0.9607	-1.0143	1.1779	3.0378	2.4133	-0.4274	-0.4189
0.8616	1.0585	0.9179	0.3712	-0.0314	0.7488	1.5964	-1.2141	-0.69	1.6802	-1.0034	-1.1779	0.4962	1.4884
0.3241	1.7044	0.4848	-0.1937	1.8896	1.4171	2.3159	1.7885	1.2726	-2.118	2.0002	1.8911	0.045	-0.9278
-0.5166	-0.0944	-0.4532	-0.2685	-0.2683	-1.6179	-0.9329	0.247	0.942	-0.4979	-3.3506	-2.2146	-0.1343	0.1704
0.5063	1.5223	0.4583	-0.0943	2.0446	1.5031	3.0623	1.5871	1.851	-2.0734	1.6537	1.8963	0.5098	-0.4668
0.1278	-1.3776	-0.8365	-0.0059	-0.6997	-1.2783	-1.7196	1.0834	2.0513	1.711	-0.6568	0.4487	1.3928	-0.1719
-1.0292	0.263	0.0384	-1.3088	-0.2831	0.8286	-0.1209	-0.2317	-2.0758	-0.909	0.4554	-0.8329	-1.3006	-0.8515
-1.2485	-1.2728	-0.6551	-1.7689	0.4847	0.6701	1.3523	-1.1066	-0.3099	0.5824	-0.5102	-0.8777	0.7692	-1.8824
-1.1602	0.2058	0.9007	-0.1546	0.0326	-0.2061	-1.0436	0.57	-0.14	0.5874	1.0219	0.497	-0.7273	-1.1376
0.5152	0.9985	1.1367	-0.2423	1.2081	1.809	3.8866	-1.3989	-1.366	-0.7128	1.706	0.9312	0.7954	0.5492
-0.7397	0.7568	0.5596	-1.2785	1.086	1.0493	2.1225	-0.086	0.135	-0.277	-1.8598	-2.1616	-0.5538	-2.3425
-0.4666	-0.9841	-1.4336	-0.803	-0.8371	-0.5177	-0.7068	-1.1509	0.2413	1.0205	-4.4768	-3.8691	-0.2885	0.175
-0.1763	-2.4097	-0.2219	-0.3479	-1.1425	0.5138	0.7436	-0.7838	1.1447	0.6962	-2.7379	-2.2411	-0.5375	-0.7358
-0.0955	1.0562	-0.1969	0.0212	-0.1739	0.2573	0.8298	-0.1022	0.426	-0.4964	0.0111	0.3976	0.6727	4.5521
1.0783	-0.2745	0.2809	0.8808	0.3853	0.9444	0.3053	0.3713	0.5283	1.7698	3.4383	3.0371	1.1816	-0.5176
0.952	2.5415	1.161	-0.1632	0.3227	-0.4762	1.9916	0.1396	0.7154	-0.1437	-6.0548	-4.8887	-0.3586	0.6192
-0.1835	-0.0935	-0.4282	-0.3105	0.059	-2.5655	-1.2101	-1.9306	-1.9256	0.9022	-3.0005	-2.4346	1.0661	-1.104
-0.2262	-0.5295	-0.4549	-1.5232	-0.6212	1.6116	0.7584	0.3244	-0.6219	-0.3679	-0.0963	-0.9952	-0.7174	-0.9839
1.8021	0.9283	0.3438	0.8906	-0.0945	-0.2019	-0.3557	0.2704	0.7721	3.4029	-1.3239	-0.8455	1.2146	-0.1833
0.181	0.105	0.2111	-0.4239	-1.1345	-0.2996	-0.4325	0.4521	0.5841	0.9913	-3.2671	-2.8083	-0.4833	0.3729
0.116	-0.1125	0.2815	-0.0903	-0.0179	-0.2559	0.4102	0.3938	0.7611	0.0596	-0.5945	-0.1481	0.4132	-0.1213
0.0825	0.9147	0.5263	0.6529	-0.0272	-0.0138	-0.2429	-1.766	-1.7085	1.0523	-1.8684	-2.3499	-1.1621	0.052
1.4111	7.1127	0.8509	0.6107	1.3452	-0.1304	0.8649	0.544	1.1738	0.404	-13.4649	-12.0441	-4.0547	0.2996
0.1567	1.1278	1.0291	-0.586	0.2275	1.0407	0.6226	-0.1542	-1.1898	1.0273	-2.0418	-2.9895	-1.5705	-3.1724
-1.0434	1.439	0.5859	-0.5025	0.3391	0.5403	-0.227	-0.6889	-1.4278	1.0744	-0.4878	-1.4743	-0.9868	-0.1933
0.1339	1.7996	1.4416	1.4326	0.4754	-1.055	-0.9364	0.3013	0.2868	1.1465	-0.114	0.1917	-0.228	0.6882
0.2158	0.767	-0.4062	0.934	0.3911	0.2575	-1.4547	-1.3528	-1.4809	1.9334	0.078	-0.7479	-0.8429	-0.705
0.2735	-2.8537	-1.4786	-1.7301	-1.6301	5.9337	3.129	-0.8321	-0.672	0.3567	3.8408	1.3539	-0.9676	1.145
0.0288	0.773	-0.4089	-1.5318	1.2144	0.1912	2.5812	0.2054	1.1216	-0.6775	-3.1916	-2.3537	1.1197	-1.1366
-1.0625	0.3691	0.6493	0.0447	0.1864	0.3638	-0.0497	0.9151	1.0876	-0.881	-0.1238	-0.1496	-1.4454	-0.052
-1.0638	-0.2147	0.2863	-0.3378	0.7438	-0.2227	1.1593	-0.3456	0.5748	-0.6015	1.0447	1.3492	1.0025	0.8806
0.0402	0.6468	0.9508	-0.673	0.461	1.414	2.7212	-0.3449	-0.6267	-1.0414	0.2422	-0.2818	-0.1361	0.0766
0.7465	0.3553	0.9522	-0.0056	-0.4772	1.2593	0.2202	0.6104	-1.7368	0.3845	4.9693	3.4633	0.5077	0.3834
0.7846	0.954	0.8623	0.592	0.1554	-1.0193	-0.0738	-0.6973	-1.0318	0.9605	-1.0531	-0.8627	0.5265	-0.3208
0.2088	0.1679	0.2503	0.4681	0.6338	0.0148	0.8342	0.5921	1.5316	-0.0445	0.8863	1.4869	0.9157	0.7076
0.9511	0.2031	-0.0217	1.204	0.7611	0.1802	0.1534	0.1657	1.2118	1.2115	1.0617	1.4264	0.7874	-0.2025
-0.344	-0.264	-0.8815	-0.0899	0.8071	-2.2546	-1.3034	1.6443	2.0768	-1.3718	-0.7687	0.7804	1.0861	-1.2124
1.4958	1.5269	0.7278	1.4098	0.6302	-0.1839	0.3053	0.819	0.8302	0.0636	0.0498	0.5726	0.16	0.3628
-2.2653	-0.3943	0.8159	-0.3748	0.1689	-0.4447	-1.1178	-0.3844	-1.1112	-0.7265	1.4176	0.5646	-1.4303	-1.3651
-2.2774	-0.7533	0.3542	0.1389	1.1308	3.5852	0.3789	1.1111	1.1747	0.7236	9.5888	7.3869	-0.3808	0.7473
-0.3481	1.1974	1.0863	3.2289	0.4359	-5.7613	-6.1665	0.584	-0.432	1.3231	2.8636	4.1031	1.3066	0.7676
1.7409	-9.4902	1.4643	1.3089	-4.9767	1.3017	1.6726	-3.9814	-3.0757	-0.6828	5.1012	3.86	-0.2752	-1.2481
