"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.0192	-0.0902	0.0045	-0.6994	0.547	-0.5849	2.9291	-1.5127	-1.1388	0.3272	-1.0692	-0.8407	0.6185	0.7413
1.2432	-1.288	-1.3837	-0.7284	-0.4925	0.1166	0.7097	0.4514	0.0221	0.0444	-0.3584	-0.3506	1.2021	0.4682
0.9078	1.5869	-0.0991	0.7385	0.6839	0.1397	-0.3763	-0.2727	0.155	-1.1303	-0.1276	0.1289	0.8079	-0.163
-1.0284	-0.4561	-0.5693	-1.896	-2.3094	1.4382	-3.6123	-2.1272	-1.8083	1.8842	-2.9223	-4.5402	-0.7786	-1.8095
0.0847	0.0176	-0.1034	0.5617	0.8029	-2.1144	-0.5421	-1.0397	0.5449	1.2382	-1.5779	-0.6878	1.106	-0.5372
0.4185	-0.1151	-0.4352	-0.9372	-0.2427	-0.1122	4.2006	0.6276	0.559	1.7132	-2.1277	-0.8068	0.6685	1.9958
-0.2506	-3.9393	0.7338	0.0047	0.5156	-0.3759	0.8511	1.5436	0.6716	-0.7917	4.0976	3.5385	0.0036	0.3154
-1.376	0.143	-0.1497	-0.0489	-0.3396	0.1157	-0.1627	0.0645	-1.0728	-0.4186	1.2063	0.512	-1.6283	-0.4195
0.4671	0.1498	0.1385	-2.9885	0.2912	-0.8313	-0.1145	-0.4765	0.4221	-1.2797	-6.2462	-6.1228	-1.8671	-0.2739
1.9128	0.6464	0.8882	1.7615	0.5113	-1.042	-2.0903	-1.2412	-2.1176	4.8088	-0.668	-0.9712	-2.8738	-2.3471
1.0444	2.7181	-0.6095	0.2474	0.2917	-0.788	-0.9871	-0.3939	-0.2998	-0.5527	-2.7975	-2.2942	-1.0918	0.4617
1.1905	-0.851	1.7183	-0.1616	0.5405	2.7409	2.3043	-0.2263	-0.9195	0.4328	1.8592	1.019	0.2239	-0.7361
-1.6263	0.8108	-2.7609	-0.3058	-0.68	-1.831	-0.179	-0.8651	-0.9885	0.3631	-1.4635	-1.2024	0.5231	-0.9671
0.9191	0.2895	-1.0946	0.8141	0.2884	-0.5248	-0.6605	-1.1495	-1.4895	0.1605	0.6124	0.2571	0.7926	-0.3013
1.2323	-0.3304	1.6027	0.8283	0.27	0.0548	-0.2279	1.3241	1.0748	0.5935	0.8611	1.3008	-1.2376	1.9596
0.5077	-0.083	0.3402	0.9562	0.2708	2.0287	2.2638	1.7215	-0.9836	0.0243	4.3042	3.5854	-1.3845	-1.1494
1.0477	0.8708	-0.372	0.6201	0.8704	-0.7085	0.6318	-0.8745	-1.1468	-0.0616	-0.3127	-0.2067	0.0145	0.2572
0.081	-0.3681	0.5179	0.7868	0.5181	-0.0672	0.4142	-0.2103	-0.4672	-0.315	1.8461	1.6728	0.1341	0.7607
-2.0787	-0.4862	0.1749	-1.0136	0.215	0.5635	3.0037	0.041	-0.0684	-0.7783	0.6292	0.5646	0.3617	-0.8544
-0.6058	-1.0285	-1.0805	-1.1423	-0.8926	0.4704	1.9589	0.3355	-0.5087	-0.3103	0.1629	-0.0169	0.4568	1.386
0.6308	0.9094	2.392	0.4468	1.0922	2.5888	2.0451	0.2132	-1.1961	-2.1994	2.7971	1.8335	-1.6779	1.1526
0.7232	3.1694	-0.4767	1.4302	0.1735	0.3725	1.2345	0.4225	1.4171	0.2642	-0.6855	0.9627	2.1892	0.964
-0.551	0.781	0.9777	0.2002	0.8015	-0.6748	0.4355	0.2258	0.2202	0.0478	-0.5287	-0.2113	-1.7159	-0.6601
-0.7516	0.5373	-1.062	-0.5021	-0.2912	-0.9468	-0.3949	0.7402	1.1032	-1.2981	-1.212	-0.6455	0.1802	0.301
4.1992	0.4571	-0.2291	0.6162	1.1477	0.0971	0.3394	0.6156	-0.0876	0.0779	-0.8344	-0.4978	-0.0678	0.0499
-1.2486	0.2934	0.6957	-0.0683	0.3525	-0.7415	0.1963	0.6902	1.1929	-0.9628	-0.1341	0.3679	-0.6776	0.3284
-0.0211	-0.1751	0.4978	-0.0485	0.5704	-0.6686	-0.848	0.5687	1.4944	-1.6549	-0.2298	0.1229	0.3078	0.1759
0.2302	-0.373	-0.0777	-0.1607	-0.0692	-0.6608	-1.0147	2.0519	3.3746	-1.4696	-0.6134	0.5279	1.2466	0.5501
1.1654	1.5658	0.978	1.3352	1.848	1.512	6.2356	1.4716	0.0958	-0.0862	2.7145	3.7416	0.4566	0.114
1.244	-0.0797	-0.0138	0.9733	0.4814	0.0681	-0.2557	-0.4287	-0.8699	1.308	0.985	0.7512	0.1232	-1.2143
1.0351	0.121	-0.59	1.5512	-0.7321	0.4104	-1.3728	1.0511	0.5346	0.738	2.2258	2.475	0.6446	1.5867
-0.9847	1.5512	0.2378	0.6041	0.4143	-0.7857	0.857	-1.2194	-1.1259	0.5427	-0.498	-0.2222	-0.6365	0.7312
0.9212	-2.3633	-2.8317	-2.169	-2.6192	0.1496	-0.5346	1.0279	0.5227	1.6646	-2.5743	-2.508	1.1162	1.1455
0.978	0.4433	0.0665	-0.319	-0.3944	0.4689	-0.8045	1.0726	2.0958	-0.2614	-1.612	-0.8428	0.9416	0.4008
0.1661	1.3398	0.3924	0.5468	0.4405	-0.2289	-0.384	0.4167	0.0334	-0.2607	-0.181	-0.0195	-1.4754	-0.3888
-0.7416	-0.2821	0.0037	0.0862	0.3024	-0.5144	-1.0498	0.1679	-0.1898	-0.9095	0.9113	0.4156	-1.0039	-1.3693
0.6886	1.3684	-0.8018	-0.4062	-0.2885	0.5031	-0.2544	-0.8401	-0.3514	-0.1155	-2.0626	-1.9555	0.9079	-0.2146
-1.3091	-1.5886	-2.5711	-1.711	-1.6199	-0.5625	1.7782	1.0033	0.2349	0.0901	-0.7877	-0.4977	0.898	1.0277
-0.1693	0.5163	0.3121	0.6144	0.2914	-0.1474	-0.9203	0.1888	0.063	-0.8132	0.9459	0.7827	-0.5091	-0.2048
-1.4087	-1.5917	-2.3845	-3.8988	-3.9164	-0.5712	-9.2025	-1.8745	-0.4765	-0.8981	-6.505	-8.5453	-1.3249	-0.3139
-0.6979	0.3993	0.6617	-0.1336	0.3199	-1.7562	-3.8605	0.141	0.5523	-1.1912	-1.494	-1.8196	-2.8446	-1.1129
0.5471	0.1072	0.2644	0.414	0.5535	-1.0163	-0.3508	0.1169	0.178	0.0898	-0.3642	-0.062	-0.6788	0.358
0.0916	-0.3871	0.036	-0.4893	0.2723	-0.4761	0.9574	-0.9478	-1.0052	1.1824	-1.2441	-1.3223	-0.4487	-0.4056
0.9141	0.7784	2.1302	0.1747	0.4464	0.8923	1.3611	-1.0217	-0.8562	1.76	-1.1606	-1.048	-1.1732	1.5917
0.344	0.9637	0.6165	-0.2767	1.9087	1.4201	6.5482	2.1008	0.8112	-2.1079	1.5242	2.3524	0.0346	-0.9499
-0.5853	-0.0515	-1.1366	-0.2315	-0.2864	-1.6154	-0.9347	0.6542	0.9281	-0.4891	-1.0305	-0.4897	-0.0964	0.1549
0.6408	1.3344	0.5726	-0.1452	2.1271	1.4126	7.65	2.3326	1.0206	-2.0425	1.3792	2.6322	0.3405	-0.389
0.288	-1.6729	-0.8659	1.0674	-0.1329	-1.3705	0.2794	1.096	0.8735	1.8837	1.8766	2.5795	1.0876	0.0189
-1.0425	0.2736	0.0373	-1.302	-0.2896	0.8425	-0.5746	-0.248	-0.5324	-0.9186	-1.0737	-1.9108	-1.2889	-2.1148
3.8915	-1.7199	-0.3322	-0.2791	0.9025	0.4902	-0.2392	-0.412	-0.8163	0.6831	-0.5086	-1.1075	0.8491	-1.7033
-1.1764	0.0956	0.5426	0.2038	-0.723	-0.0963	-0.9041	0.2521	0.1698	0.5616	0.3955	0.3626	-1.0898	1.0462
0.5561	1.0236	1.1902	0.813	0.6215	1.7752	0.6244	-1.3981	-1.3841	-0.6963	1.655	0.9814	0.7767	0.5395
-0.7191	0.763	0.5682	-1.2713	1.0841	1.0502	6.2742	-0.068	0.1149	-0.272	-1.3319	-0.4349	0.9881	-0.3081
-0.4423	-0.9144	-1.359	-1.0654	-1.021	-0.5143	-0.7277	-1.2745	-1.6657	0.9461	-1.4306	-2.1167	-0.2436	0.1069
