"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.4506	-0.173	0.0319	-0.3986	0.4453	-0.4085	-0.1825	-1.8083	-0.7185	0.3353	-0.9949	-0.9005	0.3482	0.7269
1.0834	-1.2033	-1.1086	-0.4089	-1.6766	0.1154	0.735	0.2881	0.1878	0.0184	0.7403	-0.206	1.1864	0.3225
0.9809	1.5311	0.3564	0.7202	0.3452	-0.1442	-0.4766	-0.3202	0.1134	0.3614	-0.0964	0.4786	0.9107	-0.3375
-1.0276	-0.4489	-0.8532	-1.8764	-2.3393	1.4501	2.9761	-2.1177	-1.7963	1.8733	-1.9702	-5.0428	-0.7809	-1.8173
0.0202	0.1821	-0.1139	0.2282	0.6323	-2.2278	-0.5061	0.486	0.4822	1.6918	-1.4529	-0.3269	1.0235	-0.6029
0.4125	-0.1162	-0.4474	-0.9151	-0.2391	-0.1058	-1.0908	0.606	4.2368	1.718	-6.61	6.3328	0.6639	1.9978
-0.2519	0.5137	0.8	7e-04	0.5023	-0.3812	0.496	1.5493	0.6446	-0.7937	2.9028	-1.9013	0.0259	0.3214
-1.3629	0.6693	-0.1468	-0.0494	-0.3352	0.1142	0.8085	-0.5031	-1.074	-0.4265	1.3421	-3.2163	-1.6265	-0.4119
0.2659	0.0484	0.3018	0.234	0.1187	-0.7248	-0.277	2.6659	0.5683	-1.249	1.4463	-0.1935	-1.8692	-0.3146
1.8897	0.681	0.8843	1.6902	0.445	-1.1429	-2.0142	-1.3385	-5.6889	-0.9987	-0.6311	-0.8648	-2.9423	-2.376
1.012	-4.5626	-0.593	0.2626	0.1777	-0.7946	-0.9897	2.6161	-0.275	-0.562	0.4794	4.1143	-1.0892	0.4584
1.2012	2.9982	1.7134	1.8653	0.5418	2.8219	2.2834	-0.2469	-0.8878	0.4321	6.6464	-3.2788	0.2124	-0.7383
-1.6328	0.811	-0.6546	-0.3029	-0.7096	-1.819	1.1351	-0.8706	-0.988	0.3653	2.1644	-5.9627	0.5152	0.0259
1.0122	0.3158	0.4248	0.7461	0.3856	-0.5364	-0.5755	-0.7172	-1.4883	0.1341	0.642	-0.2263	0.7349	-0.2761
1.2115	1.3008	1.4621	0.8869	0.3702	0.0844	0.0444	1.3325	1.0756	0.5836	0.8157	1.2779	-1.2333	1.9776
-1.5718	-0.0542	0.1465	0.8493	0.5263	2.2784	2.1674	-0.2431	-1.0395	0.1243	5.0743	-2.9714	-1.3705	-1.0564
0.9545	0.634	0.5195	1.0057	0.2747	-0.7611	0.1799	-0.7822	-1.0484	2.2688	-0.391	-0.4222	0.181	0.0666
0.1993	-0.4718	0.4293	0.7307	0.5672	1.6472	0.2099	-0.4306	-0.2608	-0.2377	1.9537	1.5464	-0.0396	0.7165
-2.0877	-0.492	0.1301	-1.0067	0.2185	0.5702	1.8757	0.4536	-0.081	-0.7717	3.6512	-4.6503	0.3615	-0.8608
-0.6338	-1.0372	-1.0907	-1.1309	-0.8997	-4.6276	-2.2117	0.3284	-0.2836	-0.3074	-4.9356	-0.2466	-0.8426	1.385
0.6581	0.948	2.3407	0.3633	1.1777	2.6099	0.0944	0.2853	-1.274	-2.1977	2.7337	0.2377	-1.6444	-0.0797
0.7249	1.185	-0.2152	1.4141	0.1917	0.3866	0.1048	0.408	1.4464	0.2721	2.7369	1.1434	1.1762	0.9615
-0.6651	0.7616	0.4698	0.1705	0.8914	-0.2911	-1.1843	0.028	0.6291	0.1878	-3.0094	2.2535	-1.8404	0.3109
-0.8079	0.3663	-0.9452	-0.2363	-0.302	-0.8809	-0.984	0.4185	1.3939	-0.1749	-2.9051	1.6541	-1.1724	0.2214
-0.9405	0.2849	-0.1924	1.0591	0.7914	0.3533	0.3498	0.1809	0.2857	0.052	2.8991	-0.4307	-0.2205	-0.0076
-1.3759	0.3906	-0.4117	-0.0898	0.1164	-0.6286	0.0119	0.7898	0.988	-0.8681	1.2328	-1.1698	-0.567	0.3698
0.0825	-0.0698	0.3508	-0.1678	0.5836	-0.665	-1.1799	0.6476	0.1364	-1.6532	0.1876	0.77	0.2982	0.2276
1.0987	-0.3798	-0.0648	-0.1471	-0.063	-0.6635	-0.7719	2.0478	1.6102	-1.4761	1.0243	1.6262	1.2385	0.5524
1.3091	1.6373	1.1959	3.2737	1.7689	1.243	0.7827	1.5472	-0.032	-0.1661	8.8757	-0.5382	0.5809	0.0292
1.1254	-0.0333	0.045	0.6858	0.2838	0.1509	-0.405	-0.7725	-0.9838	1.3931	-1.7217	1.5627	0.2186	-1.1881
1.0199	0.0919	-0.6919	1.5838	-0.6659	0.502	0.8353	-0.2029	0.6331	1.6602	2.459	1.0307	0.5684	1.6031
-0.9059	1.5619	-0.0077	0.5432	0.6409	-0.7547	-0.52	-1.2242	0.4573	0.5825	-0.3997	-0.3288	0.615	0.7917
0.9195	-2.3592	-2.8565	-2.183	-2.5967	-3.0803	-3.759	1.0152	0.872	-4.8778	-4.8627	3.6376	1.1057	1.1464
0.8047	0.4285	0.0579	-0.3079	-0.3902	1.2109	0.4594	1.0542	2.1194	-0.2621	0.306	1.5738	0.9358	0.394
0.2174	1.3472	0.4946	0.5127	0.2943	-0.2139	-0.4846	0.4086	-0.1857	-0.257	-0.4303	0.0084	-1.456	-0.4031
-0.5537	-0.2187	-0.3617	-0.1177	0.3305	-0.4888	-0.8952	0.6063	-0.1961	-0.9389	-1.1876	0.5794	-1.1599	-1.2706
0.6915	1.3472	-0.7961	-0.3808	-0.3011	0.5093	-1.4089	-0.8617	2.603	1.0999	-6.5414	5.2018	0.9158	-0.2224
-1.3212	-1.9549	-2.5631	0.9583	-1.6374	-0.5455	2.4505	0.9943	0.271	0.0951	7.9943	-4.3734	0.8924	1.0184
-0.0702	0.611	0.5231	0.7878	1.0041	-0.2879	-0.5485	0.4951	-0.0028	-0.3199	1.1427	0.3522	-0.3579	-0.1075
-1.4118	-1.5948	-2.3952	-1.5691	-2.3611	-0.5581	0.4874	-1.8691	-0.4562	1.6208	-5.7358	-0.3907	-1.3402	-0.3113
-0.6811	0.4068	0.6744	-0.1418	0.3469	4.304	0.9392	0.1648	0.5314	-1.1902	0.14	2.1425	-2.8298	-1.0982
0.4475	0.2755	0.4156	0.3977	0.3816	-1.0825	-0.7214	0.5287	-0.1276	0.0897	-0.3646	0.4259	-0.4161	0.3808
0.0849	-0.3972	-0.0764	-0.4824	0.2607	-0.4822	-1.9229	-0.966	-0.9905	-1.151	-3.6511	2.2451	-0.4515	-0.4226
0.6633	0.768	1.4664	0.337	-0.1386	0.7224	1.526	-1.1651	-0.7913	3.1629	-1.1083	-0.8604	-1.1465	1.3482
0.1886	0.935	0.8378	0.5958	1.5964	1.3375	-0.9195	1.7326	1.3369	-2.1012	1.729	2.396	-0.2193	-1.1353
-0.525	-0.055	-0.5134	-0.2251	-0.2467	-1.6439	-0.8335	0.5889	0.9699	-0.5244	-0.7643	0.2958	-0.1473	1.3531
0.408	1.1818	1.0958	0.3106	1.4759	1.2992	-0.8641	2.1439	2.1052	-2.1097	1.428	2.6594	-0.0136	-0.5394
0.3247	-1.727	-0.6915	-0.1425	-0.1017	-1.4235	0.1904	1.0868	0.9416	1.853	-1.0092	0.8761	1.0994	-0.0581
-1.0343	0.2695	0.044	-1.2969	-0.7914	0.8378	0.9507	-0.24	-0.5316	-0.9189	-0.5206	-2.6203	-1.2794	-0.8603
-1.3607	-1.6846	-0.2883	-0.7479	0.6615	0.4918	0.7245	-0.6516	-0.6617	0.7584	-0.3703	-0.9238	0.7669	-1.7378
-1.1407	0.2082	0.7676	-0.1478	0.0928	-0.2616	-0.9346	0.6352	-0.2022	0.611	-5.6462	2.5148	-6.4973	1.049
0.4906	-1.0093	1.0902	-0.0341	0.6484	1.9172	0.1622	-1.2888	-1.4175	-0.7428	1.51	0.9292	0.8183	0.6371
-0.7206	0.7502	0.5605	0.6916	1.1064	1.0633	0.1211	-0.0765	0.1253	-0.2743	1.63	0.1966	-0.5558	-0.3117
-0.466	-0.9019	-1.4173	-0.6587	-0.8947	-0.4767	-0.7329	-1.2711	0.3142	0.972	-4.7728	2.23	-0.2516	0.1433
-0.4726	-1.0808	-0.214	0.4421	0.8452	0.5111	0.0411	2.2024	1.1388	-1.0277	2.6174	1.2471	-0.5385	-0.7431
-0.7397	1.0612	-0.2816	0.1029	-0.2379	0.2247	0.9051	-0.0506	0.3761	-0.4731	2.7461	-2.6625	0.6455	-0.1267
1.148	-0.7746	0.1997	0.819	0.5912	0.8628	0.4415	0.3645	0.4866	1.7131	0.5844	2.1881	1.1099	-0.4105
0.9332	0.7554	1.1796	-0.1459	0.2955	-0.4705	0.0236	0.1492	0.7039	2.2896	-3.3399	1.2711	-0.3469	0.6204
-0.1909	-0.0953	-0.4114	-0.3052	0.0402	-1.3888	-0.8707	-1.9461	-1.9013	0.4548	-2.3991	-1.1036	1.0512	-1.1046
-0.0689	-0.5272	-0.3625	-1.2425	-0.8356	1.4121	0.9849	-0.2956	-0.037	-0.6649	-0.11	-1.0864	0.9041	-1.2636
1.9719	1.4307	0.4611	0.6731	0.0602	-0.1541	-0.4992	0.22	0.8083	1.0794	-1.2789	1.8533	1.1442	-0.1172
0.1923	-0.0147	-0.1294	-0.1995	-0.4315	-0.6435	0.0211	0.4285	0.5738	1.0136	-1.9497	0.5171	-0.7111	0.3453
0.1002	-0.1145	0.2838	0.0079	-0.0276	-0.2475	1.2026	1.8101	0.7565	0.0607	3.2613	-2.186	0.4222	-0.1142
0.3966	3.1535	0.5143	0.6921	-0.059	-0.0776	-0.089	-1.7273	-1.7889	1.0611	-2.0384	-2.1487	-1.2505	-1.9607
-1.3116	1.7445	0.9166	0.5371	1.393	-0.0418	0.7469	0.4481	1.2447	0.3619	2.9842	-2.1579	0.6079	0.3149
0.1325	-0.5625	0.9588	-0.4976	0.2517	0.9545	0.7326	-0.0718	-1.2501	1.0367	-1.7434	-0.3306	-1.5994	-1.3598
-0.9885	-0.6	0.628	-0.6124	0.3659	-0.2887	0.5105	-0.6477	-1.0271	1.1212	-1.4616	-1.41	-1.0573	-0.0901
0.9576	1.9628	1.4417	1.3578	0.482	2.6751	1.5289	-0.434	0.3047	1.1406	3.1753	0.043	-0.2371	0.6983
0.1588	0.8229	-0.3745	1.6853	0.2673	0.2229	0.1182	-1.4559	-1.3699	1.898	0.1101	0.1197	-0.8364	-0.7756
0.2534	-2.8403	-1.465	-1.7245	-1.6464	-2.4531	-1.9989	-0.8215	-0.6953	0.3637	-7.8441	3.1668	-0.9671	1.1829
-0.15	0.8927	-0.275	0.3718	0.9672	0.2116	-0.9407	0.1581	1.1111	-0.676	-0.1253	1.5707	1.2967	-1.2826
0.159	0.3482	0.6697	-0.065	0.0831	0.2849	-0.0904	0.8627	-0.1326	-0.6178	-0.2396	0.1236	-1.7627	-0.0791
-1.0782	-0.2049	0.2825	-0.3363	0.7243	-0.2228	1.5068	-0.3433	0.5497	2.9886	-0.6583	-1.7814	1.0094	-0.8462
0.0439	0.0641	1.004	-0.3727	0.5785	0.8795	-0.2659	-0.2959	-0.5849	-1.0793	0.0652	0.2992	-0.1737	0.0408
-0.7251	0.362	0.9676	-1.1132	-0.4852	1.5809	3.2623	1.6149	1.6153	0.3875	4.3258	-4.4944	0.5132	0.3868
0.7874	0.9593	0.8608	0.5855	0.2352	-1.0296	0.2569	-0.7121	-1.8133	0.9599	1.0993	-2.6827	0.5067	-0.3122
0.2047	0.8942	0.1934	0.5315	0.6913	0.1017	-0.3293	0.6176	1.4645	-0.0639	0.8199	1.2137	0.9676	0.2055
0.9163	2.0662	0.0974	1.2652	0.4787	0.5133	-0.1016	-0.0544	1.3735	0.9917	0.5835	1.4014	1.1608	-0.1879
-0.2397	-0.1315	-1.1195	-0.4509	0.3352	-2.1176	-1.8747	1.7403	1.9104	-1.3392	-1.8947	1.7224	1.154	-1.1084
0.7372	0.5738	0.827	1.4905	0.5828	-0.205	0.0667	0.8704	0.807	0.1005	3.8934	0.6469	0.2102	2.6866
-2.2699	-0.3835	0.8045	-0.3889	1.96	-0.4424	0.2889	-0.3916	-1.1123	-0.7068	2.5826	-3.42	0.9471	-1.3622
-2.5614	-0.7528	0.3573	0.1159	1.1622	-0.0408	1.8718	1.328	1.1631	0.7364	4.5593	-3.0972	-0.3845	0.7646
-0.3313	1.2108	1.063	3.1911	0.4425	5.6285	6.0507	-0.3781	-0.7834	1.311	16.5392	-6.6328	1.2907	0.7509
1.7451	1.2553	1.5453	-6.9432	-4.9918	1.4032	1.5575	-4.0119	-3.0326	-0.6751	-13.0029	-5.5066	-0.2441	-1.2198
-0.4437	-2.2071	-2.2691	-1.7156	-2.0801	-3.1888	-1.328	-0.0712	-0.4285	0.1663	-6.1616	0.3148	-0.8612	-0.129
0.7868	0.5259	0.2312	-0.0698	-0.5986	1.1345	0.3605	-0.8717	0.5354	0.6652	-1.0238	1.3038	0.3847	1.1896
1.5513	1.2793	0.1792	3.0325	0.5375	0.6957	0.48	0.2889	-0.2526	1.5014	4.529	0.9456	-0.2853	0.5076
-1.937	-0.9612	0.7398	-0.9107	0.2291	0.5692	1.8463	0.8934	-0.5858	-0.206	2.3546	-3.7916	-1.9372	-0.2098
-0.8235	-1.5302	-1.9698	-1.655	-1.0559	-0.5763	0.1266	-0.3006	-0.1202	0.2532	-3.5351	-0.8632	1.0225	-3.1766
0.428	0.7282	0.5166	0.3132	0.242	-4.3613	-1.5336	1.1678	-0.2021	0.514	-1.2632	-1.3772	-0.4445	1.564
0.0193	0.7935	-0.7026	0.3651	0.8975	-0.1224	-2.1611	0.1069	2.7225	0.5534	-5.1558	6.0989	0.2164	-0.2345
-0.4889	-0.3209	-0.1844	0.1239	0.1617	-1.761	-0.1851	1.1674	0.4068	-0.2838	1.5382	-1.3068	0.1042	0.69
-0.5822	0.5138	-0.3467	0.6665	0.1056	0.6515	1.5253	1.7156	1.9398	-0.2065	5.1962	-1.7318	0.8538	0.1732
-1.621	-0.0222	0.6786	-0.0643	0.2449	1.6331	3.671	0.4667	0.2513	0.9587	7.0266	-5.8616	0.9209	0.0645
-1.2598	-2.2662	-2.3373	-1.2496	-0.7684	0.0509	-1.7941	-1.7805	-0.0217	-1.3772	-4.9098	3.6354	0.4189	-0.5197
1.1351	2.18	2.0428	-0.0584	0.7159	2.1129	0.0418	0.4855	0.8169	-1.8164	1.6827	0.6215	0.4044	0.4862
0.9598	-0.8797	-0.4676	-1.8721	-1.6793	0.9303	-0.5054	0.6478	0.0624	-0.9873	-5.752	2.3656	-2.0918	-1.451
1.0962	0.7301	0.6421	-0.4701	-0.2704	0.1567	-0.7017	0.178	1.4338	-0.7148	-1.2646	2.0755	0.9657	1.9024
-0.2907	-0.5984	0.2262	-0.5778	-0.1081	0.5186	0.8035	0.5924	1.8983	0.5057	0.4648	0.7407	0.8202	1.8289
-0.59	-0.9854	-0.0012	-0.4446	-0.2636	0.8834	0.7833	-0.6318	-0.7601	-0.2486	1.0017	-0.9792	-0.1654	0.3079
0.8131	0.0375	1.1788	-1.4057	0.0342	-1.4023	-0.8063	0.8525	0.994	0.3558	-4.0977	1.1038	0.2467	1.0249
0.4021	0.1653	0.2423	-1.3174	-0.2737	-1.0137	-0.173	1.2478	1.2115	-0.3697	-1.741	-0.5379	1.1098	-0.5161
1.0715	-3.6171	0.4936	-0.638	-1.2471	4.2367	4.8774	3.269	0.4083	0.4439	7.9164	-2.4841	-0.1873	-0.731
-0.6957	-0.4568	-1.561	-0.841	-0.5124	-5.2309	-2.4957	-0.7037	-0.3802	0.1022	-4.4699	-0.9895	1.5125	0.5341
-0.209	0.0951	-0.3625	0.2404	0.0849	1.2776	0.5757	-0.1895	1.102	0.9194	-0.2036	1.3547	0.271	-0.2803
-0.2272	-0.2893	-1.2599	-0.5807	-0.1296	-0.0792	-0.5931	0.0811	-0.5247	-0.213	-3.0729	0.2737	-0.0687	-4.1136
0.3463	0.2749	0.0469	0.1872	0.0766	-0.1742	0.0452	-0.2483	-0.321	0.1251	0.6496	-0.6237	0.8753	-0.3446
