"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.16	0.0239	0.2843	-0.9362	0.3339	-0.7173	0.3557	-1.6807	-0.8948	0.2321	-0.9279	-0.8401	0.5252	0.7435
1.3287	-0.0088	-1.2709	-0.3504	-1.004	0.3715	0.3864	-0.0314	0.4433	-0.1883	-0.3295	-0.5071	1.2446	0.5517
0.9913	1.4904	-0.6942	0.7599	0.4193	-0.3657	0.0148	0.0607	-0.1564	-1.2121	0.0381	0.3597	0.9744	-0.4365
-1.0424	-0.4621	-0.1815	-1.8757	-2.256	1.4578	2.6723	-2.1357	-1.7882	1.9011	-2.1032	-3.6344	-0.8034	3.9478
0.0779	0.0934	-0.1177	0.3865	0.9048	-1.8225	-0.9202	0.4697	0.5951	1.1875	-1.6242	-0.679	1.1534	-0.3734
2.9584	-0.1235	-0.4209	-0.9332	-0.2519	-0.1112	0.7436	0.6169	1.0633	1.7186	-3.5155	-3.9119	0.6587	1.999
-0.2577	0.5153	0.744	0.0109	0.4997	-0.39	0.3963	1.5493	4.4166	-0.8024	-1.0276	-0.8469	0.0225	0.3097
-1.3787	0.1456	-0.1394	-0.057	-0.3455	0.0988	-0.2019	-0.4976	-2.4276	-0.4258	-0.1694	-0.5261	-1.6276	-0.4187
0.3868	0.3948	0.8664	-0.074	0.4336	-0.5104	-0.4892	-0.5693	0.542	-1.1986	-0.7514	-1.0329	-1.8999	-0.1191
1.9248	0.8988	0.7917	1.5468	0.4613	-1.0308	-2.1708	-2.4436	-2.0475	-0.8517	-0.6428	-0.8862	-2.9928	-2.3682
1.0576	0.2129	-0.5921	0.2384	0.2223	-0.8055	-0.9633	-0.4011	-3.4659	-0.563	0.45	0.5628	-1.0929	0.4609
1.1965	2.1152	1.7266	1.8758	0.5359	2.768	2.2951	-0.2461	1.6883	0.43	1.1816	0.3885	0.2273	-0.7253
-1.6373	0.8027	-0.6632	-0.2943	-0.6822	-1.8188	-0.2936	-0.8717	2.5475	0.3615	-4.8435	-4.6491	0.5103	-0.9618
0.9379	0.2561	0.5435	0.8622	1.1111	-0.5258	-0.6127	-1.1868	-1.4744	0.1395	2.0098	2.6059	0.7745	-0.3134
1.2108	-0.0627	0.9917	0.8285	0.3041	-0.0142	0.1575	1.3186	1.1086	0.6165	1.0811	1.1214	-1.2288	1.9396
0.5049	3.3416	0.4851	0.9057	0.2263	2.0252	2.321	-0.2287	-1.05	8e-04	-3.9644	-5.3785	-1.3103	-1.2361
0.9743	1.1595	-0.0235	0.4863	0.7357	-0.5608	0.1259	-0.6064	-1.435	-0.0588	-0.4877	-0.2927	0.3251	0.4238
0.0711	0.9187	0.4962	0.9198	0.4767	0.0443	0.4546	-0.2912	-0.4096	-0.3629	1.6272	1.8214	0.0605	0.7646
-2.0907	-0.2493	0.1051	-1.0143	0.2226	0.5886	0.5004	0.049	-0.0702	-0.7734	0.1307	-2e-04	0.3597	-0.8514
-0.6082	-1.0355	-1.0912	-1.1387	-0.8798	-1.2858	-0.6204	-0.6126	-0.2959	-0.309	-0.2307	0.0713	0.4526	1.3819
0.6028	1.0586	2.4932	0.3469	1.0482	2.7187	1.8022	0.2603	2.3495	-2.1908	2.8078	1.7895	-1.6165	-0.0593
0.7101	1.9531	-0.4724	1.4285	0.1679	-1.2148	0.4269	0.3985	1.4382	0.2689	-1.4459	-0.8611	1.1629	0.9758
-0.609	1.3802	1.0617	0.3238	0.7065	-0.479	0.4787	0.0428	0.6266	0.0028	-2.5775	-2.8552	-1.6074	0.1304
-0.7373	0.4937	-1.0133	-0.4772	-0.2953	-2.3291	-1.0988	0.7012	1.1749	-1.3236	-3.16	-2.7946	-0.9523	0.3156
-0.6646	0.6453	-0.5368	0.5963	1.087	0.3216	0.4019	5.7864	0.3564	0.1744	-0.8404	-0.4195	-0.3975	0.0036
-1.2421	0.4089	0.3308	-0.0968	0.2563	-0.6678	0.0171	0.4665	1.1852	-0.9662	-0.3689	-0.2135	-0.6575	0.3707
0.0336	-0.197	0.5281	0.0157	0.4296	-0.7487	-0.7425	-1.9075	0.2563	-1.7177	2.7538	3.1899	0.2838	0.1234
0.2336	-0.3685	-0.0654	-0.1745	-0.0608	-0.6672	-0.8525	2.05	1.6193	-1.4779	-0.1007	-0.0655	-1.8474	0.5421
1.1913	1.6189	1.1235	1.2624	1.8005	1.3636	1.3533	1.6397	-0.1158	-0.1043	1.7176	1.8044	0.6112	0.075
1.2767	0.0653	0.2575	0.8959	0.1914	0.032	-0.3787	-0.8311	-0.9304	1.2742	0.221	0.311	0.2435	-0.5775
1.0219	0.0972	-0.6503	1.5826	-0.6934	0.4728	-0.0857	0.9862	0.6233	-1.7989	5.794	6.3206	0.5936	1.5999
-1.033	1.5036	0.2413	0.7301	0.4864	-0.7057	0.7602	-1.1858	-1.1226	0.5305	-0.5637	-0.2456	0.6685	0.7742
0.9248	-1.4935	-2.8357	-2.1874	-2.6091	-0.269	0.1577	1.0124	0.8868	1.6705	-5.1332	-5.706	1.1152	1.1586
0.8039	0.4344	0.0725	-0.3181	0.3015	0.4791	0.8679	1.0475	2.1287	-0.2715	-0.74	-0.8249	0.932	0.3859
0.2386	0.9349	0.4877	0.7882	0.4545	-0.2612	-0.2235	0.3488	-0.0235	-0.4932	-0.5584	-0.6375	-1.363	-0.3562
-0.7316	-0.2849	-0.0379	0.1314	-0.0521	-0.477	-1.0559	0.0963	-0.1251	-0.5978	-0.1936	-0.1286	-1.0853	-1.3538
0.6802	1.3557	-0.8122	-0.4047	-0.2914	0.5219	1.4655	-0.8592	-0.3483	1.0979	-3.606	-4.058	1.7558	-0.2061
-1.3043	-1.9723	-2.5569	-4.5093	-1.642	-0.5497	0.4051	1.0262	0.2318	0.0861	-6.1731	-6.8504	0.9169	1.0186
-0.1078	0.5906	0.259	0.5947	0.3613	-0.0715	-0.0939	0.3287	0.0015	-0.7782	0.7784	0.8787	-0.5279	-0.1481
-1.4012	-1.5879	-2.3909	-1.5646	-3.1658	-1.2486	-1.5881	-1.8709	-0.462	-0.8853	-2.5489	-3.0749	-1.3314	-0.3148
-0.6882	0.4096	0.6712	-0.137	0.3154	-0.8661	-0.948	0.1579	0.5497	-1.1887	-2.3556	-2.6963	-2.8443	-1.0913
