"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.4188	0.0053	-0.0708	-0.7619	0.6905	-0.3969	-0.197	-1.4392	-1.1442	0.6036	-0.7254	-0.9666	-0.8133	0.6554
1.3914	-1.2502	-1.3072	-0.4896	-1.2367	0.0307	0.9082	0.0636	0.383	-0.1137	-0.2925	-0.4187	1.0202	-5.7873
0.7217	1.5971	0.3561	0.8091	0.3703	0.239	-0.6118	0.2016	-0.2364	-1.0215	-0.0709	0.4584	-3.1273	-0.3287
-1.0284	-0.4484	-0.1128	-1.8957	1.0241	1.4461	2.353	-2.1143	-1.8078	1.8898	-4.9541	-5.775	-0.7774	-1.8163
0.0406	-0.3366	0.0082	0.698	0.7667	-1.625	-0.9898	0.3048	0.7469	1.3099	-1.6203	-2.2378	0.9975	-0.5748
0.4176	-0.1062	-0.4535	-0.934	-0.24	-0.1177	-0.099	0.6048	1.0489	1.7124	0.0833	0.2374	0.6588	0.2099
-0.2553	-0.9438	0.7524	0.0042	0.4971	-0.3898	-0.2248	1.5487	0.6442	-0.8005	-3.769	-4.4514	0.0272	0.3171
-0.08	0.1384	-0.148	-0.0409	-0.3316	0.1206	-0.0612	-0.4992	-1.0731	-0.423	-1.3485	-1.1318	-1.6315	-0.4084
0.4315	0.1835	2.058	0.0046	0.4273	-0.807	-0.0903	-0.5291	0.4692	-1.2491	2.7806	1.534	-1.9134	-0.2114
2.0088	0.8697	0.779	1.6757	-0.2454	-1.4138	-1.7949	-1.2369	-2.1964	-1.1236	-0.7178	-0.9571	-2.849	-2.2838
1.0429	0.5643	1.3869	0.2505	0.2407	-0.7854	-0.9848	-0.4154	-0.2682	-0.5545	2.0754	1.5286	-1.0939	0.4692
1.1931	1.542	1.7418	1.8762	0.521	2.7453	2.298	-0.2266	-0.9117	0.4248	-1.7015	-1.7003	0.2263	3.194
-1.6424	0.7822	-0.6609	-0.2966	3.5043	-1.8201	-2.8064	-0.8627	-0.9914	0.3616	-2.0531	-2.2872	0.5191	-0.9729
0.9915	0.2523	0.5534	0.8429	0.262	-0.5104	-0.6488	-1.196	-1.4636	0.1552	0.4468	0.0637	0.7812	-0.313
1.2275	1.6103	1.4075	0.844	0.2869	0.0704	-0.9205	1.3294	1.0789	0.6121	0.9346	1.2454	-1.2636	3.8883
0.2593	0.1462	0.4289	0.8887	0.3037	2.1442	2.6626	-0.1706	-1.0747	0.1274	-6.3808	-6.669	-1.3222	-1.2254
0.9547	0.8904	-0.0278	0.561	0.8065	-0.8139	-2.1539	-0.4806	-1.5557	0.0419	-0.4149	-0.099	0.1783	0.1724
-0.1245	0.1498	0.6328	0.7869	0.0662	-0.0295	0.2926	-0.5475	-0.1456	-0.4969	1.7536	1.4642	0.3028	0.7121
-0.1583	-0.4908	0.12	-1.0198	0.2099	0.5647	0.4952	0.0561	-0.0798	-0.7786	0.0032	-0.2514	0.3648	-0.8479
-0.6142	-1.0456	-1.0988	-1.1383	-1.2442	-2.8294	-3.6217	0.3343	-0.2969	-0.2987	2.5008	3.1135	0.4556	1.3852
0.6321	0.8459	2.4291	0.4635	1.0872	2.6612	1.9626	0.2168	-1.197	-2.202	-2.8677	-3.4658	-1.6653	1.5795
0.7123	1.2233	-0.4831	1.4284	0.1823	0.381	0.1889	0.4203	1.4304	0.274	3.6291	4.2924	1.1711	-0.3092
-0.5701	0.6096	0.5413	0.4274	0.5502	-0.3262	0.2299	-0.1088	0.7821	0.0245	0.401	0.1125	-1.8758	0.2026
-0.8935	0.6762	-1.0511	-0.4962	-0.2312	-0.8387	-1.6322	0.5899	1.2062	-1.1877	4.7654	5.8352	-1.0572	0.3094
-0.8178	0.5928	-0.2559	0.7589	0.94	0.3243	0.3845	0.0919	0.3643	0.0126	-0.8954	-0.7329	-0.2161	-6e-04
-1.0736	0.1866	0.5646	2.5835	0.3895	-0.8536	0.3048	0.4177	1.2128	-1.0435	0.1035	-0.2968	-0.7301	0.3945
-0.0572	-0.1681	0.6263	0.0026	0.3624	-0.6259	-0.9011	0.3351	0.2842	-1.6464	2.2082	1.8918	0.3041	0.1139
0.2421	-0.3866	-0.0786	-0.1558	-0.074	-0.6614	-1.459	2.0453	1.5453	-1.4796	1.8859	2.1794	1.2352	0.5504
1.2348	0.3034	1.2078	1.2421	1.6698	1.291	0.6686	1.6871	-0.1558	-0.1253	-7.1494	-7.7024	0.6354	0.0714
1.2374	-0.034	0.0185	0.9669	0.4145	0.022	-0.2215	-0.9206	-2.6381	1.2946	-6.6481	-6.945	0.1408	-1.2377
0.9998	0.1132	-0.6588	1.6057	-0.6955	0.4883	0.0263	2.235	0.6188	1.6546	-6.0193	-5.1812	0.5716	1.6009
-0.929	-0.0409	-0.0101	0.7048	0.5165	-0.7194	-0.3761	-1.2364	-1.0413	0.4977	-0.2669	-0.52	0.6452	0.8207
0.9159	-2.3502	-2.8417	-2.1776	-2.6288	-4.7547	-6.0783	1.029	0.8603	1.6816	8.2136	9.3479	6.425	1.1422
0.8074	0.424	0.0518	-0.3137	-0.5923	0.4699	0.284	1.0451	2.1301	-0.2652	5.2896	5.6853	0.9312	0.3926
1.0983	1.1398	0.3832	0.5293	0.432	0.0721	-0.5883	0.3574	0.0574	-0.1941	-0.2717	-0.0408	-1.5902	-0.4273
-0.7408	-0.2296	-0.0571	0.114	-0.0215	-0.5681	-0.9506	0.1709	-0.1668	-3.3641	2.5079	2.6409	-1.0765	-1.3754
0.6811	1.3584	-0.8111	-0.4085	0.546	0.5117	-0.5228	-0.8548	-0.3507	1.1069	3.1427	3.9581	0.9062	-0.2122
-1.3196	-1.9412	-2.5587	-1.7193	-1.6554	-0.539	-1.2679	1.0407	0.2193	0.1028	1.4652	2.7108	3.9193	1.0204
0.16	0.3505	0.3937	0.3185	0.3184	-0.2939	-0.2607	0.0574	0.3691	-0.3132	0.9217	0.7548	-0.4857	-0.1022
-1.4095	-1.5853	-2.3931	-1.5712	-3.1483	-0.5468	-0.9696	-1.8684	-3.5049	-0.9005	-0.4033	0.9533	-1.3463	-0.3108
-0.6919	0.3962	0.6737	-0.1376	1.0034	-0.5759	-0.2903	0.149	0.5698	-1.1813	-0.5837	-1.0865	-2.8345	-1.0915
0.5639	0.0929	0.3849	0.3436	-0.1408	-0.8809	-0.9322	0.2522	0.1013	0.1299	-0.117	-0.259	-0.614	0.3006
-0.4171	-0.3845	-0.088	-0.4995	0.2811	-0.4788	-0.0345	-0.9538	-1.0075	1.1838	-2.6603	-3.0915	-0.4459	-0.4159
0.8001	0.8672	1.2421	0.3061	0.1347	0.9555	1.3596	-1.1192	-0.7612	1.7314	-1.1915	-1.6505	-1.1889	1.4928
