"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.451	-0.202	-0.0673	-0.6523	0.4577	-0.3816	-0.4519	-1.4587	-1.0596	0.9639	-0.6891	-0.9599	0.5398	0.8213
1.2464	-1.3473	-1.1643	-0.5045	-1.3802	0.0601	0.8947	0.4023	0.1349	-0.0164	-0.2862	0.7324	1.0634	0.3312
0.895	1.6165	0.1247	0.7342	-0.1803	0.0323	-0.4885	0.2383	-0.1599	-1.1511	-0.0751	0.2759	0.9983	-0.0416
-1.0265	-0.4425	-0.13	-1.914	-2.3185	1.4514	3.2838	-2.1034	-3.0696	1.8784	-7.365	-7.6868	-0.7881	-1.8192
0.0569	0.1049	-0.0111	0.4361	0.6807	-2.1357	-0.5102	0.5324	0.4583	1.3145	0.3679	-0.4458	1.0923	-0.6674
-4.1387	-0.1278	-0.4432	-0.9322	-0.2323	-0.102	1.9985	0.602	1.0631	1.7208	-9.0955	-1.5552	0.6521	2.0173
-0.243	0.5317	0.7365	-0.0137	0.5093	-0.3909	1.6159	1.5477	0.6113	-0.7803	-2.8187	-0.0448	0.0171	0.3239
-1.3748	0.1469	-0.1491	-0.0387	-0.3448	0.1162	0.8109	-0.5061	-1.0777	-0.2636	-3.0501	-2.1241	-1.6323	-0.42
0.4726	0.2582	-0.0324	-0.1894	-1.5349	-0.6191	-0.3734	-0.095	0.2062	-1.0425	0.1602	-0.397	-2.0187	-0.1396
1.9656	0.7088	0.7658	1.7932	0.5219	-1.0447	-2.0209	-1.3312	-2.0673	-0.9767	5.9037	-0.9292	-2.9499	-2.3347
1.0442	-1.8294	-0.61	0.265	0.2155	-0.7925	-0.9756	-0.3071	-0.2693	-0.5737	4.8068	2.59	-1.0839	0.4578
1.2101	-0.0815	1.717	-0.6873	0.5361	2.7477	2.3002	-0.2175	-0.9243	0.4395	-0.4265	-1.7642	0.2183	-0.7167
-1.6222	0.8068	-0.6435	-0.3	-0.6815	-1.8249	2.2223	-0.8619	-3.0657	0.3602	-7.5234	-5.6746	0.5147	-0.9664
0.9529	0.3095	0.5196	-0.4713	0.284	-0.5506	-0.6023	-1.2468	-1.4261	0.1396	2.2334	-1.0647	0.7728	-0.3205
1.3189	-0.6205	1.3986	0.816	0.351	0.0617	0.911	1.2276	1.1617	0.5836	0.8365	1.2752	-1.2751	0.2916
0.3099	-0.3107	0.5008	1.0711	0.2918	4.9565	2.1218	-0.2659	-1.0141	-0.0441	-1.1475	-0.8038	-1.2733	-1.1769
1.0848	0.8342	-0.1127	0.4901	0.771	-0.6945	0.3481	-0.2669	-1.5702	-0.0523	-0.3639	-0.2975	3.4768	0.2932
0.108	-0.5026	0.556	0.7781	1.7386	0.0653	0.1422	0.0536	-0.6244	-0.2542	1.7458	1.6605	0.059	0.7105
-2.0673	-0.4593	0.0724	-1.0504	0.2442	0.5819	7.9632	0.0692	-5.3296	-0.7455	-13.7435	-7.9617	0.3371	-0.842
-0.6082	-1.0479	-1.0928	-1.1387	-0.8846	1.804	2.4456	0.3257	-0.2924	-0.3152	-4.2693	0.0731	1.8088	1.3763
0.6739	0.9565	2.3518	0.4271	1.1633	2.5586	2.133	0.1563	-1.1712	-1.4286	-0.8948	-0.826	-1.6619	-0.094
0.7082	0.8163	-0.4791	1.4202	0.1852	0.382	-2.1145	0.4159	1.4315	0.2641	2.7216	2.3206	1.1772	-0.3051
-1.0134	0.594	0.7526	0.5038	0.937	-0.3522	-1.805	-0.2119	0.8518	-0.0228	2.1952	0.9721	-1.8215	0.0904
-0.8358	0.3179	-1.0954	-0.4063	-0.1197	-0.8054	-3.9809	-0.8304	1.1983	-1.2784	5.3722	2.7233	-0.9762	0.2777
-0.9213	0.0458	-0.1783	0.6979	0.8473	0.405	0.3285	0.3832	-0.0014	0.1236	-0.8739	-0.1216	-0.2553	-0.549
