"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.292	-0.0723	-0.2479	-0.484	0.631	-0.3459	-0.414	-1.7366	-2.697	0.3254	-0.712	-1.1815	0.444	0.7905
1.3598	-1.231	-1.3304	-0.3312	-1.3298	0.0472	-1.1414	0.0809	0.3573	-0.2022	-0.4178	-0.3378	1.0413	0.3321
1.0295	1.2762	0.2844	0.6081	1.138	0.0467	-0.461	-0.0467	-0.077	-1.0774	-0.1974	0.4353	0.9774	-0.2655
-1.027	-0.4458	-0.1319	-1.9081	-2.2942	-4.0585	-2.7663	-2.1023	-1.812	1.9057	-14.2091	-12.634	-0.7871	-1.8064
-0.0631	0.0749	-0.1262	0.7313	-0.2736	-1.8682	-0.8382	0.4604	0.6427	1.226	-1.5567	-0.7051	1.0774	-0.5901
0.4172	-0.1152	-0.4553	-0.9361	-1.1328	-0.0923	-0.9607	0.6012	1.0688	1.7271	-7.5008	-6.2908	0.6583	1.9989
-0.2515	0.5047	0.7573	-0.4005	0.5038	-0.3875	-1.1479	1.5527	0.6415	-0.7973	0.4728	0.5471	0.0228	0.305
-1.3501	0.107	-0.1344	-0.082	-0.288	-7.9297	-6.3167	-0.5015	-1.0805	-0.4005	-11.1091	-9.0755	-1.6288	-0.4149
0.304	0.2746	-0.0378	0.1642	0.2549	-0.6234	-0.246	-0.5752	0.0837	-1.3051	-1.892	-1.65	-1.937	-0.2287
1.8704	1.03	0.7102	0.4325	0.133	-1.1834	-1.9262	-1.1711	-2.2426	-1.1199	-0.6542	-0.9606	-2.8963	-2.2407
1.0095	3.1518	-0.6094	0.2723	2.3937	-0.7357	-1.0583	-0.4791	-0.2373	-0.548	-12.3927	-9.893	-1.1082	0.442
1.2532	0.4902	1.7193	1.8272	0.6715	2.6959	2.3552	-0.218	-0.9261	0.4224	12.898	10.9743	0.2316	-0.7242
-1.6473	0.8084	-0.6577	-3.5156	-0.6757	-1.8257	-1.9524	-0.8652	-0.9887	0.3777	-18.8495	-16.5069	0.5222	-0.9747
0.8773	0.3356	0.5355	0.8923	0.178	-0.4902	-0.6642	-1.1667	-1.483	0.1114	2.731	2.4953	0.7838	-0.3184
1.2287	1.0275	1.4611	0.873	0.2834	0.0483	-0.9042	1.3069	1.0419	0.5808	0.9808	1.1805	-1.2373	1.9662
0.4628	-0.0907	0.2246	0.9349	0.4704	2.1879	2.208	-0.3013	-0.9702	0.0672	8.1065	6.3842	-1.4027	-1.0971
0.8316	1.195	-0.2732	0.6496	0.5385	-0.7083	0.4349	-0.6545	-1.3993	-0.091	-0.4021	-0.1229	0.1692	-5.5045
0.0502	-0.4532	-1.4396	0.8517	0.5927	0.0414	0.3276	-0.431	-0.2625	-0.2535	1.8536	1.6427	0.0713	0.7159
-2.0918	-0.4924	0.109	-1.0117	0.2206	0.5795	1.6878	-0.3864	-0.0793	-0.7834	0.7025	0.2413	0.3615	-0.8468
-0.6125	-1.0422	-1.0939	-1.141	-0.8761	-3.3092	-4.1374	0.4949	-0.2944	-0.3044	-5.8625	-5.0692	0.457	1.3846
0.6886	0.8267	2.46	0.3688	1.2033	2.5521	1.0212	0.2151	-1.214	-2.1818	11.2568	9.0385	-1.6632	-0.1361
0.7153	0.3257	0.9323	1.4147	0.1872	0.3798	0.9212	0.3999	1.4475	0.2703	4.1563	4.3459	1.1695	0.9742
-0.696	0.8341	0.5357	0.4657	0.7972	-0.3613	0.9166	-0.1232	0.6936	-0.0483	-2.2742	-1.7984	-1.7759	0.2486
-0.3783	0.2101	-1.0963	-0.584	0.3772	-0.7699	-0.488	0.5693	1.3119	-1.1075	-6.3667	-5.2639	-1.0949	0.3112
