"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2535	-0.0336	-0.2506	-0.5547	0.6137	-5.9514	-5.8636	-1.8997	-0.753	0.308	-0.827	-0.9745	0.4385	0.702
1.4246	-1.3522	-1.0803	0.186	-1.2506	-0.1073	1.0062	0.1505	0.2794	-0.1361	-0.5659	-0.1324	1.0504	0.2161
1.1242	1.5186	-0.0453	0.3362	0.8068	-0.2569	-0.1978	0.4092	-0.2019	-0.8557	0.0595	0.2361	0.8911	-0.0582
-1.0175	-0.4479	-0.1335	-1.9027	-2.3169	1.4418	1.5101	-2.1434	-1.778	1.8739	5.1377	3.4353	-0.7765	0.6369
0.0669	0.0947	-0.1656	0.7254	0.6664	-0.1539	-0.5893	0.4472	0.6483	1.1294	-1.4686	-0.7387	1.0958	-0.6031
0.4087	-0.1133	-0.4619	-0.9304	-0.2385	-0.0988	0.2971	0.579	1.0884	-1.6083	8.2902	8.0361	0.6581	1.9904
-0.2537	0.5154	0.7605	0.0024	0.5	-0.3843	-0.7709	0.4889	0.6412	-0.7865	-1.2783	-1.2685	0.0246	0.3046
-1.3819	-1.4705	-0.1403	-0.0422	-0.3319	0.1022	0.781	-0.493	-1.0905	-0.427	-2.6802	-2.9996	-1.628	-0.4218
0.3968	-3.4838	-0.0651	0.1153	0.3513	-0.5591	-0.3206	-0.6064	0.4826	-1.3165	2.9297	3.0131	-1.9124	-0.1632
1.8501	0.696	0.9243	1.7502	3.4425	-1.0938	-2.0023	-1.4274	-2.0498	-1.0255	-0.895	-0.7428	-2.907	-2.3616
1.0402	-0.307	-0.6292	0.2575	0.243	-0.7909	-0.3723	-0.4282	-0.2761	-0.5668	4.5414	4.6921	-1.1009	0.461
1.1933	0.1303	1.7117	1.4084	0.537	2.7553	2.2895	-0.2322	-0.9153	0.4236	-5.9487	-6.0796	0.2249	-0.732
-1.6233	0.7869	-0.6307	-0.3455	-0.674	-1.8381	-1.8798	-0.8117	-1.0201	0.3863	0.7581	0.6315	-6.4588	-0.9593
0.9463	0.2934	0.623	0.74	0.3106	-0.6764	-0.4677	-1.0454	-1.4328	0.1954	-4.9822	-5.1381	0.7721	-0.3239
0.3061	4.7082	1.4284	0.8578	0.2881	0.0687	-1.0196	1.2917	1.1142	0.5917	0.8846	1.2652	-1.2559	1.9477
0.4966	-0.1662	0.239	0.9038	0.7994	2.2413	2.1225	-0.1721	-1.0832	0.0959	0.0252	0.0121	-1.4071	-1.0605
0.9738	0.9257	-0.5854	0.8177	0.5095	-0.5742	0.2524	-0.5031	-1.6016	-0.2198	-0.312	-0.1824	0.2687	0.1026
0.1632	-0.4689	0.3976	0.7051	0.6906	0.3145	0.4784	-0.2995	-0.3973	-0.2603	1.7273	1.7199	-0.0045	0.8837
-2.0852	-0.4959	1.3065	-1.0314	0.2193	0.5788	-0.0417	0.0574	-0.0758	-0.7726	-5.3566	-6.2048	0.3575	-0.8484
-0.6153	-1.0436	-1.1107	-1.1379	-0.8725	-0.8531	0.8528	0.3255	-0.295	-2.5866	2.6061	2.1372	0.4514	1.3877
-0.7113	0.9223	2.4393	0.42	1.1028	2.4972	2.1121	0.2444	-1.2279	-2.202	-5.4022	-6.3806	-1.6663	-0.1191
0.7211	-2.1583	-0.4797	1.4219	0.1851	0.3797	0.5115	0.4057	1.4256	0.2713	6.321	7.3964	-2.9941	0.9666
-0.5354	0.5697	0.7349	0.2436	1.0951	-0.6209	-1.6135	0.0031	0.6319	0.0307	2.9277	3.0413	-1.9194	0.2422
-0.4476	0.3851	-1.1425	-0.594	-0.0281	-0.8553	-0.5667	1.0103	1.023	-1.0679	4.9182	5.2646	-1.1488	0.3718
