"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2493	-0.3321	-0.0716	-0.5826	0.7413	-0.319	-0.1791	-0.9465	-0.6406	0.4148	-0.8879	-0.9716	0.4974	0.5401
1.4444	-1.3464	-1.2504	-0.4752	-0.1191	-0.0106	0.9506	0.0524	0.3784	-0.119	-0.4315	-0.3226	1.036	0.3042
0.8567	1.5001	0.3733	0.8014	0.3785	-0.0782	-0.3032	-0.1423	-0.0029	-1.2258	-0.1837	0.1204	1.0623	-0.3324
-1.0232	-0.4461	-0.1451	-1.9028	-2.3065	-1.5276	-3.9229	-2.1006	-1.8216	1.904	-0.8799	-2.0997	-0.7726	-1.7985
0.1508	0.4303	-0.5097	0.3555	0.9902	-1.9854	-0.7344	-0.6621	0.5356	1.2957	-1.4974	-0.69	0.97	-0.3946
0.4259	-2.5697	-0.4437	-0.947	-0.2323	-0.0953	0.1144	0.6055	1.0638	1.7255	3.3291	3.6522	0.6624	2.0002
-0.2458	0.5126	0.7577	-0.0028	0.4996	-0.3867	-0.457	1.5489	1.6135	-0.7906	0.9916	1.3817	0.0208	0.3137
-1.3756	0.1493	-0.1461	-0.0406	-0.3358	0.1059	-0.226	-0.5015	-1.0774	-0.4231	-1.4184	-2.0336	-0.6945	-0.4096
0.4247	0.1211	0.1091	0.0182	0.381	-0.7992	-0.0773	-0.5517	0.4882	-1.2488	-8.8749	-9.8476	-1.9152	0.6069
1.9398	0.7331	0.9194	1.6688	0.3651	-1.2363	-1.9322	-1.2208	-2.2322	-1.1164	-0.7363	-0.8872	-2.9199	-2.2574
1.0645	-0.2504	-0.6407	0.2633	0.2349	-0.7869	-0.9854	-0.3905	-0.2827	-0.5609	3.4717	4.1807	3.0422	0.4784
1.1896	2.6668	1.488	1.8682	0.5447	2.7634	2.3025	-0.264	-0.8765	0.421	4.5088	5.4415	0.2196	-0.7495
-1.6369	0.7732	-0.6429	-0.2879	-3.7881	-1.82	-4.662	-0.8931	-0.9479	0.3544	-1.566	-2.953	0.5237	-0.988
