"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.1918	-0.1618	0.0298	-0.5989	0.6959	2.3462	1.1726	-1.7177	-0.7982	0.3988	-0.775	-1.1374	0.5238	0.8659
1.4134	-1.2981	-1.3644	-0.4994	-1.1357	3.0295	0.8587	-0.024	0.4907	-0.109	-0.3383	-0.3782	0.985	0.2981
1.0057	1.5903	0.2191	0.409	0.5772	-0.0455	-0.5954	-0.0989	-0.0083	-1.1272	0.0688	0.3078	0.9971	-1.5552
-1.0019	-0.456	-0.1008	-1.928	-2.3158	1.4295	1.3725	-2.1162	-1.8238	1.8761	-2.4366	-3.4053	-0.7579	1.9196
-0.0245	0.0285	-0.1057	0.3737	0.8483	-2.1358	-0.6751	0.4474	0.6314	1.2881	-1.5081	-0.6838	1.0745	-0.5153
0.4263	-0.1132	-0.4666	-0.3273	-0.2273	-0.102	-0.3161	0.6111	1.0502	1.7125	-2.4107	-1.6675	0.6539	2.0072
-0.2463	0.5141	0.7496	-0.007	0.4971	-0.3822	-0.2009	1.5513	0.6369	-0.7957	0.4969	0.3613	-1.6971	0.3136
-1.3757	-1.7245	-0.1352	-0.056	-0.3356	0.1131	0.4217	-0.4987	-1.0772	-0.4158	0.8899	0.1663	-1.6207	-0.4121
0.4245	0.1176	0.0974	-0.142	0.4154	-0.7189	-0.192	-0.5696	0.5392	-1.2451	-4.5695	-4.1757	-1.9168	-0.2363
1.7777	0.8603	0.4792	1.9327	0.419	-1.0341	-1.8866	-0.8505	-2.039	-0.9567	-0.7442	-0.8871	-3.0283	-2.3962
1.0468	2.7833	1.1409	0.2862	0.2214	-0.787	-0.987	-0.4124	-0.2688	-0.5587	-1.6163	-1.4336	-1.0989	0.454
1.2014	0.8651	1.7457	1.8571	0.5246	2.7628	2.292	-0.2368	-0.8986	0.4255	12.5921	11.0271	0.2159	0.1812
-1.6437	-1.5251	-0.6529	-0.3036	-0.6945	-1.8306	-0.3075	-0.8679	-0.9805	0.3749	-0.6962	-0.8008	0.516	-0.9804
-1.1768	0.3401	0.391	0.8604	0.2813	-0.5668	-0.533	-1.1195	-1.5752	0.1195	3.6078	3.2015	0.7725	-0.2814
1.2302	0.2993	0.3288	0.88	0.2698	0.0707	-0.5052	1.3019	1.094	0.5903	0.8759	1.2772	-1.2567	1.9571
0.5206	-0.1379	1.3089	0.8603	0.5409	2.1464	2.2537	-0.2973	-1.0659	0.031	7.1511	5.6696	-1.3807	-1.041
1.0835	0.6976	0.3984	0.4926	0.6813	-0.7423	0.4503	-0.6192	1.0865	-0.0873	-0.5513	-0.0224	0.2841	0.2074
0.0078	-0.4674	0.5812	0.9344	0.4492	0.0638	0.3088	-0.4026	-0.2308	-0.2922	1.9064	1.5858	-1.9839	0.6917
-2.085	-0.4855	0.1211	-1.0217	0.907	0.579	0.8847	0.0534	-0.0732	-0.7733	-0.56	-0.9323	0.3637	-0.8524
-0.6058	-1.0305	-1.1022	-1.1439	-0.8778	0.7778	-0.164	0.3285	0.8195	-0.3025	-3.1916	-2.8342	0.4471	1.3881
-1.9951	0.9766	2.3252	0.4514	1.0981	2.5456	2.0945	0.2628	-1.2874	-2.2303	10.5366	8.3493	-1.657	-0.1051
0.7162	-1.954	-0.503	1.413	0.1874	0.3897	1.046	0.2208	1.4342	0.2668	5.5857	5.7794	1.1614	0.9675
-0.4819	0.6314	0.5705	0.1464	1.2225	-0.533	-0.4971	-0.0944	0.5825	-1.7813	-2.8043	-2.5005	-1.9045	0.3279
-0.4787	0.1326	-0.8585	-0.8437	0.1345	-0.8623	-1.9005	0.6682	0.9382	-1.4452	-7.538	-6.505	-0.8327	0.5267
-0.6566	-1.9752	-0.6067	0.5759	1.2631	0.3878	0.2451	-0.0513	0.4687	0.1346	-0.8029	-0.4641	-0.4272	0.0111
-0.0501	0.3764	0.5741	-0.0148	0.2864	-0.8374	0.3209	0.5349	1.0857	-1.0163	0.508	0.5811	-0.6885	0.3707
-0.1199	1.9068	0.644	0.0498	0.3368	-0.6599	-0.9031	0.4945	0.3973	-1.644	0.5014	0.6549	0.2832	0.0772
0.214	-0.3655	-0.0785	-0.1381	-0.0737	-0.6515	-0.5659	2.0436	1.6241	-1.4757	-1.0727	-0.7552	-1.6131	0.5391
1.1859	1.7127	1.1496	1.2684	1.6596	3.7468	0.6704	1.6637	-0.1005	-0.1021	7.8025	7.0739	0.6179	0.0389
1.2901	0.1142	-0.0562	0.9676	0.4718	0.016	-0.2067	-0.8977	-0.9239	1.2717	-0.1994	-0.0512	0.1408	-1.1921
1.0187	0.0848	-0.6902	1.5851	-0.6731	0.4903	-0.6697	0.9689	0.6179	1.6649	8.6366	9.0209	4.5346	1.6177
-0.9689	1.43	0.3589	0.6794	0.875	-0.7401	-1.5827	-1.141	-1.2072	0.4994	-0.5618	-0.2232	0.7232	0.7857
0.9086	-2.339	-2.8683	-2.1782	-3.2286	0.381	-0.9143	1.014	0.8778	1.6768	-8.1096	-7.2052	1.0998	1.159
1.7819	0.4351	0.0623	-0.3253	-0.3781	0.4749	1.1922	1.0495	2.1177	-0.2622	1.0412	1.3298	0.9346	0.4007
1.5029	1.2829	0.6709	0.59	0.2727	-0.2591	-0.4262	0.3975	0.0691	-0.3048	-0.2454	-0.1811	-1.3231	-0.402
-0.6801	-0.3716	0.0329	0.0881	0.0121	-0.4884	-1.0726	2.6393	-0.1519	-0.9512	2.04	1.6647	-1.0698	-1.3448
0.688	1.3572	0.9955	-0.4092	-0.279	0.5149	1.6806	-0.8596	-0.3489	1.1082	2.3404	1.7671	0.9009	-0.2074
-1.3029	-1.9478	-2.5809	-1.7123	-1.9671	-0.555	-2.4051	1.0052	0.2403	0.1001	-7.7979	-6.8236	0.9025	1.0179
