"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.254	-0.2201	0.0063	-0.6335	0.6004	-0.253	-0.1952	-1.7787	-0.7271	0.5735	-0.9758	-0.9123	-2.0331	0.6916
1.4602	-1.4981	-1.1563	-0.4452	-2.2514	0.1289	0.8529	0.0578	0.5008	-0.0488	-0.387	-0.3839	0.9727	0.2698
0.8845	1.7153	2.1203	0.8532	0.4664	-0.0158	-0.3268	-0.0116	0	-1.1034	0.1291	0.1407	0.9689	-0.2672
-1.0249	-0.4516	-0.1464	-1.8575	-2.3286	1.4261	-0.0333	-2.12	-4.8782	1.8707	6.8763	3.7057	-0.7834	-1.8
0.1115	0.0301	-0.1134	0.4747	0.7451	-2.0482	-0.8548	0.4474	1.9816	1.1643	-1.6697	-0.4687	1.1125	-0.4507
0.4244	-0.1212	-0.4588	-0.9195	-1.008	-0.0844	0.7967	0.6085	1.0708	1.7189	0.7768	0.6575	0.6659	2.0069
-0.2592	1.8371	0.7656	0.0062	0.483	-0.3689	-1.2244	1.5497	0.6481	-0.7936	-2.8486	-2.5407	0.0243	0.3056
-1.3407	0.124	-0.146	-0.0636	-0.3121	0.0899	-0.7319	-0.4824	-1.1003	-0.4296	-6.3315	-6.1191	-1.6226	4.3818
0.4299	-0.0177	0.2102	0.4045	0.4173	-0.5935	-0.3078	-0.5402	0.5882	-1.2013	-1.7538	-0.9769	-1.954	-0.2253
1.7922	0.8351	0.7471	1.9238	0.3477	-0.956	-2.1304	-1.4062	-1.966	-1.0187	-0.6674	-0.2759	-2.905	-2.3307
1.0363	-0.4184	-0.6174	0.2573	-1.3136	-0.7777	-0.9843	-0.4217	-0.2799	-0.5616	-3.9134	-3.3511	-1.0965	0.4652
1.2128	2.1559	1.7189	1.8054	0.5641	2.7108	2.3179	6.4031	-0.9257	0.4205	20.5946	16.6034	0.2249	-0.7359
-1.637	0.8104	-0.6487	-0.2992	-0.7038	-3.479	-5.0525	-0.8687	-0.9816	0.3659	-12.919	-11.5023	0.5204	-0.9855
0.7977	0.2838	0.6128	1.0211	5e-04	-0.2638	-0.7611	-1.2551	-1.2615	0.2421	-1.0437	-0.9028	0.7419	-0.3639
1.2431	1.9102	1.4269	0.8329	0.3133	-1.1187	-0.6055	1.2873	1.1175	0.5922	0.9558	1.206	-1.2554	1.9585
0.6846	-0.2038	0.8034	0.5794	0.7346	1.9843	2.253	-0.2368	-1.1842	-0.0176	10.2255	8.6606	-1.3541	-1.047
1.0997	0.8692	-0.0961	0.4958	0.8466	2.5077	0.6162	-0.5522	-1.4278	-0.0259	-0.3091	-0.2773	0.1717	0.2144
0.0517	-0.4651	0.5258	0.9517	0.2057	-0.0044	0.5064	-0.2694	-0.3966	-0.2693	1.8559	1.597	0.0641	0.734
-2.0553	-0.4922	0.7738	-1.0548	0.2409	0.5535	1.2824	0.0585	-0.1004	-0.7826	4.7178	3.402	0.3713	-0.8488
-0.6159	-1.0347	-1.1014	-1.1245	-0.8814	-1.5688	-0.2507	0.3272	2.5464	-0.3092	-6.363	-4.9933	0.455	1.3978
0.6144	1.0369	2.3304	0.4602	1.0774	2.4775	2.1631	0.2412	-1.2758	-2.2494	11.7912	9.7044	-1.6392	-2.9873
0.7116	-0.2207	-0.4823	0.0147	0.1778	0.3778	0.8256	0.4095	1.4353	0.268	-1.4807	-0.6864	1.172	0.9661
-0.6218	0.5987	0.7634	0.3172	1.1077	-0.4174	-0.2119	-0.1267	-0.0852	0.036	1.8078	1.6828	-1.8621	0.225
-0.7041	0.4289	1.088	-0.5378	-0.0172	-0.764	0.2192	0.5851	1.2285	-1.2278	0.8667	0.691	-1.0709	0.3846
-0.5189	-0.0307	-0.2621	0.5903	1.3505	0.4847	0.1886	0.2459	0.2567	0.0611	-0.9158	-0.423	0.9128	0.1102
