"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2107	-0.2332	9e-04	-0.7839	-0.3248	-0.4625	-1.3161	-1.6634	-0.937	0.4359	-0.9746	-0.8232	0.5393	0.7994
1.4374	-1.4192	-1.2274	-0.6032	-0.9647	0.6408	0.9078	0.2626	0.2056	-0.0541	-0.4261	-0.3441	1.0326	0.3588
0.933	1.6454	0.0387	0.5123	0.7542	-0.054	-2.0293	0.2344	-0.3431	-1.0837	-0.0941	0.3924	0.9054	-0.0976
-1.0164	-0.4752	-0.1028	-1.9224	-2.2874	1.4381	2.8175	-2.0778	-1.8201	6.2884	6.3436	3.07	-0.7707	-1.8085
0.1185	0.0578	-0.2468	0.61	0.7723	-2.0688	-0.5653	0.2372	0.9064	1.2404	-1.5223	-0.6384	0.3252	-0.5373
0.4154	-0.108	-0.468	-0.9222	-0.2429	-0.0981	0.8774	0.5708	1.078	1.716	2.072	7.8304	-2.9487	1.9964
-0.2453	0.5264	0.7466	2.7376	0.4859	-0.38	1.4336	1.5255	0.6704	-0.8053	-0.9271	-3.3171	0.0335	0.3039
-1.3709	0.1382	-0.1333	-0.0406	-0.3298	0.1125	-0.9679	-0.509	-1.0797	-0.4304	1.5072	3.7046	-1.615	1.0762
0.4401	0.1543	2.0021	-0.0521	0.4953	-0.8314	-0.0617	-0.4771	0.375	-1.2675	-4.1878	-4.7478	-1.9094	-0.1969
1.8861	0.6949	0.6876	1.6141	0.6857	-1.0707	-2.0132	-1.0253	-2.3489	-0.9428	-2.8417	-1.0602	-2.9764	-2.2581
1.0481	-0.7927	-0.6188	0.2388	0.242	-0.9511	-0.9726	-0.3917	-0.2931	-0.5595	-2.6808	0.8308	-1.0921	0.4698
1.1864	1.735	1.7227	1.8837	0.5403	2.7675	2.2968	-0.2281	-1.1796	0.4334	0.7893	-2.98	0.2221	-0.7261
-1.6271	0.7948	-0.6431	-0.3205	-0.6731	-1.8279	-3.4021	-0.8604	-1.6113	0.3628	1.8874	1.0136	0.518	-0.9732
0.9255	0.3463	0.4884	0.9044	0.1703	-0.4966	-0.9703	-1.3748	-1.3258	0.1032	-3.2263	-4.5721	0.7542	-0.3542
1.0968	2.472	1.4493	0.8674	0.2473	0.0754	0.5377	1.2317	1.1376	0.5714	0.8403	1.3243	-1.2364	1.943
0.4684	-0.5677	0.2362	0.9118	0.4962	2.1684	2.2342	-0.2758	-1.0079	0.0697	0.8124	1.2653	-1.3779	-1.0896
1.0676	0.8377	0.0554	1.0032	0.1307	-0.5425	0.2759	-1.0197	-0.7549	3.1653	-0.384	-0.1165	0.2045	0.0296
-4.5538	-0.3746	0.2321	0.9031	0.6277	0.0797	0.3627	-0.3238	-0.3073	-0.3009	1.911	1.4706	-0.0606	0.8085
-2.0844	-0.4914	0.1269	-1.0309	-0.509	0.5722	0.1743	0.0563	-0.0713	-0.7786	2.2511	-0.2358	0.3648	-0.8527
-0.6086	-1.035	-1.1016	-1.1267	-0.8842	4.7418	3.1268	0.3121	-0.2715	-0.3095	5.0389	4.3852	1.6694	1.3945
0.6351	0.8113	2.5108	0.4801	1.0594	2.6537	1.9005	0.3175	-1.1964	-2.1598	1.3995	-4.7821	-1.6653	-5.895
0.6961	-0.4249	-0.4778	1.4309	0.18	0.3767	2.2245	1.5604	1.4368	0.2701	-0.2019	-0.8268	1.1673	0.9793
-0.6478	0.733	0.5447	0.3632	1.0616	-0.3802	-0.4958	-0.0452	0.1046	0.0911	0.2859	3.2497	-1.9006	0.2249
-0.6742	0.1485	-0.861	-0.6365	0.1477	-0.8541	-1.5584	1.1749	0.7886	-1.1409	1.9396	5.1477	-0.9459	0.4259
-0.6301	-0.0358	0.1263	1.1044	0.9188	-0.528	0.2845	0.1853	0.3438	0.0603	-0.9211	-0.3219	-0.063	-0.0231
-1.2106	0.1788	0.881	-0.0101	0.2406	-0.7047	0.0955	0.5523	1.1857	-0.9125	-1.0109	-0.8917	-0.6716	1.3626
0.0214	-0.2067	0.5757	0.0081	0.3997	-0.6831	-0.8398	-0.1958	0.2873	-1.678	-3.1554	-3.6613	0.2957	0.1381
0.2292	-0.374	-0.072	-0.1555	-1.5739	-0.6753	0.712	2.062	1.5953	-1.4815	0.1768	-4.038	1.2398	0.5451
1.21	1.6386	1.2245	1.2822	1.6479	1.3982	0.5816	-0.258	-0.0788	-0.0725	-1.3422	-1.5183	0.6278	0.0523
1.2692	-0.0594	-0.525	0.8528	0.5388	-0.0566	-0.1439	-0.8366	-1.0494	1.2871	-0.87	0.1797	0.1708	-1.1678
1.0087	0.0772	-0.6827	1.609	-0.1204	0.4995	2.0511	0.9648	0.6329	1.6591	0.7832	1.5229	0.57	1.611
-1.0038	1.4523	0.3494	0.7327	0.4632	-0.8014	-2.1148	-1.1727	-1.1449	0.5347	-0.3694	-0.2829	0.7311	0.7561
0.9097	-2.362	-2.8577	-2.1678	-2.6086	-0.388	0.847	0.9989	0.8851	1.6626	3.1396	5.5109	0.0763	1.1536
0.8045	-1.8677	0.0639	-0.3446	-0.3859	0.464	3.123	1.0739	2.09	-0.2528	-2.2267	-4.2513	0.932	0.3855
0.3956	1.0489	0.8857	0.4847	0.441	-0.403	-0.4754	0.2205	-0.0411	-0.2789	-0.2679	0.0936	-1.3568	-0.3411
-0.7165	-0.1397	-0.0249	0.0092	0.1207	-0.6213	-0.8949	0.2229	-0.3654	-0.9584	0.5903	0.727	-1.0444	-1.3178
0.6855	1.351	-0.7992	-0.4322	-0.2609	-4.7364	-5.4632	-0.8356	-0.3709	1.1166	-2.4646	-0.9449	0.9096	-0.2047
-1.3003	-1.9522	-2.5939	-1.7284	-1.6148	-0.543	-1.867	1.0075	0.2316	-2.3391	2.224	4.1002	0.9041	1.0317
-0.3834	0.8254	0.3495	0.4567	0.0383	-0.2786	-0.3787	0.4927	-0.041	-0.1772	1.1487	0.4661	-0.4164	-0.2664
-1.4071	-1.5898	-2.3951	-4.3411	0.9588	-0.5752	-4.4284	-1.882	-0.4622	-0.902	1.3812	11.4856	-1.346	-0.3204
-0.6905	0.4063	0.6861	-2.234	0.3194	-0.6031	-1.6862	0.1632	0.5215	-1.1946	1.4174	4.0863	-2.8313	-1.1099
0.358	0.5464	0.1186	0.302	0.1953	-0.9725	-0.7539	0.2618	0.236	0.1307	-0.4476	0.6379	-0.6732	0.1824
0.0848	-0.3829	-1.4585	-0.4983	0.2723	-0.4801	-1.569	-0.9576	-1.0113	1.185	1.0354	5.1679	-0.4482	-0.4093
0.9911	0.6449	1.2115	0.3619	-0.4305	0.8763	1.3845	-1.1736	-0.7177	1.7024	-1.1162	-1.0718	-1.212	1.5622
0.4076	0.9553	0.4714	-0.1856	1.4344	1.467	0.2751	1.6499	1.2426	-2.1862	1.674	2.2822	-0.1366	-1.0492
-0.5725	-0.1238	-0.4221	-0.172	-0.3404	-1.5477	-1.0169	0.6509	0.9959	-0.4601	-0.7222	0.9273	-0.117	1.8066
0.5915	1.425	0.4644	-0.0812	2.0902	1.4739	0.3901	2.1921	2.0139	-1.9909	2.0703	3.2168	0.2949	-1.1005
0.3226	1.2658	-0.8571	-0.1196	-0.2556	-1.367	-1.0314	1.0798	0.9218	1.8657	2.7898	2.9332	1.1054	-0.0058
-1.0273	-0.3797	0.0386	-1.3199	-0.2848	0.8303	-0.3174	-0.2342	-0.5475	-0.9231	2.093	2.6128	-1.2776	-0.8591
-1.21	-1.6756	-0.5582	1.2371	1.0116	0.6549	1.8579	-0.6432	-0.5596	0.739	-0.5203	-1.0691	0.7041	-1.6935
-1.1819	0.3686	0.5998	-0.2748	0.1525	-0.4439	-0.7216	-1.0485	-0.3859	0.5228	-0.531	0.5757	-0.7331	1.0713
0.5601	1.0284	1.0968	-0.3775	0.7181	4.8124	1.7115	-1.3229	-1.4722	-0.6633	1.6245	1.0034	0.7105	0.5856
-0.7229	0.7484	0.5558	-0.3234	1.107	1.051	0.0379	-0.078	0.1214	-0.2791	1.4391	2.7202	-0.5493	-0.3207
-0.4702	-0.9577	-1.3813	-1.0811	-0.8993	-0.4147	-0.8173	-1.1927	0.3124	1.0236	-2.159	-8.9362	7.778	0.1523
0.9095	0.604	-0.2133	-2.439	-0.4354	0.5122	-0.1323	0.851	1.1508	0.7	3.4726	4.4529	-0.5444	-0.7422
-0.148	-1.2751	-0.2631	-0.011	-0.1789	0.1711	0.9646	0.0094	0.2902	-0.4634	-1.3344	-2.3216	0.6642	-0.1067
1.0114	2.2463	0.3314	0.8264	0.2613	0.8096	0.4275	0.5391	0.3677	1.7511	2.1195	1.6648	1.2008	1.3092
0.9477	1.2748	1.146	-0.1103	0.2873	-0.4246	-0.0029	0.0926	0.7755	0.6645	-1.0935	-1.2727	-0.37	0.6046
-0.1941	0.7048	-0.4518	-0.315	0.0721	-1.3861	-3.2716	-1.9434	-1.9126	0.9046	-0.718	-0.5858	1.0438	-1.0932
-0.2762	-0.4978	-0.2625	-1.2278	-1.0404	1.6238	0.7319	0.0796	-0.4091	-0.5114	2.4565	-0.9478	1.2828	-1.1371
1.976	0.8439	0.4613	0.685	0.0755	-1.7957	-0.4856	0.2146	0.8052	1.071	-3.0592	-4.6965	1.137	-0.1185
0.0428	0.9772	-0.0026	-0.2357	-0.5402	-0.4784	-0.1796	0.6947	0.4185	1.121	2.4321	2.6258	-0.612	0.3936
0.1054	-0.1236	0.2835	0.002	-0.0333	-0.2484	0.6178	0.3908	0.716	0.0589	-0.6214	-1.9261	0.42	-0.1195
0.4353	0.1587	0.6913	1.0626	-0.115	-0.1585	-0.0826	-1.7141	-1.8566	1.0606	-2.0492	-2.0892	-1.1502	-0.0113
1.4857	1.046	0.9215	0.9171	1.4002	-0.0224	0.7355	0.4505	1.2591	0.3604	-2.3458	-2.0939	0.5978	0.3146
0.1163	1.0475	0.999	-0.4514	0.2046	1.0815	0.6322	-0.0724	-1.1824	1.0922	4.5434	9.1566	-6.123	-1.3741
-1.0133	-0.4891	0.5945	-0.5279	0.141	1.1821	-0.0876	-1.0065	-1.0873	-1.4384	-0.2862	-0.0122	-1.0905	-0.2325
0.137	0.941	1.4358	0.6589	0.479	2.6801	2.9825	0.2573	0.3012	0.5834	1.5555	-0.1332	-0.2463	0.6929
0.1577	0.8137	0.6447	0.9435	0.3867	0.2571	0.2099	-1.3475	-1.496	1.9248	0.1254	0.0972	-0.8267	-0.687
0.2761	-2.8326	-1.4696	-1.7441	-3.4001	-2.4792	-0.9619	-0.8329	-0.6983	0.3581	-2.176	-2.298	-0.9734	1.1441
0.0627	0.718	-0.0575	-0.0209	1.1746	0.0797	0.3076	0.3315	0.89	1.3252	1.1749	0.9806	1.299	-1.1856
0.2506	0.2992	0.8458	-0.137	0.2389	0.033	0.2118	1.0049	0.8438	-1.6261	-0.2977	0.2226	-1.671	0.0252
-1.0698	-0.2193	0.2806	-0.3475	0.7372	-1.4643	-1.2725	-0.3457	0.554	-0.5952	-2.0847	-3.0131	1.0003	-0.85
1.3794	0.5319	0.8683	-0.3741	0.5956	3.26	1.3699	-0.4415	-0.5628	-1.1075	0.2253	0.3822	-0.1347	0.1197
-0.7286	0.3657	0.9592	-0.0041	2.6313	-3.0679	-1.3432	-0.1819	2.6081	0.3856	-5.2953	-2.4604	0.5193	0.3948
0.7855	2.5078	0.8302	0.6024	0.2458	-1.0117	-2.3528	-0.7252	-1.0144	0.9541	-0.1218	-1.2606	0.5049	-0.3109
0.1392	1.07	0.2628	-0.9388	0.5828	0.12	-0.438	0.6716	1.445	-0.0398	0.7951	1.2444	1.0098	0.6723
0.961	0.4752	0.1235	-2.4282	0.4478	0.4492	-0.1301	-0.1309	1.4467	1.073	0.6362	1.4601	1.0345	-0.329
-0.3194	-0.3253	-0.7639	-0.1255	1.1472	-2.1564	-1.4289	1.6517	2.088	-1.3759	-1.0617	-0.249	1.1299	-1.2149
1.2979	1.9052	0.8171	1.4913	0.6276	-0.2166	0.0697	0.8873	1.0462	0.0666	-1.4236	-0.3918	0.2424	2.6247
-2.2576	-0.3915	0.8122	-0.3882	0.1565	-0.4374	-1.0762	-1.5859	-1.1053	-0.7257	-1.4205	-4.7754	0.9441	-1.3695
-2.5581	-0.7655	0.37	0.1313	1.1278	-1.0804	1.7899	1.1034	2.5998	0.716	0.0694	1.0278	-0.3966	0.7652
-0.3486	0.0334	1.0771	3.226	0.435	0.6635	3.0214	-0.3788	-0.4211	1.3269	-2.4205	-6.4311	1.2905	0.775
1.781	1.2349	1.5395	1.2569	-4.9547	1.3756	1.5697	0.8015	-2.9979	-0.693	3.2539	-9.5087	-0.2768	-1.2328
-0.4204	-2.2142	-2.2765	-1.716	-1.2716	-1.9313	-2.73	-0.0595	-0.4497	-1.5486	-0.2212	3.4312	-0.8554	-0.1247
0.6777	0.4793	0.3919	0.0021	-0.7536	1.171	0.5874	-0.7915	-0.8517	0.7033	0.0577	-1.1356	0.4476	1.1679
1.4572	2.3218	0.6035	2.9212	0.5084	0.3031	0.5742	0.4801	-0.6456	1.4904	0.5281	-0.8169	0.5519	0.5447
-1.9429	0.1315	0.7258	-0.9066	0.2184	0.5818	0.606	0.8678	-0.5668	-0.2231	5.938	1.7366	-1.9575	-6.1285
-0.8039	-1.6001	-1.9875	-1.6992	-1.0272	-0.5723	-1.1324	-0.2727	-0.136	0.2646	1.5306	2.9264	1.0213	-0.0275
0.2283	0.848	0.5307	0.4434	-0.1597	-0.172	-1.681	1.0294	0.1297	-3.572	-1.2751	-1.2514	-0.4281	1.4295
0.0904	0.8988	-0.9307	-1.256	0.9817	-0.1558	-2.0386	-0.012	0.3132	0.4904	2.2445	6.3944	0.1541	-0.2224
-0.4781	-0.3329	-0.1833	-0.0373	0.1521	1.8953	2.077	1.1623	0.414	-0.2841	3.4979	1.9305	0.1066	-1.5093
-0.6468	0.4334	-0.0297	0.8216	-0.0995	0.521	1.5533	1.5834	2.0592	-0.2768	-0.1178	-9.1571	6.9242	0.0711
1.0459	-0.0133	0.652	-0.0599	0.2515	3.2886	2.5869	0.4585	0.2691	-1.1576	0.6163	-1.3957	0.919	0.0538
-1.266	-2.2683	-2.3239	-1.2518	-0.7792	0.0591	-0.7771	0.3732	-0.262	-1.3785	2.0766	4.0411	0.4082	-0.5158
1.2565	2.0506	2.0483	-0.0846	1.6026	4.5911	2.4633	0.7338	0.7686	-1.7794	1.5262	0.4785	0.3826	0.5339
0.9121	-0.9436	-0.3175	-1.723	-1.8238	0.8848	1.0385	1.3261	0.1595	-1.0212	3.2302	2.1838	-2.0914	-1.5154
1.0477	0.8003	-0.0284	-0.517	-0.2903	0.158	-0.6819	0.2514	1.3707	-0.7074	-2.5304	-6.8211	5.3802	1.9218
-0.2656	-0.0421	0.1531	-0.651	0.0188	0.5476	0.9015	0.8129	1.6444	-0.5186	-0.0725	0.1636	0.8404	1.9307
-0.596	-0.9819	-0.0061	-0.4366	-0.9448	0.8769	0.8297	-0.6359	-0.7618	-0.2557	0.1507	-1.0918	-0.1636	0.308
0.803	0.0212	1.192	3.0708	0.0217	-1.3927	2.175	0.9044	0.9492	0.3685	-4.3596	-7.7771	0.2741	1.0475
0.4039	0.5712	0.241	-0.0855	-0.2913	-1.0141	-0.2644	1.249	1.2385	-0.3838	-0.0217	-2.7165	1.0998	-0.5179
1.0785	-3.6127	0.4876	-0.6593	-1.2423	1.8193	5.5887	0.2124	0.4085	0.46	-0.8921	0.3894	-4.8862	-0.7291
