"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2507	-0.065	-0.2585	-0.7288	0.7289	-4.5222	-5.2242	-1.8555	-0.8059	0.3968	-1.0068	-0.807	0.3656	0.8304
1.3951	-1.2067	-1.1952	-0.4771	-1.4384	1.7902	0.8523	0.154	0.3917	-0.0415	-0.2749	-0.3871	1.0449	0.2934
1.1129	1.388	0.442	0.3791	1.0324	0.0528	-2.9257	-0.2172	0.0719	-0.9425	0.0349	0.2318	0.9054	-0.3548
-1.0371	-0.4425	-3.1396	-1.8886	-2.331	1.4293	-0.2314	-2.106	-1.8165	1.8888	-3.9183	-4.3046	-0.7682	-1.8115
-0.0304	0.0278	0.1263	0.7664	0.5833	-2.0054	-0.6681	0.5547	0.6021	1.3556	-1.5819	-0.6284	1.0775	-0.5711
0.4166	-0.117	-0.4642	-0.9319	-0.2216	-0.0974	-1.9843	1.9088	1.0558	1.7075	-6.7148	-5.2048	0.6559	2.0093
1.1413	0.5127	0.7559	-1e-04	0.5123	-0.3807	-1.6757	1.5422	0.6475	-0.7985	-2.6587	-1.9663	0.0172	0.3139
-1.3726	0.1378	-0.123	-0.0629	-0.3237	5.2435	5.2649	-0.5008	-1.0702	-0.4119	5.4827	3.9039	-1.6252	-0.4304
0.3401	0.2508	-0.1261	0.1946	0.2844	-0.7838	-1.6894	-0.3815	0.4009	-1.3416	2.4346	2.0459	-1.8697	-0.1411
2.0521	2.7007	0.8758	1.5131	0.6143	-1.0754	-1.9989	-1.3412	-2.0767	-0.9615	-0.7367	-0.8771	-2.9257	-2.362
1.0465	0.4431	-0.6092	0.2429	0.2352	2.3512	-0.9743	-0.4019	-0.2804	-0.5435	3.1696	2.7041	-1.0973	0.4641
1.187	1.3391	1.7116	1.8941	0.5387	-0.3791	2.3045	-0.2423	-0.9043	0.4163	0.0232	0.1829	0.2277	-0.7278
-1.6316	0.7676	-0.636	-0.3076	-0.6756	-1.8149	0.5877	-0.879	-0.983	3.4639	-7.0206	-6.0493	0.5175	-0.9744
0.9757	0.2789	0.5241	0.7637	0.3486	-0.5511	-0.5985	-1.2097	-1.4641	0.1576	1.3868	1.1926	0.7804	0.2122
1.2079	-0.4145	1.4392	0.8444	0.2807	0.0666	1.23	1.3054	1.093	0.5983	0.8755	1.2895	-1.2517	5.1014
0.3621	-0.0743	-0.1867	1.0991	0.3278	2.2082	2.1662	-0.2568	-1.0179	0.0111	5.2117	4.5249	-1.3757	-1.0823
0.8889	0.9173	1.6097	0.9694	0.5537	-0.7827	0.4982	-0.5338	-1.4542	-0.1216	-0.2687	-0.3029	0.2048	0.2598
0.1932	-0.326	0.6624	0.4368	0.4729	-0.0549	0.4701	0.2249	-0.3464	-0.172	1.8372	1.7288	0.0706	0.6907
