"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.4435	-0.095	-0.11	-0.4839	0.5736	-0.4449	0.2788	-1.5551	-1.0629	0.3064	-0.9994	-1.3609	0.482	0.7817
1.2149	-1.4287	-1.0314	-0.4854	-1.2142	-1.7835	0.8778	0.4996	0.0738	-0.007	-0.4164	-0.2841	1.2257	0.2926
0.7855	1.548	0.3343	0.693	0.4729	-0.0014	-0.4502	0.3069	-0.3273	-1.0824	-0.1183	0.4607	1.105	5.6077
-1.0147	-0.4645	-0.1234	-1.9013	-2.3262	1.4433	-2.6461	-2.1087	-1.1295	1.8833	-3.5908	-4.4374	-0.7845	-1.8127
0.2302	0.1499	-0.2657	0.6141	0.7472	-1.0566	-0.4877	0.2813	0.7707	1.0873	-1.5398	-0.7511	0.9881	-0.5531
0.4336	-0.1168	-0.4583	-0.9343	-0.2413	-0.1082	0.7779	0.6022	0.5956	1.7289	-7.08	-5.7021	0.6589	2.006
-0.2469	0.5131	-1.666	-0.0018	0.5154	-0.3834	-1.861	1.5413	0.6493	-0.8033	-1.2322	-0.539	0.0314	0.3078
-1.3762	0.148	-1.3776	-0.0407	-0.3447	0.1089	-3.0535	-0.4886	-1.0818	-0.4064	1.3744	0.439	-1.6169	-0.4143
0.3663	0.3609	3.3388	0.0266	0.2834	-0.8445	-0.0162	-0.4913	0.4366	-1.2362	2.5571	1.8479	-1.9222	-0.2637
1.9425	0.3517	0.9514	1.7898	0.6121	-0.9666	-2.1692	-1.2094	-2.1417	2.7261	-0.6743	-0.9695	-2.8615	-2.3074
-1.6469	-0.2583	-0.6107	0.2516	0.2299	-0.8039	-0.9749	-0.401	-0.2828	-0.5519	2.23	1.404	-1.1005	0.472
1.2361	2.4989	1.6723	1.8522	0.573	7.0198	2.3168	-0.3145	-0.8465	0.407	3.8672	3.8998	0.2028	-0.7395
-1.6158	0.7836	-0.6632	-0.3042	-0.6673	-1.8239	-6.33	-0.903	-0.9623	-5.8712	11.2263	8.7657	0.5209	-0.9677
0.9765	0.3629	0.5186	0.8224	0.2653	-0.5287	-0.631	-1.2567	-1.4063	0.1388	2.1429	1.7478	0.7539	-0.3075
1.2467	-1.0416	1.4437	0.8559	0.3016	0.072	4.9798	1.2866	1.1185	0.5804	0.9161	1.2181	-1.2383	0.3634
0.3905	-0.1476	0.3069	0.9374	0.4725	2.202	2.1876	-0.2013	-1.0637	0.1152	3.6669	2.9553	-1.3514	-2.9185
1.055	0.3615	0.0388	0.5121	1.0398	-0.6567	0.405	-0.4474	-1.4979	-0.0069	-0.3399	-0.1438	0.2806	0.3049
0.094	0.0206	0.3134	0.6213	0.4607	-0.1495	0.5637	-0.3073	-0.3421	-0.1559	1.9246	1.658	-0.0036	-0.2402
-2.087	-0.4925	-1.8032	-1.0182	0.2158	0.5715	0.2902	0.0592	-0.078	-0.7735	-0.3086	-0.5501	0.3727	-0.8572
-0.6159	-1.0385	-1.0994	-1.1358	0.0167	-0.3883	2.6314	0.3305	-0.2933	-0.311	-2.4011	-2.1938	0.4551	1.3869
1.3397	1.2143	2.3282	0.4248	0.9518	2.4733	2.1399	0.1756	-1.1887	-2.2165	3.7103	3.1973	-1.7041	-0.1624
0.6781	4.8263	-0.4599	1.4379	0.173	0.3723	-13.6009	0.4542	1.3914	0.286	-1.9345	-0.5554	1.2109	-0.622
-0.6334	0.713	0.6096	5.7403	1.0452	-0.369	-1.3535	-0.133	0.7184	-0.0636	15.5526	13.6106	-1.864	0.2153
-0.8487	0.4026	-1.1233	4.9841	-0.0967	-0.7965	-3.3214	0.7141	1.1793	-1.1914	15.8442	13.8624	-1.0971	0.3241
-0.6384	0.4139	-0.5612	0.505	1.2395	0.3394	0.4427	0.672	0.3306	0.1969	-0.8709	-0.3725	-0.3605	0.0876
-1.1865	0.29	0.7277	-0.0474	0.266	0.5472	0.2101	0.4575	1.1945	-0.9983	1.6586	1.4353	-0.6836	0.3144
0.1361	0.0366	0.3931	-0.0872	-0.2982	-0.75	-0.7626	0.317	0.4336	-1.735	2.9161	2.5118	0.2087	0.1347
0.2527	-0.3895	-0.0948	-3.9349	-0.0434	-0.6657	1.5272	2.0076	1.6407	-1.4948	-10.1778	-8.1967	1.2313	0.5547
1.2741	1.7203	1.152	-6.9138	1.6796	1.3085	0.6597	1.5821	-0.0722	-0.1555	-24.7389	-20.5565	0.592	0.0563
1.1408	0.2173	0.129	1.0117	0.361	0.0177	-0.2413	-0.7272	-1.0386	1.3448	0.2561	0.312	0.2087	-1.2436
0.9981	0.0898	-0.6762	1.5979	-0.6709	0.498	0.2093	0.9698	0.6225	0.1255	3.4075	3.4428	0.5686	1.5966
-0.7975	1.0254	0.0072	0.501	0.696	-0.7075	-2.8134	-1.4495	-0.8451	0.5593	-0.3171	-0.4383	0.583	0.8023
0.9209	-2.3595	-2.852	-2.1647	-2.6154	-2.1553	0.1535	1.466	0.8719	1.6614	-7.6903	-6.6056	1.1051	1.1535
0.7456	4.5885	0.0988	-0.3065	-0.3984	0.4696	-12.7571	1.1117	2.0762	-0.2546	-5.9223	-4.0272	0.9523	0.3836
0.217	1.3407	0.5782	0.3162	0.4321	2.728	-0.4387	0.5868	-0.0702	-0.1544	-0.2701	-0.0542	-1.4178	-0.3938
-0.6693	-0.2817	-0.1154	0.1319	0.002	-0.4793	-1.0128	-0.014	-0.0566	-0.9573	3.0495	2.253	-1.1249	-1.627
0.6844	1.3618	0.4946	-0.4071	-0.2925	0.5155	-3.3896	-0.8533	-0.3402	1.1011	-3.718	-3.0927	0.9051	-0.2143
-1.3082	-1.9636	-2.5854	-1.7061	-1.6183	-0.5457	1.4068	0.4326	0.2478	0.089	-2.3454	-2.4568	0.9027	1.0271
0.1786	0.5641	0.3977	0.3682	0.3185	-0.3261	-1.4088	0.1674	0.1913	-0.2554	0.4654	0.5123	-0.478	-0.1699
-1.4122	-1.6015	-2.4057	-1.5642	-2.1297	-0.5513	0.2774	-1.862	-0.4501	-0.9125	2.9254	1.9881	5.1957	-0.3219
-0.6833	4.1169	0.6801	-0.1406	0.3184	-0.5839	-13.6222	0.1568	0.5441	-1.1915	-2.6528	-2.3878	-2.8415	-1.105
0.5757	0.1799	0.4178	0.384	0.3846	-1.1623	-0.7436	0.2507	0.0704	0.012	-0.307	-0.1243	-0.5712	0.3002
0.0699	0.8754	-0.0654	-0.4838	0.2513	-0.4885	-3.3618	-0.9402	-1.0264	1.1988	-4.3884	-4.015	-0.4449	-0.4193
0.8463	0.4752	1.3198	0.9778	0.3383	0.9418	1.3553	-0.8395	-0.9745	1.7899	-1.1508	-1.0803	-1.0517	1.5756
0.1568	0.8989	0.5668	0.1337	1.6701	1.4779	1.9644	1.8917	1.1369	-2.2527	1.5667	2.2121	-0.1234	-1.0048
-0.5547	-0.3535	-0.3962	-0.2113	-0.1762	-1.4682	-1.0199	0.6843	0.9328	-1.1428	1.2797	1.1283	-0.0636	0.1895
0.0496	1.2682	0.5889	0.003	2.0424	1.4725	1.8925	2.373	1.8703	-2.0707	-0.3419	0.9426	0.3425	-0.3707
0.4004	-1.7797	-1.4172	-0.1885	-0.112	-1.3723	3.2643	1.0251	0.9405	1.8014	-3.609	-2.6347	1.053	0.0047
-1.0399	0.271	0.0357	-1.3016	-0.2797	0.8282	-1.4909	-0.349	-0.537	-0.919	-1.0177	-1.4984	-1.2789	-0.856
-1.2537	-1.663	-0.457	-0.4274	1.0167	0.5608	5.3928	-0.5231	-0.7502	0.8342	-0.6046	-0.8819	-0.3576	-1.6592
-1.1913	0.2836	0.8051	-0.1015	-0.0334	-0.2878	-0.932	0.6253	2.1512	0.6248	-1.8684	-1.4344	-0.7569	1.014
0.5216	0.9636	2.2314	-0.1494	0.5661	1.8356	1.9366	-1.5323	-1.3399	-0.8107	1.5037	1.1136	0.7065	0.5322
