"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2835	-0.1487	1.7113	-0.2104	0.6946	-0.2457	1.156	-1.7985	-0.688	0.3736	-1.0424	-0.9738	0.4635	0.7827
1.4824	-1.3946	-1.2045	-0.4191	-1.1481	0.3903	0.8893	0.164	0.2819	-0.1911	-0.4165	-0.356	1.033	0.3371
1.0147	1.6303	0.1957	0.5344	0.5729	-0.1413	-0.4312	-0.6532	-0.1853	-1.1838	0.1465	0.2013	0.9822	-0.177
-1.028	-0.4559	-0.1334	-1.8814	-2.3159	-1.924	-1.2084	-2.1291	-1.7902	1.8905	-7.277	-6.5521	-0.775	-1.8179
0.1532	0.0065	-0.2459	0.3395	0.7451	-1.8349	-0.8168	0.11	0.8368	1.2207	-1.5079	-0.6027	0.9163	2.6102
1.2635	-0.123	-0.4467	-0.9359	-0.2131	-0.1022	-0.125	0.6264	1.0275	1.7155	-3.3636	-2.765	0.6633	2.0095
-0.2573	0.5154	0.7425	0.0255	-5.8512	-0.3535	-0.5332	1.5419	0.6734	-0.7898	5.071	4.2101	0.0345	0.3069
-1.3861	0.1419	-0.1443	-0.5867	-0.3362	0.1227	0.5955	-0.5136	-1.0719	-0.4247	-1.9173	-2.1307	-1.6173	-0.419
0.4621	0.0903	0.0774	0.0015	0.4323	-1.4315	-0.1774	-0.5055	0.4353	-1.265	-2.8694	-2.08	-1.916	-0.187
1.8885	5.5982	0.8135	1.8304	0.4417	-0.9635	-2.0869	-1.3911	-2.0355	-1.0037	-0.8162	-0.8138	-2.9237	-2.3455
1.0589	0.3549	-0.62	0.2382	0.2294	-0.798	-0.9646	-0.3976	-0.2886	-0.5692	-1.6632	-1.2277	-1.1016	-1.7748
1.1937	0.6395	1.7171	1.8624	0.5378	2.735	2.0984	-0.2539	-0.9001	0.42	7.4727	6.0825	0.2201	-0.7232
-1.6329	0.8071	-0.6574	-0.3067	-0.6912	-1.8134	-2.1043	-0.8598	-1.2594	0.3641	-2.2976	-2.0016	0.5219	-0.9706
0.7649	0.5171	0.2479	0.9996	0.165	-1.031	-0.3724	-1.4589	-0.9747	0.2864	0.5644	0.7973	0.7964	-0.4874
1.2229	3.4267	1.4361	0.9243	0.6189	0.0541	-0.9727	1.2646	1.1458	0.6099	1.0199	1.0816	-1.2447	1.957
0.4608	-0.1122	0.2173	0.948	0.4696	2.1983	2.189	-0.3669	-1.4769	0.0492	3.4413	2.4008	-1.4067	-1.0803
0.8969	0.606	-0.3915	0.8364	0.6533	-0.4754	0.4157	-1.1138	-1.0141	-8e-04	-0.3749	-0.2061	0.0937	0.3478
0.0463	-0.3045	0.4269	0.724	0.5532	-0.1479	0.6385	-0.1959	0.1612	-0.2944	1.7758	1.7714	0.113	0.6704
-2.0842	-0.4931	0.1169	-1.0324	0.2217	0.5628	-0.0909	0.0551	-0.1112	-0.7702	-0.6757	-0.9933	0.3587	-0.8505
-0.619	-1.0386	-1.1035	-1.1448	-0.8591	1.2524	1.7654	0.3235	-0.2848	-0.3028	-1.3109	-1.7245	0.456	1.3906
0.6346	0.9812	2.4175	0.4114	1.113	2.4519	2.2346	0.3366	0.9545	-2.1818	3.2756	2.4804	-1.6174	-0.1984
3.1028	-3.3391	-0.4807	1.4244	0.1836	0.3748	2.1112	0.4225	1.4243	0.2716	4.556	4.7905	1.1577	0.9629
-0.4998	0.5811	0.8487	0.2542	0.6254	-0.4797	-0.2129	0.2258	0.3989	-0.0649	-0.3157	-0.1108	-1.8192	0.2135
-0.6955	0.4197	-1.146	-0.5574	-0.0754	-0.9039	-1.3776	1.4846	1.0997	-1.2941	-1.9341	-1.5312	-1.1018	0.3832
-0.6294	0.1404	-0.4169	0.792	5.8304	0.6369	0.0807	0.0288	0.1652	-0.0404	-0.8529	-0.4913	-0.3965	0.249
-1.1811	0.2855	0.7955	-0.0829	0.2671	-0.8245	-0.7607	0.5778	1.0713	-1.0156	0.1562	0.3964	-0.6615	0.3198
0.0301	-0.1508	-2.0424	-0.028	0.4256	-0.7787	-0.7525	0.5826	0.2609	-1.6987	-1.2137	-0.8745	0.3154	0.1173
0.2265	-0.3736	-0.0886	-0.1483	-0.0761	-0.656	-2.6598	1.9959	1.6547	3.4892	0.6471	1.1104	1.2343	0.5537
1.2281	1.5938	1.2276	1.2475	-6.2837	1.4366	0.4866	1.5829	-0.17	-0.1433	9.6612	7.838	0.5897	0.1518
