"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.3177	0.0636	-0.1417	-0.7061	0.5179	-0.4571	-1.7395	-1.6531	-0.9293	0.3728	-0.9995	-0.8567	0.4192	0.8963
1.2746	-1.1554	-1.3192	-0.359	-1.4173	0.2352	0.6184	0.4933	-0.0455	0.1193	0.3522	-0.1338	0.9912	0.3058
1.0336	1.4288	0.3477	0.6614	0.6286	0.1009	-0.5624	0.278	-0.0106	-1.1389	-0.0374	0.3381	1.037	-0.237
-1.0238	-0.4376	-0.1326	-1.8918	-2.3131	1.4467	0.8105	-2.5846	-1.8044	1.8898	-2.3495	-4.2514	-0.7665	-1.8113
0.0998	0.0443	-0.0636	0.5088	0.7351	-1.9875	-0.6971	0.5965	0.5612	1.389	-1.6168	-0.5704	1.0448	-1.3922
0.465	-0.1429	1.9396	-0.9484	-0.2047	-0.0995	3.0447	0.56	1.0901	1.7056	5.0814	5.2326	0.6598	1.9948
-0.2479	0.4949	0.761	-0.0035	0.5181	-0.3906	-0.176	1.5447	0.667	-5.2039	8.6748	6.8346	0.0174	0.3046
-1.3755	0.15	-0.1404	-0.0435	-0.3342	0.1126	-0.9051	-0.4988	0.4435	-0.4245	-0.3913	-1.3901	-1.6244	-0.4202
0.4576	0.0753	0.1052	0.0199	-2.9826	-0.7188	-0.1726	-0.5653	0.5359	-1.2402	4.8138	0.5879	-1.9109	-0.2306
1.8895	0.6839	0.8269	1.7896	0.4583	-1.0859	-2.0092	-1.2878	-2.1084	-1.0231	-0.6961	-0.963	-2.9069	2.5966
1.0464	0.7771	-0.6033	0.2624	0.2171	-0.7772	-1.021	-0.3866	-0.2903	-0.5387	1.9917	1.965	4.9401	0.4845
1.1927	2.3813	1.7184	1.8826	0.5237	2.758	2.3042	-0.2435	-0.0755	0.4271	-1.824	-1.3285	0.216	-0.7309
-1.6081	0.7887	-0.6452	-0.3045	2.8588	-1.8284	-4.2277	-0.8774	-0.986	0.3619	-6.657	-3.69	0.5163	-0.9721
0.8615	0.4484	0.3856	0.8215	0.2369	-0.669	-0.5034	-1.1587	-1.5585	0.8372	-1.4371	-1.3022	0.7517	-0.2659
1.2213	1.941	1.4469	0.8463	0.2349	0.0583	0.5389	1.2522	2.7279	0.5726	0.8086	1.3659	-1.2616	1.9428
0.47	-0.1426	0.2919	0.9397	-0.8447	2.2191	2.1677	-0.3191	-0.9422	0.0753	-1.0873	-1.8815	-1.3882	-1.104
1.257	0.3841	0.4372	0.574	0.0506	-0.2394	0.0127	-0.5264	-1.241	0.038	-0.2769	-0.2395	0.2879	0.1032
-0.0357	-0.3272	0.4222	0.9371	0.4608	-0.0698	0.4973	-0.1688	-0.5045	-0.3207	1.8421	1.6243	0.1786	0.8097
-2.04	-0.5408	0.1268	-1.0386	0.2687	0.594	-0.212	-0.014	-0.0151	-0.8001	-0.8091	-0.9559	-2.9957	-0.8805
-0.6273	-1.0449	-1.0744	-6.4112	-0.8927	4.0524	1.7819	0.337	-0.2777	-0.3002	-2.2688	-0.1125	0.4535	1.3869
0.5174	1.1302	2.1575	-1.1617	1.0562	2.4695	2.1902	0.3479	-1.366	-2.207	1.6915	2.465	-1.68	-0.0577
0.7087	0.8027	-0.4711	1.4275	0.1878	-1.2881	-1.5111	0.4008	1.4385	0.2646	-0.1351	-0.056	1.1636	0.9657
-0.6893	0.6027	-0.9978	0.3471	0.9733	-0.3838	-2.892	-0.0047	0.7082	0.1781	-5.7657	-4.27	-1.8161	0.2239
-0.6383	0.3375	-1.3946	-0.4344	0.1014	-0.72	-2.8636	0.3459	1.4223	-0.1592	-3.6696	-3.0209	-1.1246	0.2883
-0.7246	0.0101	-0.04	0.971	0.8728	0.537	0.13	0.2375	0.3354	-0.0085	-0.9918	-0.3914	-0.2122	-0.0309
-1.153	0.2336	0.7618	-0.0508	0.2996	-0.7666	0.2126	0.4272	1.2152	-1.0116	4.9829	3.9539	0.8115	0.3001
-0.0714	-0.0311	0.4861	-0.0043	0.3419	-0.7779	-0.7509	0.678	0.1013	-1.6686	1.2738	0.9675	-2.7677	0.1895
0.2312	-0.3855	1.754	-0.1558	-0.0569	-0.6666	3.1049	2.0262	1.6239	-1.4801	9.8864	8.6	1.2466	0.5415
1.2002	1.6973	1.1898	1.2422	3.7897	1.2916	0.6772	1.6636	-0.1289	-0.1099	-4.8478	-0.0054	0.6304	0.0578
1.113	0.1853	-0.2474	0.9691	-0.8902	-0.119	-0.021	-0.8807	-1.0061	1.2864	-2.6067	-3.136	0.0972	-1.1605
1.0432	0.0286	-0.6762	-8.0023	-0.6219	0.4977	-0.6794	0.8949	0.6789	1.6359	-4.7133	-0.851	0.5757	1.597
-0.9048	-0.265	0.0521	0.6717	0.6929	-0.7091	-0.9743	-1.34	-1.049	0.6048	-0.3604	-0.3548	0.6204	0.6774
0.9117	-2.3474	-2.8627	-2.1795	-2.6021	-3.3854	-1.7698	1.007	0.8738	1.6639	-1.2167	-2.0042	1.1063	-1.9104
0.7871	0.449	0.0563	-0.3047	-0.4108	0.4806	1.3805	1.0651	2.1115	2.2407	-1.3571	-0.2526	0.9356	0.402
0.4123	1.1794	0.4922	0.3898	0.5319	-0.2123	-0.4312	0.1336	0.256	-0.2949	-0.3374	-6e-04	0.6145	-0.4972
-0.7685	-0.2433	-0.0905	0.141	-0.0412	-0.5072	-1.0012	0.1423	-0.18	-0.9223	-1.2866	-1.8416	-3.0775	-1.346
0.6978	1.3449	-0.8133	-0.4162	-0.273	0.5197	-1.6991	-0.8677	0.008	1.0969	-5.308	-4.4246	0.903	-0.2152
-1.2163	-2.0531	-2.5668	-12.8902	-1.5479	-0.5222	-2.6617	0.8797	0.3567	0.0613	-3.1862	0.1995	0.8916	0.9878
0.0372	0.3221	0.7751	0.5257	0.0738	-0.4057	0.1344	0.195	0.1466	-0.4453	1.0957	0.5647	-1.4282	-0.2321
-1.407	-1.5755	-2.4018	-1.0897	-3.2952	-0.554	-2.4205	-1.8598	-0.46	-0.8906	0.6664	-3.3441	-1.3391	-0.3139
-0.7001	0.4157	0.676	-0.1279	0.3144	-0.5869	-0.8505	0.1671	-0.0333	-1.1747	-0.0984	-0.5403	-2.841	-1.0968
0.5361	0.2972	0.3546	0.3053	0.3369	-1.2444	-0.6923	0.2715	0.018	0.0846	-0.3295	-0.0336	-0.5926	-0.2284
0.039	-0.3291	-1.8195	-0.498	0.2339	-0.488	-2.8303	-0.8921	-1.0501	1.2117	-7.5195	-5.8958	-0.4453	-0.3898
1.0115	0.6057	1.2418	0.3164	-0.4245	1.0092	1.2915	-1.1172	-0.7312	1.7429	-1.157	-1.049	-1.2058	1.4981
0.3371	0.8719	0.5656	-0.2578	0.639	1.4795	1.383	1.8862	1.1315	-2.1261	1.6368	2.2092	-0.1154	-0.8959
-0.5794	-0.0882	-0.4021	-0.1996	-0.3445	-1.5601	-0.9783	0.6824	0.9355	-0.4801	0.8502	0.05	-0.0961	-1.8518
