"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.4308	-0.0262	0.9451	-0.4554	0.6186	-0.2644	-0.4307	-1.7675	-0.8295	0.3429	-0.8098	-0.9751	0.413	0.8417
1.193	-1.3179	-0.2668	-0.1212	-1.3945	0.2498	0.812	-0.0049	0.475	-0.2292	-0.3485	-0.3576	1.0316	0.3252
1.0144	1.5451	0.1819	0.6771	0.5645	-0.0123	-0.4698	0.0206	-0.1006	-1.1059	0.0173	0.2945	1.0356	-0.2658
-1.034	-0.4387	-0.1402	-1.8969	-2.3293	1.4395	1.7976	-2.1163	-1.7885	1.8842	-3.7147	-4.7034	-0.8695	-1.8104
0.0956	0.0913	-0.3802	1.9516	0.726	-1.9047	-0.7833	0.3017	0.8195	1.2057	-1.7269	-0.5356	1.0026	-0.4621
0.4206	-0.118	-0.4517	-0.9261	-0.2352	-0.0821	-0.9328	-1.0913	1.0598	1.719	13.543	12.6671	0.6629	1.9983
-0.844	0.5151	0.7536	0.0014	0.5016	-0.3872	-0.3744	1.5555	0.6521	-0.7875	-4.8372	-4.3138	0.032	0.3107
-1.371	0.1339	-0.1393	-0.0546	-0.3291	-2.5189	-2.1675	-0.4978	-1.0855	-0.4144	-0.7498	-0.9139	-1.6147	-0.4105
0.3094	-2.2357	-0.0235	0.1825	0.3066	-0.58	-0.2507	-0.5951	0.5661	-1.2937	5.4515	5.0979	-1.9265	-0.1891
1.8894	0.672	0.9388	1.7961	0.4379	-1.0941	-1.9915	-1.2084	-2.1881	-1.0271	-0.7676	-0.849	-2.9041	2.2134
1.035	-1.3595	-0.618	0.2699	0.2245	-0.7794	-0.9816	-0.413	-0.278	-2.1538	6.7646	6.2275	-1.092	0.4702
1.2674	5.5193	1.7392	1.75	0.6283	2.6262	2.4059	-0.1971	-0.9691	0.4544	-16.8382	-15.4432	0.2258	-5.4524
-1.635	0.787	-0.6455	-0.3115	-0.6851	-1.8237	-1.215	-0.8687	-0.9989	1.3939	-1.6233	-1.6203	0.5243	-0.9711
0.8017	2.3648	0.5107	0.988	0.148	-0.3656	-0.7422	-1.2232	-1.4173	0.1193	-3.669	-3.3318	0.7854	-0.3065
1.2806	1.1694	1.4182	0.8046	0.323	0.0252	-0.9387	1.2786	1.131	0.6105	0.9495	1.2008	-2.4702	1.9582
0.4738	-0.1443	0.2693	0.9347	1.3027	2.2443	2.0929	-0.3052	-0.9968	0.0877	-4.5428	-4.3268	-1.3753	-1.1308
1.0208	0.9759	-0.186	0.604	0.7799	1.3939	0.6253	-0.6172	-1.3769	-0.0658	-0.2214	-0.337	0.182	0.2402
0.0585	-0.49	0.1487	0.0021	0.5256	0.3092	0.0569	-0.4586	-0.1723	-0.3384	1.7858	1.6287	0.0505	0.7586
-2.0783	-0.4974	0.1186	-1.0241	0.2218	0.5746	0.9615	0.0477	-0.077	0.4944	-3.6651	-3.6923	0.3627	-0.8536
-0.6099	-1.0369	-1.1064	-1.1352	-1.8648	-2.2464	-1.8852	0.3281	-0.2898	-0.3028	3.3914	2.7995	0.4454	1.3925
0.6388	0.9166	2.4268	0.4217	1.0899	2.9072	2.0214	0.2512	-1.2217	-2.2004	-12.3665	-12.0288	-1.6545	-0.1364
0.7035	-0.6127	-0.4748	1.4227	0.1808	-2.4715	-1.6736	0.4093	1.4213	0.2683	3.703	4.4567	1.1723	0.9577
0.2741	0.7124	0.5738	0.3515	1.0398	-0.3486	-1.0955	-0.1065	0.8128	0.0371	6.2625	6.0819	-1.9031	0.2403
-0.4844	-1.0691	-0.9466	-0.85	0.0951	-1.0676	-1.243	0.7696	1.0419	-1.0939	9.3685	8.7035	-0.9887	0.0937
-0.5963	-1.4309	-0.3132	0.7098	1.2516	0.1418	0.6468	0.3192	0.1284	0.0915	-0.8497	-0.4758	-0.2833	0.0129
-1.2075	0.2984	0.7547	-0.0503	0.2734	-0.8035	0.2163	0.499	1.1657	-0.9829	-8.2624	-7.014	5.5349	0.2904
-0.0022	-0.0929	0.5078	-0.0333	-0.1385	-0.806	-0.6819	0.5123	0.3006	-1.7224	-2.0621	-1.8723	0.267	0.1907
0.2297	-0.3767	-0.079	-0.1577	-0.2631	-0.6621	-0.3974	2.0489	1.6193	-1.472	-0.3078	0.0868	1.2432	0.5449
1.128	1.6824	1.185	1.3666	1.5601	1.4663	0.4748	1.6599	-0.082	-0.1257	-6.5984	-5.7083	0.6322	2.3442
1.284	-0.0365	0.0049	0.9161	0.4591	-0.0809	-0.1034	-4.6462	-0.8855	1.2849	9.3345	8.8342	0.1175	-1.1926
1.0109	0.0913	-0.6799	-0.0118	-0.6772	0.4941	0.1872	0.9707	0.6166	1.6468	3.1238	3.0511	0.5702	1.6073
-0.9805	1.4899	0.298	-0.0733	0.516	-0.8065	-1.2759	-1.1114	-1.1853	0.5937	-0.3538	-0.414	0.7143	0.7063
0.9062	-2.3586	-2.8639	-2.1606	-2.6104	1.833	1.784	1.0139	0.2329	1.6632	8.9978	7.6035	1.0985	1.1635
0.7931	0.4457	0.0471	-0.306	-0.3963	0.4742	0.2856	2.2245	2.1176	-0.2641	1.2791	1.5573	0.9317	0.3899
0.3406	1.3255	0.484	0.3936	0.4341	0.0113	-0.5097	0.4166	0.0359	-0.2178	-0.2207	-0.1517	-1.4498	-0.4795
-0.6432	-0.3591	0.0083	0.0344	0.0551	-0.5424	-0.0881	0.1378	-0.1809	-0.8768	-2.3736	-2.2966	-1.0692	-1.4157
0.6837	1.3648	-0.8013	-0.4189	-0.2859	0.5123	-0.1991	-0.8518	-0.3378	0.9618	6.3312	5.7749	0.9025	-0.226
-1.3095	-1.967	-2.5793	-1.7189	-1.607	-0.5338	0.4714	1.0217	0.2324	0.0931	4.0487	3.3586	0.9038	-1.5454
0.0372	0.7365	0.2235	0.2149	0.3485	-0.4888	-0.7358	0.1826	0.2368	-0.2701	1.1423	1.2077	-0.4433	-0.1194
0.2389	-1.6002	-2.3915	-1.5611	-0.1903	-0.5631	-1.3789	-1.8669	-0.4639	-0.8882	20.8817	18.8284	-1.3487	-0.3176
-0.1122	0.4033	0.6738	-0.1434	0.3169	-0.5851	-0.9827	0.1568	0.545	-1.1821	3.0117	2.6946	-2.8415	-1.0962
0.3185	0.2099	0.0741	0.7325	0.147	-0.9325	-0.837	0.2749	0.0499	-0.015	-0.3173	-0.0369	-0.5665	0.3368
0.0856	4.6018	-0.1008	-0.482	0.2722	-0.4699	-2.3398	-0.9625	-0.9945	1.1867	7.3946	6.6685	-0.4482	-0.4095
1.0415	0.6845	1.1724	0.2398	0.3438	2.39	1.3359	-1.0835	-0.7796	1.7642	-1.0162	-1.2589	-1.1917	1.491
0.2174	1.0489	0.2998	-0.0777	1.8533	1.5621	0.6728	1.7936	1.3133	-2.1396	1.8655	2.0233	0.2564	-0.8665
-0.6393	-0.1202	-0.4444	-0.0746	-0.3939	-1.4431	-1.0961	0.6476	-0.263	-0.4956	-1.2551	-1.1826	-0.0712	0.1081
0.4627	1.3641	0.4246	0.027	2.1606	1.5741	0.3992	2.2482	1.884	-2.0719	3.6699	3.8876	0.3267	-0.3063
0.2651	-1.5043	-0.9458	1.8241	-0.2046	-1.3383	0.4206	1.1453	0.8569	1.8238	-4.9256	-3.6434	1.1219	0.0385
-1.024	0.2751	0.0347	-1.3215	-0.2799	0.8301	0.5735	-0.2286	-0.546	-0.9044	-0.4758	-1.1345	-1.2806	-1.9751
-1.2704	0.8563	-0.4601	-0.2444	0.9432	0.6949	0.6728	-0.6167	-0.6997	0.6739	-0.7452	-0.7668	0.7056	-1.6579
-1.2252	0.3206	0.7316	-0.1025	0.5093	-0.4201	-0.6242	0.5667	-0.1243	0.5509	-3.1182	-2.9331	-0.7989	1.1475
0.6227	1.0177	1.1194	-0.4196	0.6934	1.7692	0.65	-1.4853	-0.5042	-0.6897	1.5332	1.1292	0.705	0.5435
-0.7357	0.7707	0.5469	-1.2767	1.0963	1.0587	-0.1482	-0.0795	0.1362	-1.8049	4.7117	3.9759	-0.5617	-0.3044
-0.4	-0.9063	-1.382	-1.2186	-0.7918	-0.6005	-0.6351	-1.2297	0.2627	1.0079	11.4303	10.3657	-0.243	-0.4242
-0.4715	0.8734	-0.2178	-0.0412	0.7315	0.5165	0.1274	-0.1652	-0.2947	0.6968	1.5696	1.4203	-0.5504	-0.7305
-0.2424	0.9963	-0.2546	0.2263	-0.3085	0.4676	0.6775	-0.0237	0.3786	3.3656	-1.0393	-0.6955	0.6905	-0.1621
0.9832	0.1482	0.3225	0.9635	0.3954	0.7803	0.6235	0.3595	0.5332	1.7129	-0.6504	-0.1867	0.1771	1.4013
0.9427	-2.636	1.1511	-0.1587	0.3155	-0.4375	-0.0024	0.1493	4.9481	-0.1507	13.2235	13.2879	-0.3489	0.6207
-0.1963	5.1497	-0.4363	-0.3029	0.0606	-1.3878	-2.8885	-1.9491	-1.9151	0.8935	5.6124	5.0291	1.0595	-1.0947
-0.2845	-0.1799	-0.6154	-1.4424	-0.8754	1.412	1.1914	0.1395	-0.5707	-0.6288	-0.1737	-0.8692	0.2313	-1.0373
1.8273	2.768	0.4057	0.9669	-0.0785	0.0164	-0.5761	0.1537	0.869	0.9957	1.5484	2.0285	1.125	-0.1005
-0.033	0.0199	-0.0223	-0.1249	-0.6295	-0.3406	-0.3049	0.6952	0.4477	1.1105	0.055	0.0737	-0.5993	0.7135
0.1009	-0.1134	-0.1924	0.0051	-0.0364	-0.2482	-0.0991	0.3854	0.7627	0.0562	1.7495	1.8489	0.4216	-0.1174
0.4353	0.9792	0.4841	0.6145	-0.032	0.2204	-0.1575	-1.7481	-1.7678	1.1097	-2.0039	-2.1599	-1.2771	0.0657
1.4864	-0.4624	0.901	0.5296	-1.5294	-0.0227	0.7095	0.4494	1.2458	0.3548	-4.9901	-4.3588	0.6068	0.3084
0.0322	1.0642	0.9537	-0.3181	0.1363	1.1816	0.5372	-3.0118	-1.2331	1.0441	2.0377	1.3628	-1.5635	-1.3942
-1.0513	-0.5448	0.5295	-0.5921	-0.6508	0.8282	1.0686	-0.784	-1.3225	1.085	-6.4291	-6.6258	-1.0768	-0.0904
0.1532	1.4694	0.2457	-1.7129	0.4757	2.6641	0.7503	-0.8372	0.3105	1.1401	10.1047	8.9331	-0.2469	0.6854
0.465	0.8556	-0.4617	0.9782	0.2959	0.2714	0.2051	-1.4229	-1.4021	1.8964	0.1015	0.1028	-0.8176	-0.731
0.251	-2.8498	-1.4875	-1.707	-1.6237	-2.4384	-2.546	-0.8469	-0.6648	-3.7931	12.6265	10.9442	-0.9745	1.1679
-0.0957	0.9034	-0.3812	0.1504	0.963	0.2235	0.0444	0.0509	0.2	-0.7064	1.8019	1.932	1.1812	-1.1522
0.2589	0.3287	0.708	0.0287	0.1973	0.2547	0.021	0.9639	1.0004	-0.7112	-0.1032	-0.0389	-1.775	-0.7222
-1.0756	-0.224	0.2765	-0.2799	0.736	-0.2278	0.085	-0.3548	0.5727	-0.6039	0.1354	0.3081	0.9933	-0.8552
0.0655	1.8533	0.7671	-0.5435	0.7881	1.2781	-0.0246	-0.2299	-0.6431	-0.9782	0.4265	0.0469	-0.1164	0.1284
-0.7278	0.3638	0.9612	-0.0092	-0.4944	1.466	1.9119	1.0961	0.1633	2.294	-11.5163	-10.7658	0.5195	0.3975
-1.3901	0.9634	0.8374	0.5895	0.2439	-1.0238	-0.4517	-0.7176	-1.0225	0.956	-8.744	-8.033	0.5082	-0.3027
0.1944	-0.6697	0.2128	0.4655	0.655	0.0657	0.3973	0.6479	1.4634	-0.0483	0.7782	1.2761	0.9728	0.3125
0.8887	0.4806	0.2842	1.2122	0.3438	-0.4957	-0.0387	-0.1326	1.3424	1.012	0.735	1.4959	1.0847	-0.3404
-0.3551	-0.2848	-0.8183	-0.0875	0.0053	-2.1435	-1.4243	1.6061	2.3864	-1.3969	5.4401	5.785	1.1418	-1.2325
1.3321	0.6803	0.8346	1.3566	0.718	-0.206	-0.7271	0.9114	0.4152	0.1663	-1.4664	-0.8092	0.2583	2.6526
-2.2666	-0.3765	0.8071	-0.3976	0.156	-0.4414	0.5091	-0.8973	-1.0903	-0.717	-10.1833	-9.7533	0.9466	-1.3602
-2.5542	-0.7811	0.3584	0.1239	1.1507	-0.832	-0.2232	1.1024	-0.0446	0.726	-6.4158	-5.7862	-0.3876	0.7581
-0.356	1.2144	1.072	0.8502	0.4376	-0.081	0.0845	-0.3909	-0.4166	1.3276	-7.4902	-6.6577	1.2825	0.7546
5.9972	1.2615	1.5366	1.2109	-4.9446	1.3474	1.5752	-4.0666	-3.0117	-0.6882	-10.7368	-11.0055	-0.278	-1.2473
-0.4353	-2.2237	-2.2712	-1.7045	-2.0769	0.3986	0.795	-0.0747	-0.4322	1.8656	6.8015	5.5769	-0.8591	-0.1125
0.8226	0.8728	0.4452	-0.1934	-0.6335	0.9755	0.3455	-0.7778	-0.9071	0.7449	-1.3153	-1.5655	0.4304	1.133
