"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.3799	0.0626	-0.4886	-0.5032	0.7163	-0.1879	0.2886	-1.7363	-0.7203	1.383	-0.8712	-1.0744	0.4156	0.652
1.2946	-1.5134	-1.3997	-0.2797	-1.0944	0.1373	0.9253	0.0018	0.4882	-0.0559	6.1685	-0.1013	0.8748	0.3348
0.5969	1.4502	0.3181	1.0913	0.556	0.0782	-0.2974	0.0632	0.024	-1.093	-0.1147	1.9621	1.0224	-0.3115
-1.0191	-0.4601	-0.1266	-1.9006	-2.3162	0.1976	-0.8028	-2.1142	-1.8086	1.8947	12.2269	1.0586	-0.784	-1.8213
-0.0877	0.2593	-0.7912	0.6703	0.6301	-1.8171	-0.6573	-0.7875	0.5916	1.3471	-1.684	-0.4732	0.7803	-0.4886
0.4208	-0.1167	-1.0099	-0.9371	-0.2238	-0.0999	-1.7223	0.6092	1.0594	1.7204	11.4634	0.0418	0.6509	1.9996
-0.267	0.5366	0.7315	0.0089	0.4945	-0.3673	-0.0538	1.559	3.1561	-0.7839	-9.4496	0.0778	0.0162	0.307
-1.3278	0.1265	-0.1204	-0.061	-0.3274	0.0821	2.3095	-0.5228	-1.0899	-8.5405	2.9687	2.4562	-1.6295	-0.404
0.3773	0.2525	-0.105	0.0523	0.3884	-0.7025	-0.0749	-0.4906	0.3603	-1.2128	4.9441	-0.4111	-1.9662	-0.2295
1.6801	0.5416	0.8313	2.0779	0.4906	-0.8996	0.6639	-1.2638	-2.0103	-0.9415	-0.6728	-0.901	-2.9797	-2.3993
1.0428	0.8748	-0.6272	0.2604	0.2303	-0.7849	-1.5401	-0.4084	-0.2773	-0.565	14.486	0.8339	-1.0975	0.4687
1.2024	0.0618	1.7276	1.8658	0.5333	2.7559	2.2767	-0.2463	-3.9463	0.4205	-11.0617	-0.7055	0.2256	-0.7483
-1.6343	0.7912	-0.6336	-0.3065	-0.6834	-1.8394	-2.8741	-0.8688	-2.2948	0.3555	10.6272	1.9843	0.5178	-0.9767
0.9915	0.4147	0.5483	0.6981	0.2411	-0.6605	-0.5038	-1.0939	-1.5408	0.1818	7.7385	-1.5715	-3.6576	-0.2891
1.2051	2.5381	1.4328	0.8382	0.2759	0.078	-2.7253	1.2973	1.0879	0.6091	8.0319	1.3039	-1.2743	1.9615
0.4889	-0.1367	0.2747	0.9259	0.4849	2.1899	2.1717	-0.3636	-0.9624	0.0515	2.409	-4.1659	-1.3985	8.6462
1.2029	0.7612	-0.1429	2.161	0.7778	-0.7099	0.3093	-0.8464	-1.3783	-0.1815	-0.3795	-0.2047	0.2067	0.2573
0.2404	-0.3142	0.6264	0.6451	-3.8414	-0.1951	0.4996	-0.2949	-0.4811	-0.3941	1.8439	1.5245	0.2614	0.7799
-2.0705	-0.496	0.1252	-1.0373	1.6283	0.5662	1.0715	0.0475	-0.0793	-0.7786	-11.2632	-0.9743	0.3634	-0.8563
-0.6052	-1.0295	-1.1063	-1.1479	-0.8748	-0.2415	-0.6862	0.3364	-0.2999	-0.309	8.9391	-0.0985	0.1595	1.3871
0.5776	1.0123	2.3162	0.4606	1.0546	3.197	2.1016	0.3182	-1.2415	-2.1722	-7.323	0.1521	-1.701	-0.1368
0.7037	0.8912	-0.4679	1.4247	0.1741	-1.7082	-1.0876	0.4167	1.4294	0.2659	-0.122	0.6001	1.1745	0.9734
-0.5704	0.66	0.5955	-0.3821	1.0404	-0.3278	-0.5797	-0.0694	0.707	-0.0022	-0.4626	-0.9933	-1.9036	0.1831
-0.6589	0.3964	-0.8191	-0.7928	1.7476	-1.04	-1.3095	0.4665	1.246	-1.2402	5.5153	-0.2662	-0.8814	0.425
1.3747	0.2255	-0.1388	0.8237	1.2469	0.2482	0.4935	0.1075	0.3557	0.0079	-0.7978	-0.6257	-0.1288	-0.0032
-1.2242	0.2546	0.6356	0.0031	0.2516	-0.7315	0.1522	0.4537	1.1967	-1.0005	-8.3211	-0.543	-0.6782	0.302
0.0529	-0.1032	-0.9903	-0.0851	0.4101	-0.7914	-0.7347	0.606	0.2231	-1.6913	5.8381	0.7684	0.31	0.1533
-1.0318	-0.3677	-0.0711	-0.1586	-0.0631	-0.6712	-0.3736	2.0473	1.6197	-1.4744	-7.8805	0.4852	1.2446	0.5431
1.0597	1.597	1.1253	1.4192	1.6461	1.5108	0.5208	1.6084	-0.0534	-3.201	-5.1586	1.9652	0.5838	0.0278
1.3123	0.1474	-0.2839	0.8057	0.4188	-0.1134	-0.0777	-0.7958	-0.9719	1.3254	2.6266	-0.1162	0.1497	-1.2176
1.0268	0.0718	-0.6337	1.5731	-0.6763	0.4578	5.6932	-6.1224	0.6082	1.6533	-6.7222	-2.2086	0.5733	1.622
-0.9546	1.4043	0.3158	0.6292	0.5619	-0.8289	-1.5989	-1.2144	-1.1362	2.8449	-0.4627	-0.2304	0.6891	0.7942
0.906	-2.3688	-2.8438	-2.171	-0.7781	-0.2394	-1.4621	1.0062	0.8798	1.6538	19.2857	-0.5142	1.1171	1.1562
0.7904	0.4439	0.053	-0.2668	-0.3997	0.4861	-0.3386	1.042	2.1306	-0.2616	1.9002	1.4775	0.9289	0.3977
0.2302	0.8884	0.764	0.5469	0.5212	-0.3226	-0.4398	0.2352	0.1143	-0.9915	-0.3798	0.1553	-1.4459	-0.3772
-0.6888	-0.3439	-0.0028	0.0999	0.0048	-0.52	-1.0241	0.0588	-3.2454	-0.9456	4.2411	0.1016	-1.0677	-1.3527
0.681	1.3469	-0.8041	-0.3968	-0.2843	0.5161	-0.8634	-0.8538	-0.3368	-2.0277	17.0245	3.6891	0.8908	-0.2118
-1.3023	-1.9676	-2.5823	-1.7207	3.3053	-0.5462	-0.3946	1.009	0.234	0.0844	1.0643	-2.9499	0.9103	1.0237
0.0284	0.7468	0.3683	0.3803	0.1053	-0.3816	-0.7243	0.0268	-0.1299	-0.2115	1.2273	0.544	-0.4157	-0.1654
-1.4076	-1.5911	-2.4042	-3.3985	-1.0514	-0.5532	-0.6913	-1.881	-0.4565	-0.9021	22.8851	0.2723	-1.3435	-0.3194
-0.681	0.4216	0.6761	-0.1316	0.3155	-0.5844	-0.3539	0.1653	0.546	-1.1758	1.3291	-1.526	-2.8531	1.8782
0.3833	0.3962	0.39	0.4074	0.3682	-0.0944	-0.5372	0.5157	0.0636	0.1495	-0.2245	-0.2196	-0.5422	0.2105
-1.247	-0.3914	-0.1028	-0.492	0.2766	-0.4759	-0.0763	-0.9497	-1.0046	1.1872	-2.2015	-1.275	-0.4528	-0.4174
0.6958	0.8132	0.9962	0.6987	0.127	1.1959	1.3374	-1.8067	-0.6134	1.602	-1.129	-1.329	-1.152	1.3686
0.4891	1.1777	0.5799	-0.5097	1.8689	1.3878	-0.7288	1.8862	1.0689	-2.4603	1.6609	2.0332	-0.0437	-0.9844
-0.5608	-0.0781	-0.4391	-0.2236	-0.3095	-1.6291	-0.9109	0.6123	1.7744	-0.5013	-0.1421	0.1047	-0.0966	0.149
