"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-5.3498	-0.1626	-0.1623	-0.8371	0.7428	-0.5273	0.3234	-1.7246	-0.8926	0.3434	-0.9225	-0.8807	0.4895	0.7424
1.4286	-1.4032	-1.1861	-0.5036	-1.1616	0.4328	0.818	0.0027	0.4952	-0.2124	-0.3376	-0.3995	1.0782	0.261
0.9354	1.7037	0.0496	0.7581	0.5418	-0.4165	-0.3848	-0.0605	-0.0216	-1.117	0.0017	0.3272	0.9198	-0.1613
-1.0254	-0.4548	-0.1202	-1.9016	-2.9285	1.4293	0.9664	-2.1029	-1.8185	1.8773	0.9681	-1.156	-0.7782	-1.8151
-0.0493	0.0322	-0.3312	0.9364	0.6749	-1.3855	-0.9714	0.3098	0.8832	1.1953	-1.6273	-0.5649	0.6684	-0.4664
0.4272	-0.1147	-0.4517	-0.9391	-0.2273	-0.0979	-0.2241	0.6133	1.0642	1.7315	6.0212	6.0901	0.6632	-0.4901
-0.2422	0.5164	0.7405	3.045	0.4972	-0.3726	0.0651	1.5336	0.6646	-0.7994	-19.1306	-18.1259	0.0179	0.315
-1.3761	0.1438	-0.1311	-0.0312	-0.3387	0.1055	-0.1471	-0.4941	-1.0816	-0.4219	-3.8706	-4.3934	-1.6223	-1.5475
0.4219	0.1226	0.0561	-1.0379	0.4087	-0.7172	-0.2057	-0.5706	0.5323	-1.2755	10.0009	10.2763	-1.9101	-0.2267
1.939	0.6529	0.909	1.7191	0.455	-1.1286	-2.0299	-1.2306	-2.1895	-0.9963	-0.7674	-0.8731	-2.8977	-1.5722
1.0657	-0.2452	-0.6093	0.225	-2.5729	-0.8641	-0.8956	-0.3734	-0.3338	-0.5568	-5.1781	-5.4861	-1.0808	0.4616
1.19	3.087	1.7346	1.8497	0.5304	2.7062	2.3399	-0.2207	-0.922	0.4317	-10.2579	-11.1493	4.3102	-0.7395
-1.6366	0.8076	-1.7661	-0.2952	-0.6944	-1.8309	-2.1582	-0.8716	-0.9865	0.3652	0.4046	0.4818	0.5117	-0.9735
0.9169	1.1038	0.5063	0.8966	0.2642	-0.3816	-0.74	-1.2805	-1.3341	0.1438	0.5363	0.3851	0.7586	-0.3023
2.41	-1.3443	1.4648	0.8038	0.2822	0.0537	-0.1515	1.3235	1.0699	0.59	0.8464	1.3201	-1.2451	1.9591
0.452	-0.1145	0.2695	0.9177	-6.3673	2.1678	2.2385	-0.2874	-0.9817	0.0597	-28.3684	-30.6523	-1.3788	-1.1032
0.8073	0.7792	0.0023	1.0226	0.4582	-0.7972	-1.6734	-0.4277	-1.4227	-0.2121	-0.2432	-0.2189	0.3321	0.0865
0.207	-0.4473	0.5412	0.382	0.8386	-0.0095	0.22	-0.4851	-0.2515	-0.3454	1.2271	1.4905	0.1054	0.8208
-2.0796	2.5093	0.1076	-1.016	0.2184	0.5846	0.4737	0.0422	-0.0598	-0.7745	2.3095	1.7316	0.3539	-0.8478
-0.6103	-1.0314	-1.0925	-1.1447	-0.1706	-0.0966	-0.5778	0.3248	-0.2865	-0.3049	4.4941	4.3403	0.4452	1.3829
0.6198	0.9129	2.4299	0.4532	1.0927	2.6493	1.9668	0.2207	-1.2007	-1.876	-2.207	-3.3443	-1.6578	-0.1196
0.7212	-2.2217	-0.4778	1.4138	0.186	0.3969	1.0097	1.7313	1.4403	0.2766	-11.5603	-10.6171	1.1737	0.9674
-0.6124	0.5584	0.7914	0.1431	1.1099	-0.4711	0.1977	0.0343	0.6135	-1.6127	1.9175	2.4754	-1.7766	0.1633
-0.8232	0.315	-0.8874	-0.5826	0.1979	-1.0497	-0.4319	0.6758	1.2047	-1.5535	2.3677	3.0705	-0.9075	0.1525
-0.6006	0.3467	1.183	0.6096	1.2959	0.2276	0.4931	0.1248	0.2561	0.0878	-0.8613	-0.5385	-0.345	0.096
-1.1865	0.4463	0.402	0.0875	0.3449	-0.5596	0.425	0.3342	1.2584	-0.8219	-1.5412	-0.8796	-0.8356	0.4547
0.0171	-0.1715	0.5493	-0.0065	0.422	-0.723	-0.7893	0.555	0.2427	-1.6841	3.5464	4.0356	0.2937	4.5229
