"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2318	-0.1343	-0.2997	-0.6482	0.7663	2.3117	2.1027	-1.7866	-0.8018	0.4313	-0.814	-1.0085	0.377	0.8456
1.423	-1.3843	-1.2566	-0.4078	-1.1317	0.0677	0.8889	1.3714	0.4924	-0.128	-0.2877	-0.4634	1.0538	0.3118
0.8838	1.6364	1.247	0.8059	0.4422	-0.0045	-0.3846	0.0111	-0.0857	-1.1691	-0.0699	0.392	1.0314	-0.2266
-1.0219	-0.4218	-0.1316	-1.908	-2.3076	1.4334	1.1135	1.0565	-1.8102	1.8867	-9.8408	-10.2751	-0.7821	-1.8267
9e-04	0.0889	-0.0504	0.6959	0.2445	-0.5456	-0.4206	0.2715	0.8071	1.1934	-1.6278	-0.5794	1.0269	-0.6011
-3.3538	-0.1956	-0.3418	-0.8583	-0.4755	-0.0452	0.3324	0.4216	1.2568	1.6684	-7.6481	-6.3782	0.6047	1.9462
-0.2455	0.5218	0.7444	-0.0018	0.4999	-0.3861	0.016	0.2709	0.6507	-0.7949	2.1602	2.1538	0.0217	0.3304
-1.3858	0.1348	-0.1135	-0.0393	-0.3442	0.11	-0.897	-0.4938	-1.0881	0.3769	-5.6542	-5.515	-1.6184	-0.4213
0.4915	0.0657	0.3134	-0.1553	0.8491	-0.5591	-0.3775	-0.2671	0.3401	-1.1602	9.1087	7.7304	-1.9028	-0.1148
1.8667	0.6746	0.8141	1.8462	0.6178	-0.591	-2.0912	-1.0994	-2.2754	-0.9558	-0.6271	-1.0192	-2.8733	-2.2932
-0.2568	-0.7774	-0.6053	0.273	0.1691	-0.7863	-0.9611	-0.474	-0.2414	-0.5738	1.3697	1.102	-1.1005	0.4569
1.1919	1.9808	1.6856	1.89	1.0201	2.6948	2.3666	-0.2607	-0.9084	0.4201	-12.7281	-10.9102	0.2343	-0.7567
-1.6411	0.8109	-0.6399	-0.2916	-0.686	-1.8398	-4.2848	-0.8562	-0.999	-2.1235	2.6482	2.3486	0.5262	-0.9631
0.9465	0.0595	0.6233	0.8309	0.2012	-0.4123	-0.7233	-1.2023	-1.4042	0.1446	0.0802	0.2887	0.7785	-0.2774
1.3079	6.0972	5.7432	0.7143	0.452	-0.0097	0.3411	1.2732	1.157	0.6195	1.0296	1.0941	-1.2238	1.9457
0.4768	-0.0657	0.1935	0.9022	0.5386	2.1868	2.2152	-0.2762	-1.024	0.0805	-10.1332	-8.8863	0.5872	-1.0774
1.0146	0.8754	2.9764	0.6976	0.6351	-0.5457	0.4921	-0.6249	-1.3075	-0.0585	-0.3348	-0.1947	0.1535	0.2455
0.3299	-0.368	0.429	0.4835	0.711	-0.1842	0.3888	-0.6133	-0.1266	-0.3733	1.4163	1.4909	0.0636	0.7709
-2.0795	-0.4499	-0.0234	-1.0387	0.2707	0.5535	0.7796	0.0732	0.0426	-0.7582	-1.9096	-1.7735	0.3448	-0.8259
