"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.2219	-0.1737	-0.2295	-0.6558	-0.156	-0.378	-0.6882	-1.814	-0.7834	0.34	-0.909	-0.9569	0.4418	0.8746
1.2752	-0.9839	-1.3401	-0.5017	-1.4887	-0.0661	0.8331	0.221	0.1843	-0.0963	0.1211	-0.1819	1.1055	0.2333
3.9557	1.5729	0.4165	0.7601	0.3953	-0.0155	-0.5884	0.1976	-0.1978	-1.0341	0.125	0.1724	1.0918	-0.1126
-1.0334	-0.4544	-0.1212	-1.895	-2.3164	1.4566	1.3194	-2.6139	-1.7964	1.8926	-3.8119	-5.7948	-0.7721	-1.805
0.1484	-0.067	-0.0425	0.4814	0.7684	-2.0324	-0.6062	0.5233	0.5737	0.8884	-1.7481	-0.4808	1.0626	-0.4921
0.4279	-0.1054	-0.4669	-0.9328	-0.2362	-0.1047	-0.6623	0.6125	1.0567	-2.24	1.6825	1.7875	0.6519	1.9981
-0.2187	0.4757	0.7587	-0.0299	0.5482	-0.3762	1.8157	1.5409	0.665	-0.7785	1.9164	2.8459	0.0159	4.137
-1.3712	0.1223	-0.1322	-0.0486	-0.3219	5.1796	1.0758	-0.5001	-1.08	-0.4189	3.2939	1.3181	-1.6309	-0.4156
0.5462	-0.0936	0.1996	-0.0826	-1.3373	-0.6584	-0.3564	-0.4312	0.398	-1.0797	1.0582	0.1751	-1.9577	-0.1016
1.9139	0.8759	0.6705	1.605	0.5204	-1.1308	-1.9753	-1.3331	-2.0936	-0.98	0.3781	-0.8286	-2.9481	-2.4774
1.0511	0.8525	-0.6245	0.2463	0.2182	-0.792	-0.9694	0.5995	-0.2788	-0.5772	-1.9331	-2.1344	-1.098	0.4712
1.1911	0.284	1.7154	1.873	0.5515	2.7538	2.3103	-0.2668	-0.8943	0.4354	5.4854	5.2183	0.221	-0.732
-1.6443	-2.7631	-0.653	-0.3019	-0.6848	-1.8265	0.688	-0.8645	-0.9811	0.3691	1.7364	1.8571	0.5073	-0.9632
0.9775	0.2142	0.5776	0.8007	0.29	-0.4975	-0.6714	-2.2765	-1.4563	0.2029	1.2791	1.2718	0.7551	-0.2886
1.1628	0.948	1.5046	0.9329	0.2476	0.0441	3.1093	1.3236	-0.6288	0.5511	0.9562	1.1678	-1.1587	1.9699
0.5043	-0.1755	0.2703	0.8941	0.497	2.2162	2.1514	-0.3129	-3.5474	0.1025	1.9965	0.5669	-1.4184	-1.0586
1.1887	0.5433	0.1649	0.7571	0.7027	-0.6588	0.2569	-0.3983	-1.5603	0.2245	-0.3825	-0.2266	0.1302	0.5212
0.0278	-0.1474	0.3293	0.6911	0.477	-0.1275	0.4023	-0.1842	-0.4735	-0.1665	2.013	2.2989	0.0708	0.6961
-2.0926	-0.4921	0.1214	-1.0041	0.2059	0.5728	-0.5206	0.056	-0.0756	-0.7769	-0.1443	-0.7036	-1.1983	-0.8491
-0.616	-1.0347	-1.0911	-1.14	-0.8567	0.3876	1.1689	0.3358	-0.2934	-0.3078	0.088	-0.2431	0.4602	1.3862
0.616	0.9099	3.4254	0.4426	1.0853	2.585	2.0339	0.274	-1.2327	-2.2078	6.2582	5.2487	-1.6423	-0.1267
0.7184	0.4374	-0.4803	1.4217	0.1958	0.383	0.1869	0.4117	1.4228	0.2747	2.6453	3.7382	1.1684	2.6363
-0.8488	0.9507	0.5972	0.5875	0.8436	-1.1919	-1.6539	-0.0173	0.5916	-0.0422	-1.1323	-0.8017	-1.799	0.1366
-0.6998	0.3035	-1.1941	-0.5615	-0.03	-0.7168	-2.5302	0.5208	1.3861	-1.2281	-1.7368	-1.8019	-1.0967	0.3939
-0.567	0.2568	-0.5276	0.6075	1.2298	0.4171	0.3447	2.349	0.335	0.3147	-0.9166	-0.3592	-0.435	0.0888
-1.1616	0.0677	0.9409	-1.1112	0.1525	-0.7209	-0.0117	0.7118	1.0528	-0.8742	-0.5029	-0.2482	-0.6645	0.3877
0.1198	-0.2447	0.4935	-0.1103	0.5974	-0.7174	-0.7491	0.3953	0.3678	-1.6586	2.1877	2.5146	0.2062	0.1586
1.6388	-0.3664	-0.0726	-0.1554	-0.0687	-0.6658	0.457	2.0499	1.6083	-1.4802	1.8233	2.5188	1.2407	0.5448
1.2538	1.2139	1.1429	1.1972	1.7758	1.2945	0.7509	1.533	-0.0412	-0.1438	1.5356	2.1564	0.597	0.031
1.07	0.1315	-0.3091	1.1773	0.1846	-0.0159	-0.2159	-0.8322	-0.989	1.1225	-0.3916	-0.4157	0.3254	-1.2889
1.024	0.0651	-0.6732	1.5773	-0.6315	0.4989	2.5341	0.9708	0.6231	1.6649	1.6017	2.3335	0.5686	2.8648
-1.0281	1.4845	0.2196	0.722	0.5187	-0.7609	-5.2427	-6.5406	-1.1003	0.5645	-0.4135	-0.3733	0.6773	0.7751
0.913	-1.8057	-2.849	-2.1709	-2.6087	-7.5329	0.0676	1.0128	0.8617	1.6659	-9.8572	-8.5915	1.1154	1.1474
0.7878	0.4465	0.0604	-0.2954	-0.3987	0.4823	-0.0453	1.019	2.124	-0.2697	0.0865	0.5293	0.9337	0.3909
0.3258	1.2121	1.558	0.4591	0.6299	-0.3076	-0.2991	0.2319	0.239	-0.2808	-0.1862	-0.2111	-1.5075	-0.382
-0.6185	-0.4454	0.0697	0.021	0.1472	-0.4446	-1.0239	0.011	-0.0145	-0.8222	0.7076	0.3364	-1.1858	-1.3327
0.7033	1.356	-0.808	-0.421	-0.281	2.208	-0.6559	-0.8587	-0.3317	1.1138	-3.2323	-3.8524	0.8932	-0.2169
-1.3187	-1.9563	-2.5771	-1.7174	-1.6147	-0.5398	0.9461	1.0035	0.2454	0.0892	-2.155	-2.4243	0.4095	1.0215
1.248	0.4645	0.6067	0.613	0.096	-0.204	0.2664	0.3447	-0.0347	-0.3265	0.8451	0.778	-0.4823	-0.1805
-1.4199	-1.5877	0.4548	-1.5486	-2.1799	-0.555	0.6072	-1.8722	-0.4368	-0.885	1.6895	0.3859	-1.3484	-0.3128
-0.692	0.4086	0.6724	-0.1526	0.3167	-0.5849	-0.9696	1.0284	0.548	-1.1881	-0.5717	-1.1191	-2.8461	-1.0897
0.4848	0.3345	0.3328	0.4593	0.3523	-1.5182	-0.5662	0.1866	0.129	-0.121	-0.4074	-0.0324	-0.5471	0.2339
0.0796	-0.3805	-0.1001	-0.4826	0.2669	-0.4833	-1.5653	-0.9596	-1.0034	-2.0789	1.4706	0.8582	-0.4463	-0.4223
-1.9019	0.8423	1.112	0.1914	0.2084	0.8159	1.3773	-1.0562	-0.834	1.8251	-1.0503	-1.1161	-1.2217	1.556
