"LMA"	"SWP_M"	"SWP_L"	"SWS_M"	"SWS_L"	"e_W"	"e_L"	"Dkleaf_M"	"Dkleaf_L"	"Kleaf_max"	"P50"	"P88"	"Phe"	"ISI"
-1.9158	-0.2681	-0.0068	-0.5371	0.6538	-0.4067	-0.8823	-1.672	-0.8593	0.2977	-0.9137	-1.0027	0.4705	0.7691
1.4435	-1.4331	-1.0984	-0.4767	-1.1296	-0.0736	0.9617	0.0878	0.357	-1.8208	-0.3691	-0.3855	1.1174	0.2628
1.011	1.4231	0.4666	0.6077	0.5463	-0.0522	-0.493	0.0961	-0.1862	-1.1256	-0.1646	0.8756	1.0753	-0.2643
-1.0087	-0.4836	-0.0745	-1.9075	-2.3025	1.4213	0.0605	-2.0862	-1.8244	3.6452	-2.2916	-3.9035	-0.7538	-1.8237
0.101	0.0732	-0.1738	0.5943	0.7162	-2.0309	-0.5654	0.4823	3.2077	1.2615	-1.6698	-0.5811	1.049	-0.4925
0.4402	-0.1328	-0.4225	-0.9624	-0.2035	-0.1148	0.1467	0.6174	1.0415	4.3699	-6.3934	-6.4401	0.6657	2.0001
-0.2431	0.535	0.723	-0.0069	0.4996	-0.3798	0.9402	1.5475	2.6769	-0.7921	1.6599	2.4197	0.0171	0.3091
-1.3717	0.1323	-0.1403	-0.0401	2.425	0.1096	-1.227	-0.4963	-1.0876	-0.4237	-2.9845	-3.1656	-1.6138	-0.4198
0.4456	0.1263	0.0246	0.0477	0.4067	-0.6573	-0.2073	-0.582	0.5652	-1.2438	-1.2584	-0.5571	0.5885	-0.1962
1.9302	0.8818	0.61	1.7559	-0.2662	-0.9996	-2.0701	-1.3966	-2.0391	-1.0006	-0.7001	-0.9091	-2.9977	-2.2934
-0.3704	-0.9932	-0.5649	0.1899	0.2756	-0.9216	-0.8763	-0.3612	-0.3851	-0.546	-0.8322	-1.2813	-1.0723	0.437
1.1899	1.6958	1.7433	1.8718	0.5294	2.067	2.2845	-0.2328	-0.8998	0.4325	4.7563	5.3661	0.2325	-0.739
0.3251	0.7884	-0.647	-0.3071	-0.6914	-1.8266	-3.6	-0.864	-0.9988	0.3621	-3.9836	-3.7776	0.5212	-0.9762
0.9407	0.2205	-0.2116	0.9234	0.2154	-0.327	-0.7813	-1.2571	-1.3502	0.1156	-1.0108	-0.6809	0.7812	-0.2667
0.8775	1.0334	1.4342	0.826	0.2915	0.0648	1.1126	1.2992	1.0801	0.6016	0.8707	1.3006	-1.2559	1.96
0.4755	-0.2067	0.3607	-0.0668	0.4945	2.2302	2.1477	-0.3022	-0.9567	0.0724	0.035	-0.5071	-1.3641	-1.0946
