spp_code,species,family,order,clade,VD.median,MST.median,ER.median,CR.median,LMA,SWP_M,SWP_L,SWS_M,SWS_L,e_W,e_L,Dkleaf_M,Dkleaf_L,Dkleaf_mean,Phe,Kleaf_max,P50,P88,ISI,rmin_binned
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.5346974013402347,0.935480131,1.3397031111406734,0.274247409,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.09
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.4556852960103058,0.936850356,1.3337111805034851,0.277598032,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.09999999999999999
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.4241525892883362,0.937359005,1.2893907774604252,0.279914987,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.11
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.4158519628425481,0.942644814,1.2896032099060548,0.237298906,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.12
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.41086579013103536,0.9486026245,1.4428366290055157,0.297791173,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.13
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.39970809849188693,0.954303244,1.3310875440781496,0.298126514,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.14
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3807869049744227,0.960057597,1.4224898562028483,0.2352312235,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.15000000000000002
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3782492485121418,0.9624628630000001,1.2869377185784865,0.243502294,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.16
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3732880764235579,0.9654286985,1.5462001350084018,0.242749727,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.17
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3643661798246374,0.965698864,1.3290493978780473,0.30338132,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.18000000000000002
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3452106190429257,0.9648266095,1.1843676234598783,0.19378339,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.19
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.33974641204875144,0.9691263795,1.151371157794045,0.19371129050000002,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.2
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3340368280594222,0.96989236,1.1514805415203506,0.2495160515,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.21000000000000002
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.3314722748586976,0.978280732,1.1843932119444116,0.1929748415,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.22
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.32445470562160134,0.9833691225000001,0.7982616723230548,0.124655824,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.23
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.32088444337486977,0.983137347,0.7984047917566628,0.1240335565,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.24000000000000002
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.31983692172730777,0.9870853589999999,0.7986628493926583,0.123621281,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.25
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.31522078294427225,0.990504774,0.7987725965504826,0.123254403,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.26
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.30928009150283176,0.995043842,0.7987723993729378,0.122887577,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.27
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.29376999080913624,0.9945284969999999,0.7987594634807152,0.12211077549999999,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.28
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.2893345390719884,0.9943592365,0.7987740227999406,0.1214078425,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.29000000000000004
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.28773836032062183,0.994296706,1.6208397962167636,0.249303199,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.3
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.2865270091980859,0.994248381,0.798784291908648,0.120582698,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.31
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.27781896893480834,0.998484194,1.1684582268955959,0.0869217545,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.32
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.2740321486614299,1,1.1684574500169016,0.0865083075,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.33
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.27289593804232415,1,1.1684614011596617,0.086270501,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.34
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.26767573666658695,1,1.168533245996878,0.085891541,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.35000000000000003
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.25810667949512656,1,1.1686268330823146,0.085622065,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.37
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.24858199250951385,1,1.1686270825203393,0.085494908,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.38
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.24700830957682374,1,1.1686269618659326,0.085383802,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.39
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.24551546794448614,1,1.1685299989730689,0.084968966,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.4
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.23999229154287435,1,1.1685507819517302,0.084420976,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.41000000000000003
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.22820731364266134,1,1.1685519778768936,0.084247252,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.42000000000000004
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.22820731364266134,1,1.1685857152986254,0.084087439,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.43
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.22462395241825836,1,1.1685828331787182,0.083766348,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.45
Cus_spi,Cussonia spicata,Araliaceae,Apiales,asterids,0.2227355696784867,1,1.1685630440844859,0.083572382,80.65,303.26,154.5,1444.49,4725.71,3.25,16.13133213632298,-63.2,-82.84,-73.02000000000001,2.47,2.18,1.71,2.39,0.32,0.47000000000000003
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.7818018460255338,0.5932284299999999,1.0685493973139475,0.5760331704999999,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.01
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.7687752109864046,0.600031937,1.0718781260012726,0.569292329,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.02
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.7546969869467492,0.6037049,1.2014732502224093,0.572626748,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.03
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.7388573485194234,0.6069860570000001,1.195037186032301,0.5831472055,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.04
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.724839976925396,0.612350928,1.5029929341151276,0.487537547,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.05
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.6999002891346304,0.62345367,1.3962709513199794,0.5104813450000001,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.060000000000000005
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.6450668386117324,0.6581968975,1.3510382387260547,0.5299935145000001,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.06999999999999999
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.5598257755275107,0.71761853,1.573867292054829,0.387160102,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.08
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.4679800889317267,0.7744189375,1.778685954293225,0.030692554499999997,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.09
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.3441538215546611,0.798041282,1.8141312529693103,0.034172419,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.09999999999999999
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.2792886007465243,0.831821104,1.8528535160665023,0.036444244,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.11
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.2124749424214918,0.8534532255,1.850850744117418,0.0392533215,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.12
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.156041530395859,0.873589205,1.848425788880906,0.040870803,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.13
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.0947233869795603,0.891659531,1.8349915029776025,0.042111301,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.14
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.0526701154682792,0.900688438,1.8353200156920864,0.042914539,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.15000000000000002
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,1.0080591356661572,0.912679616,1.8242165389558334,0.043944284,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.16
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.9588374997881549,0.919277962,1.8246164786058465,0.044290038,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.17
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.9043838239376023,0.929613014,1.819820065006428,0.044825141,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.18000000000000002
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.8522503734232095,0.943763296,1.8149047451588196,0.045219216,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.19
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.8192696286937531,0.9505373415,1.428431010934725,0.34352726650000004,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.2
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.7761293957839762,0.957991317,1.8062569941733098,0.045798652,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.21000000000000002
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.740055103015985,0.9676241839999999,1.1435418643407858,0.611821025,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.22
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.7056471292367028,0.971838242,1.799687968787923,0.046132486,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.23
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.6622428036604098,0.98430977,1.8001655957161276,0.046316325,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.24000000000000002
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.6218821142306634,0.987590598,1.7987260347256888,0.046497322,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.25
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.4808882396149858,0.995648619,1.8002397773630046,0.046561657500000006,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.27
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.4139372597387193,1,1.8015329580665462,0.046595342,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.28
Cya_ful,Cyathea fulva,Cyatheaceae,Cyatheales,ferns,0.37251093406771296,1,1.8011895849687785,0.046642638,37.38,28.53,11.26,103.71,2712.5051639912613,2.57,46.08626945297205,-98.55,-89.86,-94.205,1.21,0.93,0.9132533187423668,2.118206568385369,0.31,0.29000000000000004
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,2.070497139577836,0.428442435,1.3659509220685786,0.5763387719999999,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.01
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,2.060997247693456,0.42960361,1.461322207796761,0.552911642,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.02
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,2.0496101831811826,0.4308061225,1.513297678581448,0.5404837925,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.03
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,2.0338346574881645,0.433023035,1.5757760316745524,0.521029349,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.04
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,1.9788210826145956,0.452390434,1.2931708268825122,0.573876874,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.05
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,1.8347806792638732,0.521677134,1.2464409580882683,0.561374874,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.060000000000000005
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,1.5754011579594576,0.651997849,1.1763451481176772,0.554231592,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.06999999999999999
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,1.2686487508368893,0.790525616,1.3938116364846436,0.45806806,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.08
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,1.0428423615292965,0.8819345304999999,1.7913049013219386,0.3565332985,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.09
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.8594300361285961,0.931930423,3.112079958805686,0.12650344,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.09999999999999999
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.7332558922368098,0.9496456895000001,3.4191469221137605,0.08219150650000001,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.11
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.6060933616201385,0.951263365,2.847010671739746,0.153289224,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.12
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.38083707540101713,0.9269322234999999,2.4628384697336525,0.16094489950000002,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.13
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.2754622551276309,0.883185614,1.8389613292562734,0.2897172105,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.14
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.20514945283865615,0.868588688,1.8397574367290923,0.289372036,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.15000000000000002
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.20016830168635594,0.870486532,1.843801019904263,0.289996086,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.16
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.19474751089551826,0.8766379705,1.8442224589240854,0.29259982549999997,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.17
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.19015220482550288,0.8771163495000001,1.84449302004643,0.2931136255,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.18000000000000002
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.18766724807488386,0.883874509,1.8453520622092685,0.300522107,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.19
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.18519941144614904,0.893814007,1.845360906435378,0.300705573,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.2
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.17937589581657845,0.892979239,1.8458623272064467,0.300136324,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.21000000000000002
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.17857929051264596,0.896223917,1.8462072242844247,0.300129958,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.22
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.17497870156107573,0.8996614085000001,1.846660915679974,0.2982958735,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.23
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.1691059283407888,0.906878667,1.8476468101344479,0.3565547145,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.24000000000000002
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.16521693012521446,0.9138274865,1.8482552035636206,0.3004842835,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.25
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.16098786444946714,0.913466261,1.8486380509715796,0.3005203115,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.26
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.1587709765668776,0.915888581,1.8488077120133397,0.301351387,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.27
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.15704278716324413,0.918181637,1.8488125186183697,0.301360457,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.28
Cyc_bip,Cyclanthus bipartitus,Cyclanthaceae,Pandanales,monocots,0.15432407945618856,0.9173191030000001,1.849452004919295,0.30162748100000003,57.1,228.95,170.2,622.98,5878.35,2.45,38.91824068705081,-75.61,-58.14,-66.875,0.43,0.64,0.8224350165567317,2.278129110116025,0.24,0.29000000000000004
